Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Маслянинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	1	5	2	0	0	3	2	4	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	443	20	12	2	10	12	6	13	2	17	16	2	2	8	14	30	19	2	0	33	1	21	19	1	8	1	5	7	11	28	22	10	22	23	4	12	9	19					
		3.32%	7.14%	11.01%	0.62%	4.48%	3.76%	9.38%	3.95%	1.80%	3.65%	4.53%	1.63%	2.47%	2.10%	6.06%	6.33%	15.70%	1.55%	0.00%	10.09%	0.73%	2.51%	5.65%	1.32%	2.48%	0.63%	4.76%	2.16%	1.72%	2.97%	2.56%	2.77%	2.75%	2.78%	0.97%	2.80%	1.32%	3.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	64	0	0	2	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	7	4	0	1	0	0	6	4	4	5	4	9	0	6	2	2	2					
		0.48%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	1.63%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	1.19%	0.00%	0.31%	0.00%	0.00%	1.85%	0.63%	0.42%	0.58%	1.11%	1.13%	0.00%	1.46%	0.47%	0.29%	0.38%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1					
		0.07%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.30%	1.32%	0.00%	0.00%	0.00%	0.31%	0.00%	0.11%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1534	24	14	15	16	29	3	29	6	49	24	6	2	45	23	30	23	1	12	28	4	78	44	2	14	14	12	19	106	178	117	45	98	126	38	52	109	99					
		11.48%	8.57%	12.84%	4.62%	7.17%	9.09%	4.69%	8.81%	5.41%	10.52%	6.80%	4.88%	2.47%	11.81%	9.96%	6.33%	19.01%	0.78%	8.16%	8.56%	2.92%	9.33%	13.10%	2.63%	4.33%	8.75%	11.43%	5.86%	16.59%	18.90%	13.62%	12.47%	12.27%	15.25%	9.25%	12.15%	16.03%	18.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	1	1	0	1	0	0	1	0	1	2	0	0	1	2	0	3	1	3	2	0	2	5	0	0	3	0	2	4	5	2	2	3	2	4	10	16	5					
		0.63%	0.36%	0.92%	0.00%	0.45%	0.00%	0.00%	0.30%	0.00%	0.21%	0.57%	0.00%	0.00%	0.26%	0.87%	0.00%	2.48%	0.78%	2.04%	0.61%	0.00%	0.24%	1.49%	0.00%	0.00%	1.88%	0.00%	0.62%	0.63%	0.53%	0.23%	0.55%	0.38%	0.24%	0.97%	2.34%	2.35%	0.95%					
23	6.Политическая партия «Партия социальной справедливости»	22	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	2	3	0	1	0	0	0	2	3	1	0	3	1	0	0	0	0					
		0.16%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.83%	0.00%	0.00%	0.61%	0.00%	0.24%	0.89%	0.00%	0.31%	0.00%	0.00%	0.00%	0.31%	0.32%	0.12%	0.00%	0.38%	0.12%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1575	46	18	42	19	54	7	37	11	31	27	6	9	53	33	54	7	15	26	28	19	101	43	7	36	18	11	53	56	115	94	41	98	110	39	57	85	69					
		11.79%	16.43%	16.51%	12.92%	8.52%	16.93%	10.94%	11.25%	9.91%	6.65%	7.65%	4.88%	11.11%	13.91%	14.29%	11.39%	5.79%	11.63%	17.69%	8.56%	13.87%	12.08%	12.80%	9.21%	11.15%	11.25%	10.48%	16.36%	8.76%	12.21%	10.94%	11.36%	12.27%	13.32%	9.49%	13.32%	12.50%	13.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	864	17	8	11	9	15	0	14	1	36	14	4	4	19	5	24	8	6	7	21	4	73	18	2	15	7	0	21	54	89	84	20	55	58	32	27	47	35					
		6.47%	6.07%	7.34%	3.38%	4.04%	4.70%	0.00%	4.26%	0.90%	7.73%	3.97%	3.25%	4.94%	4.99%	2.16%	5.06%	6.61%	4.65%	4.76%	6.42%	2.92%	8.73%	5.36%	2.63%	4.64%	4.38%	0.00%	6.48%	8.45%	9.45%	9.78%	5.54%	6.88%	7.02%	7.79%	6.31%	6.91%	6.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	4	2	1	2	1	0	2	0	4	2	0	1	3	4	1	0	1	2	1	2	6	1	0	2	0	0	1	1	3	2	1	5	2	1	2	1	2					
		0.47%	1.43%	1.83%	0.31%	0.90%	0.31%	0.00%	0.61%	0.00%	0.86%	0.57%	0.00%	1.23%	0.79%	1.73%	0.21%	0.00%	0.78%	1.36%	0.31%	1.46%	0.72%	0.30%	0.00%	0.62%	0.00%	0.00%	0.31%	0.16%	0.32%	0.23%	0.28%	0.63%	0.24%	0.24%	0.47%	0.15%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8519	164	53	242	162	205	48	231	90	322	259	102	63	249	150	328	59	99	96	210	106	530	194	63	240	115	75	209	384	499	515	229	500	492	283	262	401	290					
		63.76%	58.57%	48.62%	74.46%	72.65%	64.26%	75.00%	70.21%	81.08%	69.10%	73.37%	82.93%	77.78%	65.35%	64.94%	69.20%	48.76%	76.74%	65.31%	64.22%	77.37%	63.40%	57.74%	82.89%	74.30%	71.88%	71.43%	64.51%	60.09%	52.97%	59.95%	63.43%	62.58%	59.56%	68.86%	61.21%	58.97%	55.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	0	0	4	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	4	2	0	2	0	0	0	2	8	2	7	2	3	2	1	5	1					
		0.37%	0.00%	0.00%	1.23%	0.45%	0.00%	0.00%	0.30%	0.90%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.60%	0.00%	0.62%	0.00%	0.00%	0.00%	0.31%	0.85%	0.23%	1.94%	0.25%	0.36%	0.49%	0.23%	0.74%	0.19%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
