7	Число избирательных бюллетеней в переносных ящиках для голосования	1639	90	25	59	77	54	71	206	42	48	4	33	0	8	11	35	16	14	0	0	0	0	12	6	5	36	7	6	21	15	10	69	34	32	15	26	5	7	7	0	0	13	25	21	4	12	17	10	3	15	8	17	31	63	4	0	0	19	0	0	14	5	34	12	10	3	0	22	13	10	53	42	3	7	3	5	0	9	17	0	9					
8	Число бюллетеней в стационарных ящиках для голосования	34877	2357	595	1088	1525	1079	843	1744	668	367	120	937	166	346	94	320	669	292	387	76	104	178	366	199	112	562	194	121	549	357	210	461	668	598	304	589	239	105	250	272	230	279	935	928	241	253	327	206	210	480	276	326	804	402	309	166	130	700	106	430	191	114	1446	205	230	226	156	226	592	188	201	1420	125	144	207	161	145	309	317	85	340					
9	Число недействительных избирательных бюллетеней	129	0	0	0	12	4	0	0	0	1	0	8	0	0	1	0	1	14	2	0	0	0	7	0	0	0	5	5	9	0	0	0	5	3	0	2	0	0	0	0	0	6	0	0	3	3	0	8	0	0	0	0	0	0	3	2	0	4	0	4	0	0	3	0	0	0	0	0	2	0	1	8	0	1	1	0	0	0	0	0	1					
10	Число действительных избирательных бюллетеней	36387	2447	620	1147	1590	1129	914	1950	710	414	124	962	166	354	104	355	684	292	385	76	104	178	371	205	117	598	196	122	561	372	220	530	697	627	319	613	244	112	257	272	230	286	960	949	242	262	344	208	213	495	284	343	835	465	310	164	130	715	106	426	205	119	1477	217	240	229	156	248	603	198	253	1454	128	150	209	166	145	318	334	85	348					
11	Число полученных открепительных  удостоверений	602	30	15	20	35	20	15	25	15	8	2	13	2	8	9	9	5	3	3	2	3	3	10	6	2	15	3	2	8	6	4	10	7	5	5	10	2	2	5	6	5	5	10	8	6	2	12	2	2	6	6	4	13	6	20	8	2	14	2	5	3	1	11	2	0	5	5	3	9	10	13	15	1	2	2	6	3	5	8	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	435	17	8	16	22	12	8	8	3	3	0	13	0	5	9	9	0	1	1	0	1	3	7	6	1	15	1	0	8	6	3	8	7	3	0	7	1	1	2	3	4	5	10	8	6	1	12	2	0	6	6	2	13	6	20	5	0	14	0	2	0	1	11	2	0	5	3	3	9	10	12	15	0	0	1	6	1	5	8	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	98	4	7	1	8	0	1	0	1	2	0	3	0	2	3	0	0	2	0	0	2	1	1	0	0	1	2	2	1	0	1	1	1	1	0	1	0	0	1	0	1	2	3	2	0	2	1	0	1	0	1	0	2	4	3	2	0	0	0	1	0	0	4	2	4	1	0	1	1	1	2	1	1	0	2	0	1	0	0	0	2					
14	Число неиспользованных открепительных удостоверений	167	13	7	4	13	8	7	17	12	5	2	0	2	3	0	0	5	2	2	2	2	0	3	0	1	0	2	2	0	0	1	2	0	2	5	3	1	1	3	3	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	3	2	0	2	3	3	0	0	0	0	0	2	0	0	0	1	0	1	2	1	0	2	0	0	1	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	36	7	1	3	1	2	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																							
18	Богданов Андрей Владимирович	112	5	6	2	9	1	4	2	0	5	0	10	0	0	0	1	2	2	0	0	0	0	0	0	1	2	0	3	5	0	0	4	1	0	2	1	0	0	0	0	0	1	11	0	0	0	0	1	0	0	0	0	0	2	1	4	0	2	0	3	0	2	3	3	0	1	0	2	0	0	0	3	1	0	0	0	1	0	1	0	2					
		0.31%	0.20%	0.97%	0.17%	0.56%	0.09%	0.44%	0.10%	0.00%	1.20%	0.00%	1.03%	0.00%	0.00%	0.00%	0.28%	0.29%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.33%	0.00%	2.36%	0.88%	0.00%	0.00%	0.75%	0.14%	0.00%	0.63%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.15%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.32%	2.41%	0.00%	0.28%	0.00%	0.70%	0.00%	1.68%	0.20%	1.38%	0.00%	0.44%	0.00%	0.81%	0.00%	0.00%	0.00%	0.21%	0.78%	0.00%	0.00%	0.00%	0.69%	0.00%	0.30%	0.00%	0.57%					
19	Жириновский Владимир Вольфович	351	13	6	8	22	1	22	7	0	11	0	41	0	0	1	2	3	5	1	0	3	0	0	2	1	4	2	2	9	0	10	7	15	3	3	3	0	1	3	7	0	2	4	6	4	5	3	2	2	0	3	0	5	4	3	4	0	7	0	10	0	0	2	13	0	1	0	2	3	6	1	17	3	4	1	1	4	5	1	0	5					
		0.96%	0.53%	0.97%	0.70%	1.37%	0.09%	2.41%	0.36%	0.00%	2.65%	0.00%	4.23%	0.00%	0.00%	0.95%	0.56%	0.44%	1.63%	0.26%	0.00%	2.88%	0.00%	0.00%	0.98%	0.85%	0.67%	0.99%	1.57%	1.58%	0.00%	4.55%	1.32%	2.14%	0.48%	0.94%	0.49%	0.00%	0.89%	1.17%	2.57%	0.00%	0.68%	0.42%	0.63%	1.63%	1.89%	0.87%	0.93%	0.94%	0.00%	1.06%	0.00%	0.60%	0.86%	0.96%	2.41%	0.00%	0.97%	0.00%	2.33%	0.00%	0.00%	0.14%	5.99%	0.00%	0.44%	0.00%	0.81%	0.50%	3.03%	0.39%	1.16%	2.34%	2.65%	0.48%	0.60%	2.76%	1.57%	0.30%	0.00%	1.43%					
20	Зюганов Геннадий Андреевич	2506	175	28	99	69	76	170	60	50	20	9	163	15	60	6	71	87	6	30	4	6	16	16	8	9	42	11	21	26	18	39	29	36	11	3	14	2	7	7	13	5	18	58	87	20	28	25	5	20	14	16	24	34	35	20	5	8	30	9	23	14	6	133	49	20	4	9	6	34	11	22	46	2	10	18	9	9	23	32	18	15					
		6.86%	7.15%	4.52%	8.63%	4.31%	6.71%	18.60%	3.08%	7.04%	4.82%	7.26%	16.80%	9.04%	16.95%	5.71%	20.00%	12.70%	1.96%	7.75%	5.26%	5.77%	8.99%	4.23%	3.90%	7.69%	7.02%	5.47%	16.54%	4.56%	4.84%	17.73%	5.47%	5.13%	1.75%	0.94%	2.28%	0.82%	6.25%	2.72%	4.78%	2.17%	6.16%	6.04%	9.17%	8.16%	10.57%	7.27%	2.31%	9.39%	2.83%	5.63%	6.99%	4.07%	7.53%	6.39%	3.01%	6.15%	4.17%	8.49%	5.35%	6.83%	5.04%	8.99%	22.58%	8.33%	1.75%	5.77%	2.42%	5.62%	5.56%	8.66%	3.15%	1.56%	6.62%	8.57%	5.42%	6.21%	7.23%	9.58%	21.18%	4.30%					
21	Медведев Дмитрий Анатольевич	33418	2254	580	1038	1490	1051	718	1881	660	378	115	748	151	294	97	281	592	279	354	72	95	162	355	195	106	550	183	96	521	354	171	490	645	613	311	595	242	104	247	252	225	265	887	856	218	229	316	200	191	481	265	319	796	424	286	151	122	676	97	390	191	111	1339	152	220	223	147	238	566	181	230	1388	122	136	190	156	131	290	300	67	326					
		91.52%	92.11%	93.55%	90.50%	93.01%	92.76%	78.56%	96.46%	92.96%	91.08%	92.74%	77.11%	90.96%	83.05%	92.38%	79.15%	86.42%	91.18%	91.47%	94.74%	91.35%	91.01%	93.92%	95.12%	90.60%	91.97%	91.04%	75.59%	91.40%	95.16%	77.73%	92.45%	91.88%	97.30%	97.49%	96.75%	99.18%	92.86%	96.11%	92.65%	97.83%	90.75%	92.40%	90.20%	88.98%	86.42%	91.86%	92.59%	89.67%	97.17%	93.31%	93.00%	95.33%	91.18%	91.37%	90.96%	93.85%	94.02%	91.51%	90.70%	93.17%	93.28%	90.47%	70.05%	91.67%	97.38%	94.23%	95.97%	93.55%	91.41%	90.55%	94.94%	95.31%	90.07%	90.48%	93.98%	90.34%	91.19%	89.82%	78.82%	93.41%					
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
