7	Число избирательных бюллетеней в переносных ящиках для голосования	3699	176	50	86	263	64	102	198	73	51	13	88	0	18	9	19	32	23	18	5	10	5	17	29	14	153	4	12	23	21	15	109	101	46	26	47	24	4	9	11	15	28	92	141	33	25	25	16	16	30	19	22	298	91	20	12	6	58	10	0	20	1	350	25	42	12	10	17	29	23	26	73	9	17	22	19	3	15	29	7	25									
8	Число бюллетеней в стационарных ящиках для голосования	31727	2164	700	1004	1211	1045	749	1794	510	330	127	825	170	349	106	372	678	289	359	69	88	153	322	176	118	443	176	133	497	330	211	393	529	468	287	477	228	141	256	285	206	287	838	786	244	266	344	207	214	484	252	330	471	420	288	162	110	618	81	375	157	101	1153	193	205	210	141	202	490	160	240	1251	104	131	224	139	129	277	292	76	307									
9	Число недействительных избирательных бюллетеней	156	6	0	9	0	3	0	0	4	1	1	3	0	0	0	0	4	5	0	0	0	1	0	0	0	0	1	0	0	4	1	0	2	7	0	16	0	0	3	3	2	0	8	12	0	0	0	0	3	1	0	0	6	0	0	0	0	2	0	4	0	0	4	0	0	0	0	0	6	3	0	28	0	0	0	0	0	0	2	1	0									
10	Число действительных избирательных бюллетеней	35270	2334	750	1081	1474	1106	851	1992	579	380	139	910	170	367	115	391	706	307	377	74	98	157	339	205	132	596	179	145	520	347	225	502	628	507	313	508	252	145	262	293	219	315	922	915	277	291	369	223	227	513	271	352	763	511	308	174	116	674	91	371	177	102	1499	218	247	222	151	219	513	180	266	1296	113	148	246	158	132	292	319	82	332									
11	Число полученных открепительных  удостоверений	373	20	10	14	10	8	15	12	8	3	0	10	1	3	2	5	5	2	3	1	1	1	3	3	1	5	1	0	5	3	7	1	10	1	1	28	1	0	2	2	2	2	10	10	1	1	3	4	1	5	2	2	6	16	8	1	1	3	1	1	1	0	10	5	2	2	1	2	15	16	1	15	6	1	2	3	0	0	3	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	355	20	10	12	10	4	15	12	8	3	0	10	1	2	2	5	4	2	3	1	1	1	3	3	1	5	1	0	5	3	7	1	10	1	0	28	1	0	2	2	1	2	10	10	0	0	1	4	1	5	2	2	6	16	8	1	1	3	0	0	1	0	10	4	2	2	1	2	15	16	1	15	6	0	2	3	0	0	3	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	124	8	4	2	6	6	7	5	3	0	1	3	1	2	1	1	5	2	3	0	1	1	0	0	1	0	0	0	1	1	0	1	1	5	4	2	0	10	2	0	0	0	3	0	1	2	0	0	0	0	0	1	2	2	2	1	1	3	0	0	1	0	5	3	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1									
14	Число неиспользованных открепительных удостоверений	18	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	27	2	1	1	2	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	343	31	10	11	7	8	22	8	2	6	3	18	2	3	2	1	10	2	1	0	2	1	2	1	1	3	1	4	3	2	1	5	4	3	2	12	2	3	0	2	2	2	10	15	1	2	1	3	0	4	3	4	7	7	1	1	1	2	1	2	0	0	10	3	2	3	1	1	4	17	6	8	1	4	1	2	2	2	5	1	0									
		0.97%	1.32%	1.33%	1.01%	0.47%	0.72%	2.59%	0.40%	0.34%	1.57%	2.14%	1.97%	1.18%	0.82%	1.74%	0.26%	1.41%	0.64%	0.27%	0.00%	2.04%	0.63%	0.59%	0.49%	0.76%	0.50%	0.56%	2.76%	0.58%	0.57%	0.44%	0.99%	0.63%	0.58%	0.64%	2.29%	0.79%	2.07%	0.00%	0.68%	0.90%	0.63%	1.08%	1.62%	0.36%	0.69%	0.27%	1.35%	0.00%	0.78%	1.11%	1.14%	0.91%	1.37%	0.32%	0.57%	0.86%	0.30%	1.10%	0.53%	0.00%	0.00%	0.67%	1.38%	0.81%	1.35%	0.66%	0.46%	0.77%	9.29%	2.26%	0.60%	0.88%	2.70%	0.41%	1.27%	1.52%	0.68%	1.56%	1.20%	0.00%									
20	Зюганов Геннадий Андреевич	1836	75	35	51	74	78	28	112	45	15	4	28	2	15	5	30	35	9	6	3	3	1	15	1	7	26	11	2	23	9	17	32	12	24	6	59	8	4	10	14	7	6	104	123	1	12	7	6	10	43	16	21	82	21	11	7	4	14	8	20	15	5	79	6	14	11	10	4	15	18	11	109	2	9	17	6	5	15	13	1	14									
		5.18%	3.21%	4.67%	4.68%	5.02%	7.03%	3.29%	5.62%	7.72%	3.94%	2.86%	3.07%	1.18%	4.09%	4.35%	7.67%	4.93%	2.88%	1.59%	4.05%	3.06%	0.63%	4.42%	0.49%	5.30%	4.36%	6.11%	1.38%	4.42%	2.56%	7.52%	6.37%	1.90%	4.67%	1.92%	11.26%	3.17%	2.76%	3.77%	4.73%	3.17%	1.90%	11.18%	13.27%	0.36%	4.12%	1.90%	2.69%	4.35%	8.37%	5.90%	5.97%	10.66%	4.11%	3.57%	4.02%	3.45%	2.07%	8.79%	5.33%	8.47%	4.90%	5.26%	2.75%	5.67%	4.95%	6.62%	1.83%	2.89%	9.84%	4.14%	8.23%	1.77%	6.08%	6.91%	3.80%	3.79%	5.14%	4.05%	1.20%	4.22%									
21	Миронов Сергей Михайлович	405	50	6	15	11	5	25	13	2	3	2	10	0	14	0	0	7	3	2	1	1	1	2	6	2	6	2	1	3	3	1	2	7	5	3	10	0	1	1	2	2	8	20	13	0	0	3	2	0	11	2	7	11	5	6	3	0	8	5	6	1	0	5	0	2	2	1	2	6	5	3	18	0	1	3	1	2	6	3	1	3									
		1.14%	2.14%	0.80%	1.38%	0.75%	0.45%	2.94%	0.65%	0.34%	0.79%	1.43%	1.10%	0.00%	3.81%	0.00%	0.00%	0.99%	0.96%	0.53%	1.35%	1.02%	0.63%	0.59%	2.93%	1.52%	1.01%	1.11%	0.69%	0.58%	0.85%	0.44%	0.40%	1.11%	0.97%	0.96%	1.91%	0.00%	0.69%	0.38%	0.68%	0.90%	2.54%	2.15%	1.40%	0.00%	0.00%	0.81%	0.90%	0.00%	2.14%	0.74%	1.99%	1.43%	0.98%	1.95%	1.72%	0.00%	1.18%	5.49%	1.60%	0.56%	0.00%	0.33%	0.00%	0.81%	0.90%	0.66%	0.91%	1.16%	2.73%	1.13%	1.36%	0.00%	0.68%	1.22%	0.63%	1.52%	2.05%	0.93%	1.20%	0.90%									
22	Прохоров Михаил Дмитриевич	341	25	2	10	10	5	9	5	2	3	2	16	1	2	0	1	8	0	1	1	3	0	2	1	0	5	1	0	10	4	0	1	3	7	3	24	2	0	4	2	1	6	29	28	0	2	3	0	0	11	0	3	9	2	5	2	0	4	1	1	1	0	8	4	1	1	1	0	7	2	3	18	0	0	0	0	2	4	5	2	0									
		0.96%	1.07%	0.27%	0.92%	0.68%	0.45%	1.06%	0.25%	0.34%	0.79%	1.43%	1.75%	0.59%	0.54%	0.00%	0.26%	1.13%	0.00%	0.27%	1.35%	3.06%	0.00%	0.59%	0.49%	0.00%	0.84%	0.56%	0.00%	1.92%	1.14%	0.00%	0.20%	0.48%	1.36%	0.96%	4.58%	0.79%	0.00%	1.51%	0.68%	0.45%	1.90%	3.12%	3.02%	0.00%	0.69%	0.81%	0.00%	0.00%	2.14%	0.00%	0.85%	1.17%	0.39%	1.62%	1.15%	0.00%	0.59%	1.10%	0.27%	0.56%	0.00%	0.53%	1.83%	0.40%	0.45%	0.66%	0.00%	1.35%	1.09%	1.13%	1.36%	0.00%	0.00%	0.00%	0.00%	1.52%	1.37%	1.56%	2.41%	0.00%									
23	Путин Владимир Владимирович	32345	2153	697	994	1372	1010	767	1854	528	353	128	838	165	333	108	359	646	293	367	69	89	154	318	196	122	556	164	138	481	329	206	462	602	468	299	403	240	137	247	273	207	293	759	736	275	275	355	212	217	444	250	317	654	476	285	161	111	646	76	342	160	97	1397	205	228	205	138	212	481	138	243	1143	110	134	225	149	121	265	293	77	315									
		91.30%	92.01%	92.93%	91.19%	93.08%	91.07%	90.13%	93.07%	90.57%	92.65%	91.43%	91.79%	97.06%	90.74%	93.91%	91.82%	90.99%	93.91%	97.35%	93.24%	90.82%	97.47%	93.81%	95.61%	92.42%	93.29%	91.11%	95.17%	92.50%	93.73%	91.15%	92.03%	95.56%	91.05%	95.53%	76.91%	95.24%	94.48%	93.21%	92.23%	93.67%	93.02%	81.61%	79.40%	99.28%	94.50%	96.21%	95.07%	94.35%	86.38%	92.25%	90.06%	85.05%	93.15%	92.53%	92.53%	95.69%	95.56%	83.52%	91.20%	90.40%	95.10%	92.95%	94.04%	92.31%	92.34%	91.39%	96.80%	92.68%	75.41%	91.35%	86.33%	97.35%	90.54%	91.46%	94.30%	91.67%	90.75%	91.28%	92.77%	94.88%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
