7	Число избирательных бюллетеней в переносных ящиках для голосования	1771	104	17	56	179	53	24	67	29	28	6	39	3	14	0	14	38	15	15	3	5	4	13	12	6	38	0	1	12	13	11	43	43	28	11	39	9	5	7	9	11	15	36	25	14	14	21	14	7	30	13	18	70	67	14	7	0	31	6	2	12	2	77	8	4	6	5	20	11	15	12	74	4	14	11	16	4	14	17	3	14									
8	Число бюллетеней в стационарных ящиках для голосования	30772	1471	652	1004	1138	1151	735	1698	453	345	115	680	143	286	111	303	598	265	308	62	68	129	303	175	100	455	197	109	489	355	249	406	482	486	274	474	235	140	257	282	223	289	911	871	222	240	375	162	183	478	264	340	640	439	284	173	127	563	86	353	151	108	1586	178	175	253	136	225	540	149	225	1115	78	119	226	108	119	234	284	72	285									
9	Число недействительных избирательных бюллетеней	261	2	7	24	20	14	4	28	11	2	0	0	0	8	0	0	3	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	5	0	2	0	2	2	0	3	4	9	18	3	2	0	0	3	0	0	0	10	0	1	3	0	11	0	8	0	0	7	0	0	2	0	5	6	1	0	20	1	0	0	0	0	3	0	0	0									
10	Число действительных избирательных бюллетеней	32282	1573	662	1036	1297	1190	755	1737	471	371	121	719	146	292	111	317	633	280	321	65	73	131	316	187	106	493	194	110	501	368	260	449	525	509	285	511	244	143	262	291	231	300	938	878	233	252	396	176	187	508	277	358	700	506	297	177	127	583	92	347	163	110	1656	186	179	257	141	240	545	163	237	1169	81	133	237	124	123	245	301	75	299									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
13	Бабурин Сергей Николаевич	120	6	4	12	14	5	1	7	1	0	3	0	0	0	0	1	5	1	2	0	0	0	0	0	2	2	0	0	0	0	0	1	2	3	0	2	0	0	3	0	0	0	4	2	0	1	2	0	2	0	0	3	0	1	0	0	0	3	1	2	0	0	3	1	3	2	0	2	2	0	1	3	0	0	1	0	1	3	0	0	0									
		0.37%	0.38%	0.60%	1.13%	1.06%	0.42%	0.13%	0.40%	0.21%	0.00%	2.48%	0.00%	0.00%	0.00%	0.00%	0.32%	0.79%	0.36%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	1.89%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.38%	0.58%	0.00%	0.39%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.42%	0.22%	0.00%	0.39%	0.51%	0.00%	1.05%	0.00%	0.00%	0.84%	0.00%	0.20%	0.00%	0.00%	0.00%	0.51%	1.09%	0.56%	0.00%	0.00%	0.18%	0.54%	1.68%	0.77%	0.00%	0.82%	0.36%	0.00%	0.42%	0.25%	0.00%	0.00%	0.42%	0.00%	0.81%	1.21%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	4692	265	133	221	293	291	122	385	115	50	9	95	15	45	3	61	52	26	53	4	5	11	52	16	1	68	13	10	81	67	34	42	83	48	24	40	0	16	27	36	23	19	203	151	21	36	41	21	14	39	31	27	113	85	36	24	9	79	5	24	17	4	206	13	24	37	10	39	73	17	32	99	9	21	11	15	6	21	58	5	62									
		14.42%	16.83%	19.88%	20.85%	22.25%	24.17%	16.07%	21.81%	23.86%	13.40%	7.44%	13.21%	10.27%	15.00%	2.70%	19.24%	8.18%	9.29%	16.41%	6.15%	6.85%	8.27%	16.46%	8.56%	0.94%	13.79%	6.60%	9.09%	16.17%	18.21%	13.08%	9.35%	15.81%	9.34%	8.42%	7.80%	0.00%	11.03%	10.23%	12.37%	9.83%	6.25%	21.44%	16.85%	8.90%	14.17%	10.35%	11.93%	7.37%	7.68%	11.19%	7.54%	15.92%	16.80%	12.08%	13.33%	7.09%	13.30%	5.43%	6.76%	10.43%	3.64%	12.39%	6.99%	13.41%	14.29%	7.09%	15.92%	13.25%	10.37%	13.50%	8.33%	10.98%	15.79%	4.64%	12.10%	4.88%	8.47%	19.27%	6.67%	20.74%									
15	Жириновский Владимир Вольфович	888	43	12	48	53	1	7	37	22	10	3	18	3	2	5	0	28	19	8	1	5	5	2	5	4	2	7	6	2	3	4	24	0	28	11	16	16	4	9	9	6	9	31	39	5	18	6	6	12	5	10	4	27	3	8	7	2	15	3	18	14	1	31	10	2	9	2	2	13	11	10	15	0	4	11	5	10	14	2	6	0									
		2.73%	2.73%	1.79%	4.53%	4.02%	0.08%	0.92%	2.10%	4.56%	2.68%	2.48%	2.50%	2.05%	0.67%	4.50%	0.00%	4.40%	6.79%	2.48%	1.54%	6.85%	3.76%	0.63%	2.67%	3.77%	0.41%	3.55%	5.45%	0.40%	0.82%	1.54%	5.35%	0.00%	5.45%	3.86%	3.12%	6.56%	2.76%	3.41%	3.09%	2.56%	2.96%	3.27%	4.35%	2.12%	7.09%	1.52%	3.41%	6.32%	0.98%	3.61%	1.12%	3.80%	0.59%	2.68%	3.89%	1.57%	2.53%	3.26%	5.07%	8.59%	0.91%	1.86%	5.38%	1.12%	3.47%	1.42%	0.82%	2.36%	6.71%	4.22%	1.26%	0.00%	3.01%	4.64%	4.03%	8.13%	5.65%	0.66%	8.00%	0.00%									
16	Путин Владимир Владимирович	25913	1225	491	720	905	862	604	1286	314	303	106	592	128	241	103	252	538	224	255	52	59	113	256	163	93	414	172	88	412	295	219	377	426	422	233	440	223	121	217	245	194	266	673	666	205	191	337	141	152	462	232	320	560	411	238	144	116	475	82	285	132	103	1392	160	147	209	129	193	447	130	192	1022	69	106	204	100	101	200	240	61	237									
		79.63%	77.78%	73.39%	67.92%	68.72%	71.59%	79.58%	72.86%	65.15%	81.23%	87.60%	82.34%	87.67%	80.33%	92.79%	79.50%	84.59%	80.00%	78.95%	80.00%	80.82%	84.96%	81.01%	87.17%	87.74%	83.98%	87.31%	80.00%	82.24%	80.16%	84.23%	83.96%	81.14%	82.10%	81.75%	85.77%	91.39%	83.45%	82.20%	84.19%	82.91%	87.50%	71.07%	74.33%	86.86%	75.20%	85.10%	80.11%	80.00%	90.94%	83.75%	89.39%	78.87%	81.23%	79.87%	80.00%	91.34%	79.97%	89.13%	80.28%	80.98%	93.64%	83.70%	86.02%	82.12%	80.69%	91.49%	78.78%	81.13%	79.27%	81.01%	85.95%	84.15%	79.70%	86.08%	80.65%	82.11%	80.65%	79.73%	81.33%	79.26%									
17	Собчак Ксения Анатольевна	242	9	5	14	7	8	6	7	6	3	0	9	0	0	0	0	8	3	2	4	3	0	3	3	1	1	1	1	2	2	3	1	5	2	8	8	3	1	3	1	4	3	11	7	0	3	3	5	2	0	0	2	0	1	9	1	0	4	0	9	0	1	8	1	0	0	0	2	3	4	0	9	1	0	2	1	1	2	0	0	0									
		0.74%	0.57%	0.75%	1.32%	0.53%	0.66%	0.79%	0.40%	1.24%	0.80%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%	1.26%	1.07%	0.62%	6.15%	4.11%	0.00%	0.95%	1.60%	0.94%	0.20%	0.51%	0.91%	0.40%	0.54%	1.15%	0.22%	0.95%	0.39%	2.81%	1.56%	1.23%	0.69%	1.14%	0.34%	1.71%	0.99%	1.16%	0.78%	0.00%	1.18%	0.76%	2.84%	1.05%	0.00%	0.00%	0.56%	0.00%	0.20%	3.02%	0.56%	0.00%	0.67%	0.00%	2.54%	0.00%	0.91%	0.48%	0.54%	0.00%	0.00%	0.00%	0.82%	0.54%	2.44%	0.00%	0.76%	1.22%	0.00%	0.84%	0.81%	0.81%	0.81%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	193	9	6	12	12	13	5	4	3	2	0	3	0	1	0	2	0	3	1	2	0	0	1	0	2	3	0	3	0	0	0	3	6	0	6	2	2	0	3	0	2	2	4	8	2	1	3	1	3	0	4	2	0	2	0	1	0	2	0	3	0	1	8	0	1	0	0	1	3	0	1	11	1	2	6	1	2	2	1	3	0									
		0.59%	0.57%	0.90%	1.13%	0.91%	1.08%	0.66%	0.23%	0.62%	0.54%	0.00%	0.42%	0.00%	0.33%	0.00%	0.63%	0.00%	1.07%	0.31%	3.08%	0.00%	0.00%	0.32%	0.00%	1.89%	0.61%	0.00%	2.73%	0.00%	0.00%	0.00%	0.67%	1.14%	0.00%	2.11%	0.39%	0.82%	0.00%	1.14%	0.00%	0.85%	0.66%	0.42%	0.89%	0.85%	0.39%	0.76%	0.57%	1.58%	0.00%	1.44%	0.56%	0.00%	0.40%	0.00%	0.56%	0.00%	0.34%	0.00%	0.85%	0.00%	0.91%	0.48%	0.00%	0.56%	0.00%	0.00%	0.41%	0.54%	0.00%	0.42%	0.93%	1.22%	1.50%	2.53%	0.81%	1.63%	0.81%	0.33%	4.00%	0.00%									
19	Титов Борис Юрьевич	117	7	6	5	12	0	6	6	7	3	0	0	0	2	0	0	0	3	0	1	1	1	1	0	2	1	0	2	1	1	0	0	1	1	1	1	0	1	0	0	2	1	2	3	0	1	3	1	0	0	0	0	0	1	3	0	0	4	1	4	0	0	2	0	2	0	0	0	3	1	0	5	1	0	1	0	2	1	0	0	0									
		0.36%	0.44%	0.90%	0.47%	0.91%	0.00%	0.79%	0.34%	1.45%	0.80%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	1.07%	0.00%	1.54%	1.37%	0.75%	0.32%	0.00%	1.89%	0.20%	0.00%	1.82%	0.20%	0.27%	0.00%	0.00%	0.19%	0.19%	0.35%	0.19%	0.00%	0.69%	0.00%	0.00%	0.85%	0.33%	0.21%	0.33%	0.00%	0.39%	0.76%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	1.01%	0.00%	0.00%	0.67%	1.09%	1.13%	0.00%	0.00%	0.12%	0.00%	1.12%	0.00%	0.00%	0.00%	0.54%	0.61%	0.00%	0.42%	1.22%	0.00%	0.42%	0.00%	1.63%	0.40%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	117	9	5	4	1	10	4	5	3	0	0	2	0	1	0	1	2	1	0	1	0	1	1	0	1	2	1	0	3	0	0	1	2	5	2	2	0	0	0	0	0	0	10	2	0	1	1	1	2	2	0	0	0	2	3	0	0	1	0	2	0	0	6	1	0	0	0	1	1	0	1	5	0	0	1	2	0	2	0	0	0									
		0.36%	0.57%	0.75%	0.38%	0.08%	0.83%	0.53%	0.28%	0.62%	0.00%	0.00%	0.28%	0.00%	0.33%	0.00%	0.32%	0.31%	0.36%	0.00%	1.54%	0.00%	0.75%	0.32%	0.00%	0.94%	0.41%	0.51%	0.00%	0.60%	0.00%	0.00%	0.22%	0.38%	0.97%	0.70%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.22%	0.00%	0.39%	0.25%	0.57%	1.05%	0.39%	0.00%	0.00%	0.00%	0.40%	1.01%	0.00%	0.00%	0.17%	0.00%	0.56%	0.00%	0.00%	0.36%	0.54%	0.00%	0.00%	0.00%	0.41%	0.18%	0.00%	0.42%	0.42%	0.00%	0.00%	0.42%	1.61%	0.00%	0.81%	0.00%	0.00%	0.00%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
