Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Пряжинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439					
24	7.Политическая партия «Либерально-демократическая партия России»	828	117	70	24	131	18	7	3	47	59	16	20	167	8	18	21	4	16	70	1	1	4	6					
		10.51%	9.73%	9.30%	15.89%	11.17%	12.95%	11.48%	3.90%	9.25%	12.34%	12.21%	8.23%	13.32%	4.68%	14.52%	11.67%	3.51%	12.03%	11.48%	2.63%	0.79%	3.25%	6.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	825	180	76	18	76	5	5	5	47	60	15	20	182	16	14	12	6	5	62	2	8	6	5					
		10.47%	14.96%	10.09%	11.92%	6.48%	3.60%	8.20%	6.49%	9.25%	12.55%	11.45%	8.23%	14.51%	9.36%	11.29%	6.67%	5.26%	3.76%	10.16%	5.26%	6.35%	4.88%	5.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	11	5	2	8	1	0	1	7	2	0	0	6	2	1	1	1	2	7	1	0	0	1					
		0.75%	0.91%	0.66%	1.32%	0.68%	0.72%	0.00%	1.30%	1.38%	0.42%	0.00%	0.00%	0.48%	1.17%	0.81%	0.56%	0.88%	1.50%	1.15%	2.63%	0.00%	0.00%	1.14%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5136	687	470	83	848	98	40	63	341	286	90	179	757	130	72	138	91	96	377	30	96	95	69					
		65.19%	57.11%	62.42%	54.97%	72.29%	70.50%	65.57%	81.82%	67.13%	59.83%	68.70%	73.66%	60.37%	76.02%	58.06%	76.67%	79.82%	72.18%	61.80%	78.95%	76.19%	77.24%	78.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	120	43	16	4	11	0	1	1	7	7	0	2	11	0	2	1	1	2	9	0	1	0	1					
		1.52%	3.57%	2.12%	2.65%	0.94%	0.00%	1.64%	1.30%	1.38%	1.46%	0.00%	0.82%	0.88%	0.00%	1.61%	0.56%	0.88%	1.50%	1.48%	0.00%	0.79%	0.00%	1.14%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
