Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Пряжинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №437	УИК №438	УИК №439					
		0.73%	1.02%	1.07%	0.79%	0.68%	0.63%	0.00%	0.00%	0.72%	0.00%	0.00%	1.29%	0.68%	0.70%	0.00%	1.18%	0.00%	0.98%	0.20%	0.00%	1.43%	4.41%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
