Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Тасеевская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1855	УИК №1923	УИК №1924	УИК №1925	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1977	УИК №2079					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	411	18	27	46	30	16	22	11	2	26	3	1	0	2	0	12	2	0	2	16	1	7	4	1	19	4	0	2	2	2	25	7	61	40					
		6.15%	6.72%	7.56%	7.99%	7.37%	4.76%	7.59%	3.73%	5.88%	6.60%	4.92%	2.78%	0.00%	7.41%	0.00%	4.05%	2.17%	0.00%	3.33%	7.17%	0.71%	3.14%	5.88%	2.13%	5.99%	3.28%	0.00%	3.57%	2.44%	6.06%	6.83%	5.83%	9.01%	10.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	1	2	4	3	0	2	3	0	1	0	0	0	0	0	0	2	0	1	1	0	1	1	0	3	0	0	3	0	0	0	0	3	2					
		0.49%	0.37%	0.56%	0.69%	0.74%	0.00%	0.69%	1.02%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.17%	0.00%	1.67%	0.45%	0.00%	0.45%	1.47%	0.00%	0.95%	0.00%	0.00%	5.36%	0.00%	0.00%	0.00%	0.00%	0.44%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4073	169	194	354	244	222	167	192	15	182	35	19	68	14	20	214	53	65	40	159	107	143	36	32	209	62	38	33	45	17	197	82	384	262					
		60.94%	63.06%	54.34%	61.46%	59.95%	66.07%	57.59%	65.08%	44.12%	46.19%	57.38%	52.78%	68.69%	51.85%	62.50%	72.30%	57.61%	73.86%	66.67%	71.30%	75.89%	64.13%	52.94%	68.09%	65.93%	50.82%	60.32%	58.93%	54.88%	51.52%	53.83%	68.33%	56.72%	65.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	1	4	3	0	1	4	4	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	4	0	13	1					
		0.63%	0.37%	1.12%	0.52%	0.00%	0.30%	1.38%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.09%	0.00%	0.00%	0.45%	0.00%	0.45%	0.00%	0.00%	0.32%	0.82%	0.00%	0.00%	1.22%	0.00%	1.09%	0.00%	1.92%	0.25%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
