Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
"Наименование Избирательной комиссии:    Хабаровск, Центральная"																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №410					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1535	30	40	40	45	100	95	30	30	120	30	30	200	28	30	40	65	0	55	100	32	30	40	70	40	30	30	75	40	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	990	20	28	36	37	53	56	20	26	61	29	20	54	26	22	31	55	0	43	59	32	24	37	56	27	27	26	38	23	24	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	822	17	27	28	19	28	12	16	17	26	36	14	62	31	21	22	51	0	29	25	27	40	72	51	25	18	13	46	25	24	0					
14	Число погашенных неиспользованных открепительных удостоверений	545	10	12	4	8	47	39	10	4	59	1	10	146	2	8	9	10	0	12	41	0	6	3	14	13	3	4	37	17	16	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	2	1	1	2	1	0	0	0	0	1	0	4	0	0	2	0	0	2	5	3	4	1	0	1	1	1	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6405	202	121	208	249	214	277	240	266	225	233	254	302	211	191	241	161	15	236	174	235	247	228	264	189	201	186	197	202	243	193					
		16.12%	17.97%	13.30%	16.83%	17.45%	14.93%	16.71%	18.68%	17.53%	15.26%	16.86%	19.74%	17.82%	17.09%	18.31%	16.76%	9.65%	19.23%	16.76%	11.72%	17.20%	16.99%	16.73%	17.50%	12.23%	17.01%	17.73%	15.35%	17.43%	18.05%	11.41%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7260	205	194	189	318	233	319	183	251	255	217	209	309	202	182	265	478	20	277	342	222	223	194	244	346	183	182	223	168	240	387					
		18.27%	18.24%	21.32%	15.29%	22.28%	16.26%	19.24%	14.24%	16.55%	17.30%	15.70%	16.24%	18.23%	16.36%	17.45%	18.43%	28.64%	25.64%	19.67%	23.03%	16.25%	15.35%	14.23%	16.17%	22.39%	15.48%	17.35%	17.38%	14.50%	17.83%	22.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	637	15	18	12	19	28	27	20	34	32	16	21	31	20	17	24	22	1	18	38	18	25	17	19	47	10	6	15	13	17	37					
		1.60%	1.33%	1.98%	0.97%	1.33%	1.95%	1.63%	1.56%	2.24%	2.17%	1.16%	1.63%	1.83%	1.62%	1.63%	1.67%	1.32%	1.28%	1.28%	2.56%	1.32%	1.72%	1.25%	1.26%	3.04%	0.85%	0.57%	1.17%	1.12%	1.26%	2.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9637	274	194	333	314	344	385	329	399	379	359	343	372	307	266	388	269	16	303	321	326	373	371	386	408	323	278	292	309	328	348					
		24.26%	24.38%	21.32%	26.94%	22.00%	24.01%	23.22%	25.60%	26.30%	25.71%	25.98%	26.65%	21.95%	24.86%	25.50%	26.98%	16.12%	20.51%	21.52%	21.62%	23.87%	25.67%	27.22%	25.58%	26.41%	27.33%	26.50%	22.76%	26.66%	24.37%	20.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2919	71	55	103	72	90	122	79	114	89	129	94	152	98	93	82	55	4	126	77	132	150	147	106	65	108	82	101	105	112	106					
		7.35%	6.32%	6.04%	8.33%	5.05%	6.28%	7.36%	6.15%	7.51%	6.04%	9.33%	7.30%	8.97%	7.94%	8.92%	5.70%	3.30%	5.13%	8.95%	5.19%	9.66%	10.32%	10.79%	7.02%	4.21%	9.14%	7.82%	7.87%	9.06%	8.32%	6.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12027	334	307	375	420	488	500	410	427	463	395	335	494	373	273	405	648	22	421	503	402	413	367	458	451	335	295	415	344	376	578					
		30.27%	29.72%	33.74%	30.34%	29.43%	34.05%	30.16%	31.91%	28.15%	31.41%	28.58%	26.03%	29.14%	30.20%	26.17%	28.16%	38.83%	28.21%	29.90%	33.87%	29.43%	28.42%	26.93%	30.35%	29.19%	28.34%	28.12%	32.35%	29.68%	27.93%	34.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	376	12	11	5	16	14	18	10	14	13	17	15	18	11	9	14	14	0	8	7	11	13	12	19	15	9	11	17	11	13	19					
		0.95%	1.07%	1.21%	0.40%	1.12%	0.98%	1.09%	0.78%	0.92%	0.88%	1.23%	1.17%	1.06%	0.89%	0.86%	0.97%	0.84%	0.00%	0.57%	0.47%	0.81%	0.89%	0.88%	1.26%	0.97%	0.76%	1.05%	1.33%	0.95%	0.97%	1.12%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
