Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
"Наименование Избирательной комиссии:    Хабаровск, Центральная"																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1379	208	30	20	25	30	100	81	22	28	118	29	29	12	15	27	20	51	0	50	80	30	24	45	64	40	29	23	75	40	34					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	840	72	13	26	32	11	17	30	25	14	25	32	22	10	38	16	22	22	5	37	20	24	30	78	50	22	18	17	58	28	26					
14	Число погашенных неиспользованных открепительных удостоверений	104	19	0	0	5	0	0	14	8	2	12	1	1	3	0	3	0	0	0	0	20	0	1	0	1	0	1	7	0	0	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	1	2	0	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	4	0	0	0	2	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	927	36	36	7	32	24	45	44	43	34	31	35	34	23	25	33	34	25	2	43	29	30	22	50	33	26	23	23	35	23	47					
		2.10%	1.92%	2.65%	0.61%	2.71%	1.76%	2.50%	2.48%	2.70%	2.07%	1.93%	2.22%	2.25%	2.38%	1.87%	2.57%	2.25%	1.18%	1.48%	2.87%	1.81%	1.97%	1.65%	2.96%	1.97%	1.44%	1.54%	1.70%	2.25%	1.79%	2.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	866	34	27	12	28	22	29	30	21	39	32	28	40	23	32	24	18	26	3	36	28	32	27	47	42	30	36	25	38	26	31					
		1.96%	1.81%	1.99%	1.05%	2.37%	1.62%	1.61%	1.69%	1.32%	2.38%	1.99%	1.78%	2.65%	2.38%	2.39%	1.87%	1.19%	1.23%	2.22%	2.40%	1.75%	2.11%	2.03%	2.78%	2.50%	1.66%	2.41%	1.85%	2.44%	2.02%	1.89%					
20	3.Политическая партия «Демократическая партия России»	113	4	2	3	1	1	5	3	5	2	2	5	6	4	3	5	5	6	1	2	3	3	4	0	4	7	0	5	7	3	12					
		0.26%	0.21%	0.15%	0.26%	0.08%	0.07%	0.28%	0.17%	0.31%	0.12%	0.12%	0.32%	0.40%	0.41%	0.22%	0.39%	0.33%	0.28%	0.74%	0.13%	0.19%	0.20%	0.30%	0.00%	0.24%	0.39%	0.00%	0.37%	0.45%	0.23%	0.73%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5259	180	169	104	160	153	205	153	234	205	192	210	235	112	144	160	183	134	7	159	184	232	195	223	218	164	176	173	182	218	195					
		11.89%	9.58%	12.43%	9.12%	13.57%	11.25%	11.40%	8.61%	14.72%	12.50%	11.95%	13.32%	15.55%	11.59%	10.75%	12.48%	12.11%	6.34%	5.19%	10.62%	11.49%	15.27%	14.63%	13.20%	12.99%	9.08%	11.76%	12.81%	11.68%	16.95%	11.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	828	35	29	15	31	24	30	37	39	47	19	27	26	22	32	24	23	17	2	40	15	34	39	41	34	18	32	15	22	27	32					
		1.87%	1.86%	2.13%	1.32%	2.63%	1.76%	1.67%	2.08%	2.45%	2.87%	1.18%	1.71%	1.72%	2.28%	2.39%	1.87%	1.52%	0.80%	1.48%	2.67%	0.94%	2.24%	2.93%	2.43%	2.03%	0.99%	2.14%	1.11%	1.41%	2.10%	1.95%					
23	6.Политическая партия «Партия социальной справедливости»	143	8	3	1	5	2	4	14	2	6	3	10	5	0	4	7	2	3	0	12	4	7	5	6	4	4	3	4	3	5	7					
		0.32%	0.43%	0.22%	0.09%	0.42%	0.15%	0.22%	0.79%	0.13%	0.37%	0.19%	0.63%	0.33%	0.00%	0.30%	0.55%	0.13%	0.14%	0.00%	0.80%	0.25%	0.46%	0.38%	0.36%	0.24%	0.22%	0.20%	0.30%	0.19%	0.39%	0.43%					
24	7.Политическая партия «Либерально-демократическая партия России»	5088	247	145	122	98	154	217	218	143	187	195	169	142	89	179	153	198	461	16	168	185	145	119	151	149	276	159	172	149	115	167					
		11.51%	13.15%	10.66%	10.70%	8.31%	11.32%	12.07%	12.27%	8.99%	11.40%	12.13%	10.72%	9.40%	9.21%	13.37%	11.93%	13.10%	21.80%	11.85%	11.22%	11.55%	9.55%	8.93%	8.93%	8.88%	15.28%	10.63%	12.74%	9.56%	8.94%	10.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3424	149	124	77	93	126	127	145	111	138	138	134	134	83	76	109	147	84	5	122	97	112	111	148	161	108	110	97	96	122	140					
		7.74%	7.93%	9.12%	6.75%	7.89%	9.26%	7.06%	8.16%	6.98%	8.41%	8.59%	8.50%	8.87%	8.59%	5.68%	8.50%	9.73%	3.97%	3.70%	8.15%	6.05%	7.37%	8.33%	8.76%	9.59%	5.98%	7.35%	7.19%	6.16%	9.49%	8.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	728	33	22	13	24	23	15	28	35	25	30	41	32	10	15	19	16	14	0	24	17	32	17	25	29	20	47	32	27	34	29					
		1.65%	1.76%	1.62%	1.14%	2.04%	1.69%	0.83%	1.58%	2.20%	1.52%	1.87%	2.60%	2.12%	1.04%	1.12%	1.48%	1.06%	0.66%	0.00%	1.60%	1.06%	2.11%	1.28%	1.48%	1.73%	1.11%	3.14%	2.37%	1.73%	2.64%	1.77%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24842	1056	744	750	638	777	1044	1028	867	890	903	833	780	563	780	683	823	1305	97	814	979	818	718	896	920	1103	826	732	929	660	886					
		56.18%	56.20%	54.71%	65.79%	54.11%	57.13%	58.06%	57.88%	54.53%	54.27%	56.19%	52.86%	51.62%	58.28%	58.25%	53.28%	54.47%	61.70%	71.85%	54.38%	61.11%	53.85%	53.86%	53.02%	54.83%	61.07%	55.21%	54.22%	59.63%	51.32%	54.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1493	68	53	23	52	38	49	53	69	54	49	66	56	30	35	52	47	18	2	60	44	62	55	81	59	27	72	55	41	44	79					
		3.38%	3.62%	3.90%	2.02%	4.41%	2.79%	2.73%	2.98%	4.34%	3.29%	3.05%	4.19%	3.71%	3.11%	2.61%	4.06%	3.11%	0.85%	1.48%	4.01%	2.75%	4.08%	4.13%	4.79%	3.52%	1.50%	4.81%	4.07%	2.63%	3.42%	4.82%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
