Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Вознесенская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	103	7	10	4	3	0	8	4	3	0	13	0	6	1	1	0	8	13	2	0	1	8	7	4					
		1.02%	0.78%	1.13%	0.51%	0.52%	0.00%	1.63%	1.65%	2.61%	0.00%	4.91%	0.00%	1.50%	0.16%	0.46%	0.00%	1.24%	2.09%	1.90%	0.00%	0.20%	0.94%	1.78%	0.93%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	4	3	2	5	0	3	1	1	0	0	0	0	1	0	0	0	3	0	0	1	1	3	0					
		0.28%	0.45%	0.34%	0.25%	0.86%	0.00%	0.61%	0.41%	0.87%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.20%	0.12%	0.76%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
		0.06%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.46%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1017	163	113	140	81	24	28	17	14	20	20	6	16	43	20	21	50	67	5	9	37	44	21	58					
		10.12%	18.27%	12.78%	17.79%	13.97%	6.20%	5.70%	6.99%	12.17%	11.70%	7.55%	4.05%	4.00%	6.83%	9.26%	11.93%	7.75%	10.75%	4.76%	7.03%	7.41%	5.19%	5.34%	13.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	2	1	1	0	1	0	1	0	0	0	0	1	0	0	0	3	0	0	1	2	1	0					
		0.14%	0.00%	0.23%	0.13%	0.17%	0.00%	0.20%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.20%	0.24%	0.25%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	0	1	1	0	1	1	0	1	1	0	0	2	0	0	1	1	0	0	0	1	0	0					
		0.12%	0.11%	0.00%	0.13%	0.17%	0.00%	0.20%	0.41%	0.00%	0.58%	0.38%	0.00%	0.00%	0.32%	0.00%	0.00%	0.16%	0.16%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	528	50	49	42	51	10	11	6	9	13	15	7	19	21	11	1	25	50	7	6	30	54	24	17					
		5.25%	5.61%	5.54%	5.34%	8.79%	2.58%	2.24%	2.47%	7.83%	7.60%	5.66%	4.73%	4.75%	3.33%	5.09%	0.57%	3.88%	8.03%	6.67%	4.69%	6.01%	6.37%	6.11%	3.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	550	62	125	68	54	11	13	11	2	8	12	2	13	22	8	2	25	33	6	9	18	25	14	7					
		5.47%	6.95%	14.14%	8.64%	9.31%	2.84%	2.65%	4.53%	1.74%	4.68%	4.53%	1.35%	3.25%	3.49%	3.70%	1.14%	3.88%	5.30%	5.71%	7.03%	3.61%	2.95%	3.56%	1.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	5	6	7	4	1	2	1	2	0	0	0	1	1	0	0	2	1	0	0	2	4	3	2					
		0.44%	0.56%	0.68%	0.89%	0.69%	0.26%	0.41%	0.41%	1.74%	0.00%	0.00%	0.00%	0.25%	0.16%	0.00%	0.00%	0.31%	0.16%	0.00%	0.00%	0.40%	0.47%	0.76%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7621	586	567	486	374	332	423	200	80	128	200	133	344	532	172	151	524	441	85	101	406	701	320	335					
		75.80%	65.70%	64.14%	61.75%	64.48%	85.79%	86.15%	82.30%	69.57%	74.85%	75.47%	89.86%	86.00%	84.44%	79.63%	85.80%	81.24%	70.79%	80.95%	78.91%	81.36%	82.67%	81.42%	78.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	5	2	1	2	3	0	0	2	0	1	0	1	1	2	0	1	2	0	1	1	3	0	0					
		0.28%	0.56%	0.23%	0.13%	0.34%	0.78%	0.00%	0.00%	1.74%	0.00%	0.38%	0.00%	0.25%	0.16%	0.93%	0.00%	0.16%	0.32%	0.00%	0.78%	0.20%	0.35%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
