Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Усть-Калманская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	740	93	86	56	14	7	21	35	11	5	20	6	18	15	3	66	8	26	42	7	69	58	20	40	8	6					
		7.78%	6.36%	7.52%	6.41%	8.48%	6.54%	7.61%	4.75%	13.92%	5.49%	6.21%	9.23%	3.71%	7.85%	5.26%	12.02%	5.59%	10.61%	9.59%	8.14%	16.59%	14.95%	5.43%	6.18%	9.41%	6.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	5	8	4	1	0	0	0	0	1	0	0	1	0	0	1	0	1	2	0	1	0	0	3	0	1					
		0.30%	0.34%	0.70%	0.46%	0.61%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.21%	0.00%	0.00%	0.18%	0.00%	0.41%	0.46%	0.00%	0.24%	0.00%	0.00%	0.46%	0.00%	1.08%					
20	3.Политическая партия «Демократическая партия России»	9	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	0	0	0					
		0.09%	0.00%	0.17%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.18%	0.00%	0.41%	0.00%	0.00%	0.24%	0.00%	0.54%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1640	268	223	136	35	15	52	92	6	18	51	8	95	51	8	76	17	48	89	14	31	31	75	179	11	11					
		17.24%	18.32%	19.49%	15.56%	21.21%	14.02%	18.84%	12.48%	7.59%	19.78%	15.84%	12.31%	19.59%	26.70%	14.04%	13.84%	11.89%	19.59%	20.32%	16.28%	7.45%	7.99%	20.38%	27.67%	12.94%	11.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	11	3	2	0	0	1	5	0	0	2	0	0	1	0	3	0	6	2	0	0	0	0	1	0	0					
		0.39%	0.75%	0.26%	0.23%	0.00%	0.00%	0.36%	0.68%	0.00%	0.00%	0.62%	0.00%	0.00%	0.52%	0.00%	0.55%	0.00%	2.45%	0.46%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	2	1	0	0	0	1	0	0	3	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0					
		0.14%	0.07%	0.17%	0.11%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.41%	0.23%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	765	123	88	72	3	17	24	45	9	3	20	7	33	23	13	60	14	17	24	5	42	44	26	38	8	7					
		8.04%	8.41%	7.69%	8.24%	1.82%	15.89%	8.70%	6.11%	11.39%	3.30%	6.21%	10.77%	6.80%	12.04%	22.81%	10.93%	9.79%	6.94%	5.48%	5.81%	10.10%	11.34%	7.07%	5.87%	9.41%	7.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	723	127	79	79	13	7	16	60	5	4	24	1	48	5	2	80	15	15	38	6	18	11	20	47	0	3					
		7.60%	8.68%	6.91%	9.04%	7.88%	6.54%	5.80%	8.14%	6.33%	4.40%	7.45%	1.54%	9.90%	2.62%	3.51%	14.57%	10.49%	6.12%	8.68%	6.98%	4.33%	2.84%	5.43%	7.26%	0.00%	3.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	9	2	5	0	0	5	4	0	1	2	0	4	0	0	7	1	4	2	0	0	4	1	2	1	0					
		0.57%	0.62%	0.17%	0.57%	0.00%	0.00%	1.81%	0.54%	0.00%	1.10%	0.62%	0.00%	0.82%	0.00%	0.00%	1.28%	0.70%	1.63%	0.46%	0.00%	0.00%	1.03%	0.27%	0.31%	1.18%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5388	807	639	503	98	58	154	482	48	59	196	43	285	94	31	247	87	121	237	54	245	233	223	324	55	65					
		56.63%	55.16%	55.86%	57.55%	59.39%	54.21%	55.80%	65.40%	60.76%	64.84%	60.87%	66.15%	58.76%	49.21%	54.39%	44.99%	60.84%	49.39%	54.11%	62.79%	58.89%	60.05%	60.60%	50.08%	64.71%	69.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	7	6	4	1	0	0	5	0	0	1	0	1	1	0	3	0	1	0	0	1	3	1	1	0	0					
		0.38%	0.48%	0.52%	0.46%	0.61%	0.00%	0.00%	0.68%	0.00%	0.00%	0.31%	0.00%	0.21%	0.52%	0.00%	0.55%	0.00%	0.41%	0.00%	0.00%	0.24%	0.77%	0.27%	0.15%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
