Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Торопецкая																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	61	4	2	1	1	2	1	3	0	1	5	1	1	0	1	2	0	6	2	0	1	1	1	2	1	1	2	0	1	0	0	0	1	0	1	3	0	0	0	3	5	0	2	3					
14	Число погашенных открепительных удостоверений	310	17	11	14	13	13	15	2	17	14	14	14	11	13	4	16	2	4	4	5	3	6	2	3	3	4	3	3	8	3	10	4	5	6	3	7	2	3	9	8	3	4	4	1					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	211	8	4	9	8	6	4	8	4	11	3	7	6	6	3	7	6	0	7	0	4	6	7	1	3	1	3	6	5	2	10	8	3	8	0	11	1	1	8	5	0	6	5	0					
		1.63%	1.63%	1.01%	2.05%	1.69%	1.42%	0.82%	2.58%	0.80%	2.30%	0.50%	1.38%	1.54%	1.12%	1.25%	1.60%	2.29%	0.0%	2.99%	0.0%	2.70%	1.70%	2.53%	0.65%	2.56%	0.65%	1.38%	6.18%	1.49%	1.61%	2.15%	6.4%	1.32%	3.44%	0.0%	3.25%	1.44%	1.08%	1.63%	1.14%	0.0%	4.05%	1.87%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	189	12	8	14	9	3	3	7	9	11	16	11	11	12	1	7	5	4	1	0	0	1	5	1	0	0	0	2	3	0	2	2	2	2	0	1	0	2	13	2	0	1	5	1					
		1.46%	2.44%	2.03%	3.18%	1.90%	0.71%	0.61%	2.26%	1.80%	2.30%	2.68%	2.16%	2.83%	2.25%	0.41%	1.60%	1.91%	1.05%	0.42%	0.0%	0.0%	0.28%	1.81%	0.65%	0.0%	0.0%	0.0%	2.06%	0.89%	0.0%	0.43%	1.6%	0.88%	0.86%	0.0%	0.29%	0.0%	2.17%	2.65%	0.45%	0.0%	0.67%	1.87%	0.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	372	15	12	20	22	14	16	9	6	8	7	15	15	12	3	14	2	12	9	11	1	2	7	11	2	3	0	3	8	4	23	1	9	10	4	11	0	5	19	6	5	3	7	6					
		2.88%	3.06%	3.05%	4.55%	4.66%	3.32%	3.29%	2.91%	1.20%	1.67%	1.17%	2.95%	3.86%	2.25%	1.25%	3.21%	0.76%	3.15%	3.84%	6.07%	0.67%	0.56%	2.53%	7.23%	1.70%	1.96%	0.0%	3.09%	2.38%	3.22%	4.94%	0.8%	3.96%	4.31%	5.63%	3.25%	0.0%	5.43%	3.87%	1.37%	6.75%	2.02%	2.62%	3.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	284	16	18	14	17	9	11	6	7	8	25	6	8	13	7	14	2	9	0	2	2	7	8	1	3	2	6	0	4	0	8	1	6	4	0	7	0	1	8	8	3	5	2	6					
		2.19%	3.26%	4.58%	3.18%	3.60%	2.13%	2.26%	1.94%	1.40%	1.67%	4.18%	1.18%	2.06%	2.44%	2.91%	3.21%	0.76%	2.36%	0.0%	1.10%	1.35%	1.98%	2.89%	0.65%	2.56%	1.30%	2.77%	0.0%	1.19%	0.0%	1.72%	0.8%	2.64%	1.72%	0.0%	2.07%	0.0%	1.08%	1.63%	1.83%	4.05%	3.37%	0.74%	3.59%					
22	"5. ""За Русь Святую"""	80	4	4	0	3	4	3	2	3	1	5	5	2	6	2	4	1	2	3	2	1	1	5	0	0	0	0	1	0	0	3	0	1	2	0	1	0	0	3	1	1	2	1	1					
		0.61%	0.81%	1.01%	0.0%	0.63%	0.95%	0.61%	0.64%	0.60%	0.20%	0.83%	0.98%	0.51%	1.12%	0.83%	0.91%	0.38%	0.52%	1.28%	1.10%	0.67%	0.28%	1.81%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.64%	0.0%	0.44%	0.86%	0.0%	0.29%	0.0%	0.0%	0.61%	0.22%	1.35%	1.35%	0.37%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	0	0	0	2	1	0	1	1	1	0	1	1	0	1	1	1	1	3	1	3	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	2	2					
		0.24%	0.0%	0.0%	0.0%	0.42%	0.23%	0.0%	0.32%	0.20%	0.20%	0.0%	0.19%	0.25%	0.0%	0.41%	0.22%	0.38%	0.26%	1.28%	0.55%	2.02%	0.28%	0.0%	0.0%	0.0%	0.0%	0.46%	1.03%	0.29%	0.0%	0.21%	0.8%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.20%	0.0%	0.0%	0.67%	0.74%	1.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	120	3	4	3	3	5	5	4	2	11	10	5	6	8	0	4	4	5	0	0	2	2	0	1	0	0	1	0	1	0	12	2	0	1	0	1	0	1	1	12	1	0	0	0					
		0.92%	0.61%	1.01%	0.68%	0.63%	1.18%	1.02%	1.29%	0.40%	2.30%	1.67%	0.98%	1.54%	1.50%	0.0%	0.91%	1.53%	1.31%	0.0%	0.0%	1.35%	0.56%	0.0%	0.65%	0.0%	0.0%	0.46%	0.0%	0.29%	0.0%	2.58%	1.6%	0.0%	0.43%	0.0%	0.29%	0.0%	1.08%	0.20%	2.75%	1.35%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	2	1	0	1	1	0	0	0	1	0	2	1	2	0	0	2	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	1	1	0	2					
		0.19%	0.40%	0.25%	0.0%	0.21%	0.23%	0.0%	0.0%	0.0%	0.20%	0.0%	0.39%	0.25%	0.37%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.67%	0.28%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.35%	0.67%	0.0%	1.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	0	4	1	0	3	2	0	0	3	1	2	1	0	0	0	0	2	0	0	1	0	2	1	0	0	1	0	0	0	3	0	1	1	1	5	0	0	1	1	0	0	0	0					
		0.28%	0.0%	1.01%	0.22%	0.0%	0.71%	0.41%	0.0%	0.0%	0.62%	0.16%	0.39%	0.25%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.67%	0.0%	0.72%	0.65%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.64%	0.0%	0.44%	0.43%	1.40%	1.47%	0.0%	0.0%	0.20%	0.22%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	851	17	8	9	11	10	26	10	27	12	21	12	13	16	10	23	28	9	8	13	18	100	23	22	20	7	57	17	35	9	34	10	38	22	20	37	3	9	34	15	6	11	6	15					
		6.59%	3.46%	2.03%	2.05%	2.33%	2.37%	5.34%	3.23%	5.42%	2.51%	3.51%	2.36%	3.35%	3.01%	4.16%	5.27%	10.72%	2.36%	3.41%	7.18%	12.16%	28.40%	8.33%	14.47%	17.09%	4.57%	26.38%	17.52%	10.44%	7.25%	7.31%	8.0%	16.74%	9.48%	28.16%	10.94%	4.34%	9.78%	6.93%	3.44%	8.10%	7.43%	2.24%	8.98%					
28	"11. ""Истинные патриоты России"""	10	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	180	6	8	14	9	10	8	2	6	2	5	10	7	17	5	2	3	7	2	2	1	3	5	3	2	4	0	0	2	0	1	0	1	2	0	2	2	0	15	8	3	0	1	0					
		1.39%	1.22%	2.03%	3.18%	1.90%	2.37%	1.64%	0.64%	1.20%	0.41%	0.83%	1.97%	1.80%	3.20%	2.08%	0.45%	1.14%	1.84%	0.85%	1.10%	0.67%	0.85%	1.81%	1.97%	1.70%	2.61%	0.0%	0.0%	0.59%	0.0%	0.21%	0.0%	0.44%	0.86%	0.0%	0.59%	2.89%	0.0%	3.06%	1.83%	4.05%	0.0%	0.37%	0.0%					
30	"13. ""Демократическая партия России"""	40	3	2	0	1	1	0	0	2	6	0	0	3	4	1	2	0	3	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	2	0	0	0	1					
		0.30%	0.61%	0.50%	0.0%	0.21%	0.23%	0.0%	0.0%	0.40%	1.25%	0.0%	0.0%	0.77%	0.75%	0.41%	0.45%	0.0%	0.78%	1.28%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.45%	0.0%	0.0%	0.0%	0.59%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.10%	0.67%	0.0%	0.36%	0.0%	0.0%	0.0%	0.46%	0.0%	0.29%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%					
32	"15. ""Партия СЛОН"""	19	0	1	3	0	2	0	0	0	0	1	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1					
		0.14%	0.0%	0.25%	0.68%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.16%	0.59%	0.25%	0.0%	0.0%	0.0%	0.38%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.37%	0.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	940	35	35	45	61	26	42	8	55	60	64	45	42	60	21	35	12	26	9	8	10	18	16	9	11	8	23	1	12	13	34	7	3	7	2	8	5	0	19	13	2	9	12	9					
		7.28%	7.14%	8.90%	10.25%	12.92%	6.17%	8.64%	2.58%	11.04%	12.55%	10.72%	8.87%	10.82%	11.29%	8.75%	8.02%	4.59%	6.84%	3.84%	4.41%	6.75%	5.11%	5.79%	5.92%	9.40%	5.22%	10.64%	1.03%	3.58%	10.48%	7.31%	5.6%	1.32%	3.01%	2.81%	2.36%	7.24%	0.0%	3.87%	2.98%	2.70%	6.08%	4.49%	5.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	0	0	3	3	3	0	0	0	1	4	0	2	5	1	2	1	4	3	0	2	1	3	1	0	0	0	2	1	1	6	0	1	4	0	2	0	1	1	2	0	4	0	1					
		0.50%	0.0%	0.0%	0.68%	0.63%	0.71%	0.0%	0.0%	0.0%	0.20%	0.67%	0.0%	0.51%	0.94%	0.41%	0.45%	0.38%	1.05%	1.28%	0.0%	1.35%	0.28%	1.08%	0.65%	0.0%	0.0%	0.0%	2.06%	0.29%	0.80%	1.29%	0.0%	0.44%	1.72%	0.0%	0.59%	0.0%	1.08%	0.20%	0.45%	0.0%	2.70%	0.0%	0.59%					
35	"18. ""ЛДПР"""	1838	77	39	66	64	47	84	65	87	87	83	74	57	57	52	48	37	76	60	27	21	34	45	22	14	16	15	9	43	17	62	13	16	29	5	41	6	17	90	64	3	21	25	23					
		14.23%	15.71%	9.92%	15.03%	13.55%	11.16%	17.28%	21.03%	17.46%	18.20%	13.90%	14.59%	14.69%	10.73%	21.66%	11.00%	14.17%	20.0%	25.64%	14.91%	14.18%	9.65%	16.30%	14.47%	11.96%	10.45%	6.94%	9.27%	12.83%	13.70%	13.33%	10.4%	7.04%	12.5%	7.04%	12.13%	8.69%	18.47%	18.36%	14.67%	4.05%	14.18%	9.36%	13.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	372	16	9	16	17	17	11	2	18	21	28	20	7	29	6	17	7	8	10	6	3	11	8	6	0	0	3	1	5	2	1	1	8	1	0	5	4	0	14	10	0	4	7	13					
		2.88%	3.26%	2.29%	3.64%	3.60%	4.03%	2.26%	0.64%	3.61%	4.39%	4.69%	3.94%	1.80%	5.46%	2.5%	3.89%	2.68%	2.10%	4.27%	3.31%	2.02%	3.12%	2.89%	3.94%	0.0%	0.0%	1.38%	1.03%	1.49%	1.61%	0.21%	0.8%	3.52%	0.43%	0.0%	1.47%	5.79%	0.0%	2.85%	2.29%	0.0%	2.70%	2.62%	7.78%					
37	"20. ""Политическая партия ""Единая Россия"""	5040	205	156	154	151	191	181	148	174	156	229	206	141	191	94	155	115	135	78	70	37	120	107	58	42	76	71	31	151	48	190	71	105	78	30	141	39	38	160	228	22	58	159	50					
		39.03%	41.83%	39.69%	35.07%	31.99%	45.36%	37.24%	47.89%	34.93%	32.63%	38.35%	40.63%	36.34%	35.96%	39.16%	35.55%	44.06%	35.52%	33.33%	38.67%	25.0%	34.09%	38.76%	38.15%	35.89%	49.67%	32.87%	31.95%	45.07%	38.70%	40.86%	56.8%	46.25%	33.62%	42.25%	41.71%	56.52%	41.30%	32.65%	52.29%	29.72%	39.18%	59.55%	29.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	1	0	0	1	0	1	0	2	2	1	0	0	1	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	2	0	1	0	0	0	0	2	3	1	0	1	0	1					
		0.20%	0.0%	0.25%	0.0%	0.0%	0.23%	0.0%	0.32%	0.0%	0.41%	0.33%	0.19%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.36%	0.65%	0.0%	0.0%	0.46%	0.0%	0.29%	0.0%	0.43%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	2.17%	0.61%	0.22%	0.0%	0.67%	0.0%	0.59%					
39	"22. ""Развитие предпринимательства"""	28	1	1	0	2	0	1	0	0	1	2	0	1	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1	0	1	1	0	0	2	0	3	1	0					
		0.21%	0.20%	0.25%	0.0%	0.42%	0.0%	0.20%	0.0%	0.0%	0.20%	0.33%	0.0%	0.25%	0.0%	0.0%	0.68%	0.0%	0.0%	0.85%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.80%	0.43%	0.0%	0.0%	0.43%	0.0%	0.29%	1.44%	0.0%	0.0%	0.45%	0.0%	2.02%	0.37%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1496	37	54	45	59	44	68	12	66	54	65	43	43	66	21	73	23	44	19	25	33	33	24	10	16	35	28	14	54	20	50	4	26	48	9	43	3	9	55	45	27	9	22	18					
		11.58%	7.55%	13.74%	10.25%	12.5%	10.45%	13.99%	3.88%	13.25%	11.29%	10.88%	8.48%	11.08%	12.42%	8.75%	16.74%	8.81%	11.57%	8.11%	13.81%	22.29%	9.37%	8.69%	6.57%	13.67%	22.87%	12.96%	14.43%	16.11%	16.12%	10.75%	3.2%	11.45%	20.68%	12.67%	12.72%	4.34%	9.78%	11.22%	10.32%	36.48%	6.08%	8.23%	10.77%					
																																																		
41	Против всех	444	21	16	19	19	15	12	18	15	15	18	17	14	16	10	20	3	26	12	10	6	7	7	3	4	1	2	9	4	7	12	3	4	6	0	9	4	4	21	8	0	7	5	15					
		3.43%	4.28%	4.07%	4.32%	4.02%	3.56%	2.46%	5.82%	3.01%	3.13%	3.01%	3.35%	3.60%	3.01%	4.16%	4.58%	1.14%	6.84%	5.12%	5.52%	4.05%	1.98%	2.53%	1.97%	3.41%	0.65%	0.92%	9.27%	1.19%	5.64%	2.58%	2.4%	1.76%	2.58%	0.0%	2.66%	5.79%	4.34%	4.28%	1.83%	0.0%	4.72%	1.87%	8.98%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
