Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Молчановский район																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №749	УИК №750					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	83	4	3	1	4	9	1	2	2	2	2	2	4	2	4	4	1	6	4	5	2	4	1	4	1	8	1					
14	Число неиспользованных открепительных удостоверений	131	7	2	3	6	10	7	1	0	5	2	7	2	8	6	5	4	6	5	8	1	0	9	0	8	8	11					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	213	9	15	13	17	13	0	0	5	0	0	3	0	7	0	6	11	9	11	38	4	5	0	13	8	21	5					
		2.41%	2.93%	2.44%	2.15%	2.62%	2.27%	0.00%	0.00%	1.82%	0.00%	0.00%	1.75%	0.00%	1.33%	0.00%	1.93%	2.09%	2.49%	1.94%	6.55%	2.61%	1.16%	0.00%	2.57%	2.80%	4.38%	1.27%					
19	. Малышкин Олег Александрович	280	12	25	18	13	17	5	8	5	5	1	12	1	18	2	13	14	18	12	8	3	15	0	15	8	17	15					
		3.16%	3.91%	4.07%	2.98%	2.00%	2.97%	7.94%	7.34%	1.82%	4.03%	2.38%	7.02%	2.44%	3.42%	2.60%	4.18%	2.66%	4.97%	2.12%	1.38%	1.96%	3.49%	0.00%	2.96%	2.80%	3.54%	3.80%					
20	. Миронов Сергей Михайлович	103	2	7	3	4	8	1	1	1	0	1	1	0	9	2	1	11	4	7	4	1	4	2	7	3	13	6					
		1.16%	0.65%	1.14%	0.50%	0.62%	1.40%	1.59%	0.92%	0.36%	0.00%	2.38%	0.58%	0.00%	1.71%	2.60%	0.32%	2.09%	1.10%	1.23%	0.69%	0.65%	0.93%	2.53%	1.38%	1.05%	2.71%	1.52%					
21	. Путин Владимир Владимирович	6076	216	443	472	470	393	52	71	216	105	33	132	29	347	45	235	347	238	384	377	93	216	63	328	208	321	242					
		68.62%	70.36%	72.03%	78.15%	72.31%	68.59%	82.54%	65.14%	78.55%	84.68%	78.57%	77.19%	70.73%	65.84%	58.44%	75.56%	65.84%	65.75%	67.72%	65.00%	60.78%	50.23%	79.75%	64.82%	72.73%	66.88%	61.27%					
22	. Хакамада Ирина Муцуовна	216	6	12	11	16	15	1	3	3	0	3	4	0	13	5	5	19	4	9	22	3	10	3	12	7	14	16					
		2.44%	1.95%	1.95%	1.82%	2.46%	2.62%	1.59%	2.75%	1.09%	0.00%	7.14%	2.34%	0.00%	2.47%	6.49%	1.61%	3.61%	1.10%	1.59%	3.79%	1.96%	2.33%	3.80%	2.37%	2.45%	2.92%	4.05%					
23	. Харитонов Николай Михайлович	1608	55	89	57	93	107	4	21	37	11	3	15	10	120	21	44	104	71	121	109	42	163	5	109	34	66	97					
		18.16%	17.92%	14.47%	9.44%	14.31%	18.67%	6.35%	19.27%	13.45%	8.87%	7.14%	8.77%	24.39%	22.77%	27.27%	14.15%	19.73%	19.61%	21.34%	18.79%	27.45%	37.91%	6.33%	21.54%	11.89%	13.75%	24.56%					
																																	
24	Против всех	280	5	22	19	32	17	0	3	6	3	0	2	1	12	2	4	15	15	16	11	7	12	4	20	15	25	12					
		3.16%	1.63%	3.58%	3.15%	4.92%	2.97%	0.00%	2.75%	2.18%	2.42%	0.00%	1.17%	2.44%	2.28%	2.60%	1.29%	2.85%	4.14%	2.82%	1.90%	4.58%	2.79%	5.06%	3.95%	5.24%	5.21%	3.04%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
