Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Гайская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416					
		2.08%	1.98%	5.85%	3.27%	0.0%	0.8%	2.22%	1.92%	3.26%	2.04%	0.0%	2.73%	0.42%	1.99%	3.20%	2.43%	4.30%	0.0%	0.0%	1.80%	2.67%	0.72%	2.06%	1.63%	1.27%	4.59%	3.89%	1.42%	5.04%	2.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	78	6	1	1	0	2	1	0	1	3	7	2	2	1	0	1	0	6	3	5	1	1	9	9	2	3	7	2	2	0					
		1.42%	1.19%	0.53%	1.63%	0.0%	1.6%	0.24%	0.0%	1.08%	0.87%	3.19%	2.73%	0.84%	0.49%	0.0%	0.81%	0.0%	6.74%	3.89%	3.01%	0.89%	0.36%	3.09%	2.10%	1.27%	3.44%	4.54%	0.95%	1.68%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	120	11	7	0	3	5	14	4	3	14	1	1	1	2	4	3	1	0	0	2	3	5	14	5	3	3	1	2	2	6					
		2.19%	2.18%	3.72%	0.0%	4.76%	4.0%	3.46%	1.92%	3.26%	4.08%	0.45%	1.36%	0.42%	0.99%	2.13%	2.43%	1.07%	0.0%	0.0%	1.20%	2.67%	1.82%	4.81%	1.16%	1.91%	3.44%	0.64%	0.95%	1.68%	3.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	80	14	0	1	0	1	6	5	3	10	0	0	1	1	1	4	0	0	4	2	1	6	11	1	0	1	1	4	1	1					
		1.46%	2.77%	0.0%	1.63%	0.0%	0.8%	1.48%	2.40%	3.26%	2.91%	0.0%	0.0%	0.42%	0.49%	0.53%	3.25%	0.0%	0.0%	5.19%	1.20%	0.89%	2.18%	3.78%	0.23%	0.0%	1.14%	0.64%	1.90%	0.84%	0.55%					
22	"5. ""За Русь Святую"""	23	2	0	0	0	2	1	1	0	0	0	0	2	0	0	0	0	1	3	1	1	2	2	1	1	0	2	1	0	0					
		0.42%	0.39%	0.0%	0.0%	0.0%	1.6%	0.24%	0.48%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	1.12%	3.89%	0.60%	0.89%	0.72%	0.68%	0.23%	0.63%	0.0%	1.29%	0.47%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	1	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	0	0	1					
		0.27%	0.0%	0.53%	1.63%	0.0%	0.8%	0.49%	0.48%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	1.09%	0.68%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.55%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	3	0	1	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	3	1	2	2	1	1	2	0	0	1	1					
		0.43%	0.59%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.49%	0.0%	2.43%	0.0%	0.0%	0.0%	1.80%	0.89%	0.72%	0.68%	0.23%	0.63%	2.29%	0.0%	0.0%	0.84%	0.55%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0					
		0.10%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0					
		0.14%	0.0%	0.53%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.60%	0.89%	0.0%	0.34%	0.23%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	950	47	58	6	4	29	71	46	7	33	96	15	38	67	19	23	12	29	21	12	14	45	42	61	44	33	20	18	24	16					
		17.38%	9.32%	30.85%	9.83%	6.34%	23.2%	17.57%	22.11%	7.60%	9.62%	43.83%	20.54%	16.10%	33.33%	10.16%	18.69%	12.90%	32.58%	27.27%	7.22%	12.49%	16.42%	14.43%	14.25%	28.02%	37.93%	12.98%	8.57%	20.16%	8.88%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	1	0	1	1	0	1	0	1	0	2	0					
		0.23%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.42%	0.0%	0.0%	1.62%	0.0%	0.0%	0.0%	0.60%	0.0%	0.36%	0.34%	0.0%	0.63%	0.0%	0.64%	0.0%	1.68%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	4	0	2	0	3	2	0	0	0	0	2	1	0	0	3	0	0	4	1	1	3	2	1	0	1	1	1	2	1					
		0.64%	0.79%	0.0%	3.27%	0.0%	2.4%	0.49%	0.0%	0.0%	0.0%	0.0%	2.73%	0.42%	0.0%	0.0%	2.43%	0.0%	0.0%	5.19%	0.60%	0.89%	1.09%	0.68%	0.23%	0.0%	1.14%	0.64%	0.47%	1.68%	0.55%					
30	"13. ""Демократическая партия России"""	13	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	1	0	0	2	1	1	0					
		0.23%	0.0%	0.53%	3.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	2.24%	0.0%	0.0%	0.0%	0.72%	0.0%	0.23%	0.0%	0.0%	1.29%	0.47%	0.84%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	2	1	2	0	1	1	0	0	1	0					
		0.29%	0.59%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	1.20%	1.78%	0.36%	0.68%	0.0%	0.63%	1.14%	0.0%	0.0%	0.84%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0					
		0.12%	0.19%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.68%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	220	33	7	2	1	3	7	11	4	24	0	0	15	4	4	6	0	5	1	9	6	17	15	10	4	1	7	20	2	2					
		4.02%	6.54%	3.72%	3.27%	1.58%	2.4%	1.73%	5.28%	4.34%	6.99%	0.0%	0.0%	6.35%	1.99%	2.13%	4.87%	0.0%	5.61%	1.29%	5.42%	5.35%	6.20%	5.15%	2.33%	2.54%	1.14%	4.54%	9.52%	1.68%	1.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	1	0	0	0	0	0	0	0	2	0	0	1	4	1	0	1	0	0	1	1	0	3	0	0	1	0	2	0	0					
		0.32%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.42%	1.99%	0.53%	0.0%	1.07%	0.0%	0.0%	0.60%	0.89%	0.0%	1.03%	0.0%	0.0%	1.14%	0.0%	0.95%	0.0%	0.0%					
35	"18. ""ЛДПР"""	782	76	30	5	15	22	66	42	32	93	7	4	9	6	36	2	8	8	14	20	17	22	31	80	27	5	23	35	12	35					
		14.31%	15.07%	15.95%	8.19%	23.80%	17.6%	16.33%	20.19%	34.78%	27.11%	3.19%	5.47%	3.81%	2.98%	19.25%	1.62%	8.60%	8.98%	18.18%	12.04%	15.17%	8.02%	10.65%	18.69%	17.19%	5.74%	14.93%	16.66%	10.08%	19.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	12	6	3	0	5	8	1	1	1	2	2	5	3	0	0	1	0	1	10	2	17	7	13	5	1	2	7	1	15					
		2.39%	2.38%	3.19%	4.91%	0.0%	4.0%	1.98%	0.48%	1.08%	0.29%	0.91%	2.73%	2.11%	1.49%	0.0%	0.0%	1.07%	0.0%	1.29%	6.02%	1.78%	6.20%	2.40%	3.03%	3.18%	1.14%	1.29%	3.33%	0.84%	8.33%					
37	"20. ""Политическая партия ""Единая Россия"""	1281	177	27	14	10	29	84	49	22	61	23	14	37	33	52	40	18	11	12	39	37	57	71	122	33	17	52	57	30	53					
		23.44%	35.11%	14.36%	22.95%	15.87%	23.2%	20.79%	23.55%	23.91%	17.78%	10.50%	19.17%	15.67%	16.41%	27.80%	32.52%	19.35%	12.35%	15.58%	23.49%	33.03%	20.80%	24.39%	28.50%	21.01%	19.54%	33.76%	27.14%	25.21%	29.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	2	2	1	0	0	2	0	0	0	0	1	0	2	0	1	1	0	1	0	0	3	1	1	2	0	0	1	0	2					
		0.42%	0.39%	1.06%	1.63%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.99%	0.0%	0.81%	1.07%	0.0%	1.29%	0.0%	0.0%	1.09%	0.34%	0.23%	1.27%	0.0%	0.0%	0.47%	0.0%	1.11%					
39	"22. ""Развитие предпринимательства"""	8	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.14%	0.0%	0.53%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1185	76	24	16	28	11	98	32	15	60	77	21	98	62	46	27	43	23	6	42	16	72	40	100	23	12	19	49	23	26					
		21.68%	15.07%	12.76%	26.22%	44.44%	8.8%	24.25%	15.38%	16.30%	17.49%	35.15%	28.76%	41.52%	30.84%	24.59%	21.95%	46.23%	25.84%	7.79%	25.30%	14.28%	26.27%	13.74%	23.36%	14.64%	13.79%	12.33%	23.33%	19.32%	14.44%					
																																				
41	Против всех	187	18	2	3	2	6	20	3	1	30	4	8	8	2	5	3	2	1	4	6	3	7	20	8	4	1	5	5	0	6					
		3.42%	3.57%	1.06%	4.91%	3.17%	4.8%	4.95%	1.44%	1.08%	8.74%	1.82%	10.95%	3.38%	0.99%	2.67%	2.43%	2.15%	1.12%	5.19%	3.61%	2.67%	2.55%	6.87%	1.86%	2.54%	1.14%	3.24%	2.38%	0.0%	3.33%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
