Выборы Президента Российской Федерации																																																									
																																																									
"Наименование Избирательной комиссии:    Нижний Тагил, Ленинская"																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	2030	66	49	22	65	43	58	50	64	63	53	56	47	33	57	35	56	62	52	35	45	37	40	52	49	45	47	56	59	53	47	45	49	39	52	48	38	13	9	8	11	13	25	25	19	5	25	37	32	34	7					
		3.40%	4.47%	3.86%	2.23%	5.71%	3.71%	4.53%	4.23%	3.75%	4.26%	4.32%	3.68%	4.38%	2.91%	4.18%	2.58%	4.20%	4.15%	3.18%	2.76%	3.89%	2.62%	2.78%	4.78%	3.65%	2.67%	2.98%	3.27%	4.01%	3.64%	3.61%	2.71%	3.30%	2.80%	3.30%	3.61%	3.47%	4.26%	2.43%	3.40%	1.12%	1.84%	2.86%	2.17%	3.01%	1.55%	6.22%	2.64%	2.33%	2.79%	1.28%					
19	. Малышкин Олег Александрович	1125	20	20	12	18	15	18	12	38	27	16	21	6	23	15	16	18	25	36	33	24	47	20	23	22	35	25	46	32	20	32	32	28	28	35	24	24	9	3	6	21	17	20	16	26	4	14	28	26	33	16					
		1.88%	1.36%	1.58%	1.22%	1.58%	1.30%	1.41%	1.02%	2.23%	1.83%	1.30%	1.38%	0.56%	2.03%	1.10%	1.18%	1.35%	1.67%	2.20%	2.60%	2.07%	3.33%	1.39%	2.11%	1.64%	2.08%	1.58%	2.69%	2.18%	1.37%	2.46%	1.93%	1.89%	2.01%	2.22%	1.81%	2.19%	2.95%	0.81%	2.55%	2.13%	2.40%	2.29%	1.39%	4.12%	1.24%	3.48%	2.00%	1.89%	2.70%	2.94%					
20	. Миронов Сергей Михайлович	370	9	15	6	3	10	6	9	2	7	12	4	8	8	5	5	7	11	5	11	4	10	7	6	7	11	14	17	6	10	5	8	6	5	18	6	11	3	1	3	10	5	5	2	4	1	1	11	13	12	5					
		0.62%	0.61%	1.18%	0.61%	0.26%	0.86%	0.47%	0.76%	0.12%	0.47%	0.98%	0.26%	0.75%	0.70%	0.37%	0.37%	0.53%	0.74%	0.31%	0.87%	0.35%	0.71%	0.49%	0.55%	0.52%	0.65%	0.89%	0.99%	0.41%	0.69%	0.38%	0.48%	0.40%	0.36%	1.14%	0.45%	1.01%	0.98%	0.27%	1.28%	1.01%	0.71%	0.57%	0.17%	0.63%	0.31%	0.25%	0.79%	0.94%	0.98%	0.92%					
21	. Путин Владимир Владимирович	45552	1118	918	776	794	813	924	863	1274	1135	893	1111	818	835	983	1029	994	1130	1250	1000	890	1075	1164	775	1020	1313	1216	1282	1099	1104	977	1306	1198	1095	1172	997	863	253	311	178	814	575	683	916	508	242	292	1085	1070	971	450					
		76.19%	75.80%	72.40%	78.78%	69.71%	70.21%	72.24%	73.07%	74.63%	76.79%	72.78%	73.00%	76.31%	73.57%	72.12%	75.88%	74.62%	75.59%	76.36%	78.80%	76.92%	76.13%	80.83%	71.23%	76.06%	77.92%	77.01%	74.93%	74.76%	75.77%	74.98%	78.58%	80.67%	78.61%	74.32%	75.02%	78.88%	82.95%	83.83%	75.74%	82.56%	81.33%	78.06%	79.58%	80.51%	74.92%	72.64%	77.50%	77.76%	79.59%	82.57%					
22	. Хакамада Ирина Муцуовна	3206	73	78	69	106	98	94	92	128	74	83	111	49	69	120	64	55	73	75	57	54	53	68	60	53	77	85	82	75	87	82	86	60	60	91	77	44	6	5	7	42	18	52	79	20	25	13	55	63	50	9					
		5.36%	4.95%	6.15%	7.01%	9.31%	8.46%	7.35%	7.79%	7.50%	5.01%	6.76%	7.29%	4.57%	6.08%	8.80%	4.72%	4.13%	4.88%	4.58%	4.49%	4.67%	3.75%	4.72%	5.51%	3.95%	4.57%	5.38%	4.79%	5.10%	5.97%	6.29%	5.17%	4.04%	4.31%	5.77%	5.79%	4.02%	1.97%	1.35%	2.98%	4.26%	2.55%	5.94%	6.86%	3.17%	7.74%	3.23%	3.93%	4.58%	4.10%	1.65%					
23	. Харитонов Николай Михайлович	4637	126	114	60	110	114	116	104	127	117	116	156	112	105	111	139	139	127	126	72	93	95	75	114	117	113	116	146	131	113	101	103	96	102	123	111	68	8	21	15	47	51	43	59	30	30	44	106	102	72	1					
		7.76%	8.54%	8.99%	6.09%	9.66%	9.84%	9.07%	8.81%	7.44%	7.92%	9.45%	10.25%	10.45%	9.25%	8.14%	10.25%	10.44%	8.49%	7.70%	5.67%	8.04%	6.73%	5.21%	10.48%	8.72%	6.71%	7.35%	8.53%	8.91%	7.76%	7.75%	6.20%	6.46%	7.32%	7.80%	8.35%	6.22%	2.62%	5.66%	6.38%	4.77%	7.21%	4.91%	5.13%	4.75%	9.29%	10.95%	7.57%	7.41%	5.90%	0.18%					
																																																									
24	Против всех	2219	49	64	31	32	57	51	48	65	47	44	55	27	44	61	56	46	57	65	41	33	61	54	42	48	69	65	61	46	59	42	69	36	56	70	54	37	5	10	9	35	19	35	39	9	12	11	60	54	35	44					
		3.71%	3.32%	5.05%	3.15%	2.81%	4.92%	3.99%	4.06%	3.81%	3.18%	3.59%	3.61%	2.52%	3.88%	4.48%	4.13%	3.45%	3.81%	3.97%	3.23%	2.85%	4.32%	3.75%	3.86%	3.58%	4.09%	4.12%	3.57%	3.13%	4.05%	3.22%	4.15%	2.42%	4.02%	4.44%	4.06%	3.38%	1.64%	2.70%	3.83%	3.55%	2.69%	4.00%	3.39%	1.43%	3.72%	2.74%	4.29%	3.92%	2.87%	8.07%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
