Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Бердская  городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	62	2	0	1	1	0	1	3	2	2	3	2	1	0	1	1	4	2	2	1	2	1	1	1	2	1	5	2	2	1	0	1	2	2	1	3	1	0	2	1	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5392	65	32	133	173	54	155	256	139	110	132	118	85	155	141	170	148	114	114	88	94	82	143	135	94	105	96	142	135	152	158	120	187	170	135	183	162	156	127	131	172	131					
		12.10%	13.92%	7.14%	13.52%	11.33%	12.47%	12.20%	17.43%	13.44%	13.00%	12.45%	11.04%	9.21%	12.84%	15.23%	14.71%	12.67%	11.66%	12.90%	9.46%	11.18%	9.55%	13.66%	11.13%	9.30%	9.52%	8.10%	13.25%	11.19%	12.57%	13.23%	9.86%	14.51%	12.94%	11.34%	12.22%	12.80%	11.61%	11.10%	11.42%	13.68%	11.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6235	62	37	153	222	65	171	220	136	111	163	147	101	159	119	139	149	123	108	146	115	145	120	199	147	225	190	133	206	180	196	167	203	168	141	238	179	167	153	140	144	148					
		13.99%	13.28%	8.26%	15.55%	14.54%	15.01%	13.46%	14.98%	13.15%	13.12%	15.38%	13.75%	10.94%	13.17%	12.85%	12.02%	12.76%	12.58%	12.22%	15.70%	13.67%	16.88%	11.46%	16.41%	14.54%	20.40%	16.03%	12.41%	17.08%	14.89%	16.42%	13.72%	15.75%	12.79%	11.85%	15.89%	14.14%	12.43%	13.37%	12.21%	11.46%	12.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	507	6	6	10	18	4	15	17	10	14	24	13	12	18	9	13	12	8	17	15	12	7	9	4	23	17	17	13	13	6	18	11	12	19	12	11	11	11	14	8	9	9					
		1.14%	1.28%	1.34%	1.02%	1.18%	0.92%	1.18%	1.16%	0.97%	1.65%	2.26%	1.22%	1.30%	1.49%	0.97%	1.12%	1.03%	0.82%	1.92%	1.61%	1.43%	0.81%	0.86%	0.33%	2.27%	1.54%	1.43%	1.21%	1.08%	0.50%	1.51%	0.90%	0.93%	1.45%	1.01%	0.73%	0.87%	0.82%	1.22%	0.70%	0.72%	0.77%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	17619	144	79	355	566	133	507	507	453	369	392	416	402	488	326	441	499	407	351	350	361	348	439	480	391	356	496	428	434	501	409	542	521	530	504	595	473	573	478	498	580	497					
		39.54%	30.84%	17.63%	36.08%	37.07%	30.72%	39.92%	34.51%	43.81%	43.62%	36.98%	38.91%	43.55%	40.43%	35.21%	38.15%	42.72%	41.62%	39.71%	37.63%	42.93%	40.51%	41.93%	39.57%	38.67%	32.28%	41.86%	39.93%	35.99%	41.44%	34.25%	44.54%	40.42%	40.33%	42.35%	39.72%	37.36%	42.63%	41.78%	43.42%	46.14%	42.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2270	34	24	51	93	24	92	109	55	60	68	67	30	63	65	72	60	54	35	46	28	39	52	42	34	32	36	53	47	52	82	40	58	78	73	71	65	73	59	49	50	55					
		5.09%	7.28%	5.36%	5.18%	6.09%	5.54%	7.24%	7.42%	5.32%	7.09%	6.42%	6.27%	3.25%	5.22%	7.02%	6.23%	5.14%	5.52%	3.96%	4.95%	3.33%	4.54%	4.97%	3.46%	3.36%	2.90%	3.04%	4.94%	3.90%	4.30%	6.87%	3.29%	4.50%	5.94%	6.13%	4.74%	5.13%	5.43%	5.16%	4.27%	3.98%	4.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11579	146	240	259	423	140	311	335	222	165	252	284	275	291	248	287	281	254	241	252	221	226	264	327	298	344	329	280	340	292	303	310	286	322	305	371	351	329	296	292	279	308					
		25.99%	31.26%	53.57%	26.32%	27.70%	32.33%	24.49%	22.80%	21.47%	19.50%	23.77%	26.57%	29.79%	24.11%	26.78%	24.83%	24.06%	25.97%	27.26%	27.10%	26.28%	26.31%	25.21%	26.96%	29.48%	31.19%	27.76%	26.12%	28.19%	24.15%	25.38%	25.47%	22.19%	24.51%	25.63%	24.77%	27.73%	24.48%	25.87%	25.46%	22.20%	26.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	312	2	4	2	19	3	4	11	5	5	13	8	9	7	8	6	6	4	6	6	3	6	5	7	6	5	6	5	14	13	12	9	12	14	3	14	13	16	2	8	9	2					
		0.70%	0.43%	0.89%	0.20%	1.24%	0.69%	0.31%	0.75%	0.48%	0.59%	1.23%	0.75%	0.98%	0.58%	0.86%	0.52%	0.51%	0.41%	0.68%	0.65%	0.36%	0.70%	0.48%	0.58%	0.59%	0.45%	0.51%	0.47%	1.16%	1.08%	1.01%	0.74%	0.93%	1.07%	0.25%	0.93%	1.03%	1.19%	0.17%	0.70%	0.72%	0.17%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
