Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    район Восточное Дегунино																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	314	9	11	15	9	10	8	15	15	11	7	12	10	13	23	18	22	10	13	11	21	14	15	13	9					
		0.85%	0.71%	0.85%	1.11%	0.56%	0.69%	0.52%	1.07%	0.96%	0.87%	0.63%	0.89%	0.68%	0.71%	1.31%	0.90%	1.32%	0.60%	0.82%	0.72%	1.38%	0.90%	0.99%	0.78%	0.51%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
