Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    район Восточное Дегунино																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1528	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	50	48					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	990	52	44	49	29	45	55	35	57	49	49	41	30	60	46	41	34	52	57	30	23	21	22	26	43					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	578	23	17	18	23	42	14	19	22	19	11	42	19	28	26	38	16	25	30	34	9	15	27	19	42					
14	Число погашенных неиспользованных открепительных удостоверений	538	13	21	16	36	20	10	30	8	16	16	24	35	5	19	24	31	13	8	35	42	44	43	24	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	72	0	3	4	0	0	0	0	1	2	2	1	4	10	6	11	4	2	8	8	2	1	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	874	37	32	40	35	38	32	28	28	40	15	43	27	47	50	24	41	41	49	41	41	34	35	30	46					
		2.88%	2.81%	2.53%	3.03%	2.72%	3.17%	2.53%	2.56%	2.12%	3.29%	1.34%	3.48%	2.34%	3.61%	3.60%	1.90%	3.27%	3.05%	3.18%	3.39%	3.26%	2.81%	3.14%	2.55%	3.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	711	33	30	28	24	26	22	13	35	34	30	20	30	46	43	23	19	25	50	22	26	42	21	24	45					
		2.34%	2.51%	2.37%	2.12%	1.87%	2.17%	1.74%	1.19%	2.65%	2.79%	2.67%	1.62%	2.60%	3.54%	3.10%	1.82%	1.51%	1.86%	3.24%	1.82%	2.07%	3.47%	1.88%	2.04%	2.97%					
20	3.Политическая партия «Демократическая партия России»	49	0	0	0	0	5	2	4	1	2	3	2	2	3	1	4	6	1	2	0	1	2	3	2	3					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.42%	0.16%	0.37%	0.08%	0.16%	0.27%	0.16%	0.17%	0.23%	0.07%	0.32%	0.48%	0.07%	0.13%	0.00%	0.08%	0.17%	0.27%	0.17%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4179	207	169	156	181	156	193	148	199	172	127	145	142	164	211	166	231	181	244	140	170	152	154	133	238					
		13.76%	15.72%	13.35%	11.84%	14.07%	13.01%	15.23%	13.53%	15.05%	14.13%	11.32%	11.75%	12.29%	12.61%	15.19%	13.15%	18.41%	13.47%	15.83%	11.59%	13.51%	12.55%	13.81%	11.29%	15.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	688	53	33	29	21	42	19	24	28	35	21	27	29	37	28	45	19	26	41	24	25	14	20	22	26					
		2.27%	4.02%	2.61%	2.20%	1.63%	3.50%	1.50%	2.19%	2.12%	2.88%	1.87%	2.19%	2.51%	2.84%	2.02%	3.57%	1.51%	1.93%	2.66%	1.99%	1.99%	1.16%	1.79%	1.87%	1.72%					
23	6.Политическая партия «Партия социальной справедливости»	117	6	3	4	4	7	3	4	8	3	7	2	4	2	7	9	3	6	8	5	2	4	4	8	4					
		0.39%	0.46%	0.24%	0.30%	0.31%	0.58%	0.24%	0.37%	0.61%	0.25%	0.62%	0.16%	0.35%	0.15%	0.50%	0.71%	0.24%	0.45%	0.52%	0.41%	0.16%	0.33%	0.36%	0.68%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	2598	87	108	126	105	92	123	75	140	132	131	136	90	116	117	93	67	111	120	122	99	80	103	114	111					
		8.55%	6.61%	8.53%	9.56%	8.16%	7.67%	9.71%	6.86%	10.59%	10.85%	11.68%	11.02%	7.79%	8.92%	8.42%	7.37%	5.34%	8.26%	7.79%	10.10%	7.87%	6.61%	9.24%	9.68%	7.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2578	123	109	112	115	97	86	108	107	90	78	100	78	92	125	125	96	121	156	94	128	122	84	93	139					
		8.49%	9.34%	8.61%	8.50%	8.94%	8.09%	6.79%	9.87%	8.09%	7.40%	6.95%	8.10%	6.75%	7.07%	8.99%	9.90%	7.65%	9.00%	10.12%	7.78%	10.17%	10.07%	7.53%	7.89%	9.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	402	15	9	21	13	17	20	8	11	18	10	14	18	22	23	15	25	19	21	12	19	22	7	17	26					
		1.32%	1.14%	0.71%	1.59%	1.01%	1.42%	1.58%	0.73%	0.83%	1.48%	0.89%	1.13%	1.56%	1.69%	1.66%	1.19%	1.99%	1.41%	1.36%	0.99%	1.51%	1.82%	0.63%	1.44%	1.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16290	655	691	729	718	637	692	613	692	601	651	682	642	689	696	674	691	732	716	689	670	676	630	672	752					
		53.63%	49.73%	54.58%	55.31%	55.83%	53.13%	54.62%	56.03%	52.34%	49.38%	58.02%	55.27%	55.58%	52.96%	50.11%	53.41%	55.06%	54.46%	46.46%	57.04%	53.26%	55.82%	56.50%	57.05%	49.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1465	80	64	60	49	65	62	50	52	74	37	45	78	66	72	63	49	63	102	41	56	48	34	50	105					
		4.82%	6.07%	5.06%	4.55%	3.81%	5.42%	4.89%	4.57%	3.93%	6.08%	3.30%	3.65%	6.75%	5.07%	5.18%	4.99%	3.90%	4.69%	6.62%	3.39%	4.45%	3.96%	3.05%	4.24%	6.94%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
