Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Плесецкая																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	129	6	8	17	3	0	4	0	6	6	0	4	3	4	15	3	0	7	2	0	7	1	2	7	5	2	0	7	1	0	2	0	2	0	1	1	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	453	8	15	14	14	3	8	10	18	6	23	22	19	18	22	22	14	8	4	2	9	8	7	19	18	14	0	8	8	12	6	17	18	2	10	18	20	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	675	7	9	28	5	2	14	5	39	40	24	26	48	31	20	23	17	5	12	5	19	28	2	42	35	14	6	100	15	17	11	7	2	6	8	1	0	2					
		3.16%	2.66%	1.29%	2.53%	0.82%	1.33%	2.62%	2.02%	4.28%	3.76%	3.56%	3.03%	3.79%	2.96%	2.72%	2.77%	2.63%	1.82%	7.74%	3.97%	2.62%	2.82%	1.04%	3.29%	2.84%	3.97%	1.54%	7.30%	4.90%	9.24%	2.73%	2.71%	1.08%	2.21%	2.33%	0.37%	0.00%	0.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	150	0	2	7	5	1	4	0	8	15	5	3	13	7	8	10	4	4	1	0	3	13	0	10	9	1	0	11	0	0	0	0	0	4	1	1	0	0					
		0.70%	0.00%	0.29%	0.63%	0.82%	0.67%	0.75%	0.00%	0.88%	1.41%	0.74%	0.35%	1.03%	0.67%	1.09%	1.20%	0.62%	1.46%	0.65%	0.00%	0.41%	1.31%	0.00%	0.78%	0.73%	0.28%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.29%	0.37%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	1	1	0	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	2	0	1	2	3	0	0	0	0	0	1	1	0	0	0	0	0	0					
		0.09%	0.38%	0.14%	0.00%	0.16%	0.00%	0.00%	0.00%	0.33%	0.09%	0.00%	0.00%	0.00%	0.00%	0.14%	0.12%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.52%	0.16%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1981	15	77	92	46	14	43	31	92	128	80	95	108	105	58	92	53	21	13	9	55	79	11	104	117	35	41	129	21	14	22	34	5	27	55	14	7	39					
		9.26%	5.70%	11.00%	8.33%	7.57%	9.33%	8.05%	12.55%	10.10%	12.02%	11.87%	11.07%	8.54%	10.02%	7.88%	11.08%	8.19%	7.66%	8.39%	7.14%	7.58%	7.96%	5.73%	8.14%	9.50%	9.92%	10.54%	9.42%	6.86%	7.61%	5.46%	13.18%	2.69%	9.93%	16.03%	5.24%	6.31%	11.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	83	1	1	7	0	0	1	1	5	12	4	8	8	3	2	1	2	2	0	0	4	8	0	2	6	0	0	1	0	0	0	1	0	1	0	2	0	0					
		0.39%	0.38%	0.14%	0.63%	0.00%	0.00%	0.19%	0.40%	0.55%	1.13%	0.59%	0.93%	0.63%	0.29%	0.27%	0.12%	0.31%	0.73%	0.00%	0.00%	0.55%	0.81%	0.00%	0.16%	0.49%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.39%	0.00%	0.37%	0.00%	0.75%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	0	1	2	1	0	0	0	3	1	1	5	1	1	3	5	0	0	0	0	0	3	0	2	1	0	2	2	0	0	0	0	0	0	0	0	0	1					
		0.16%	0.00%	0.14%	0.18%	0.16%	0.00%	0.00%	0.00%	0.33%	0.09%	0.15%	0.58%	0.08%	0.10%	0.41%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.16%	0.08%	0.00%	0.51%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	1738	18	44	112	55	16	31	19	97	93	71	74	89	88	61	67	54	18	13	21	52	77	15	122	110	30	23	95	19	15	18	13	13	11	22	30	11	21					
		8.12%	6.84%	6.29%	10.14%	9.05%	10.67%	5.81%	7.69%	10.65%	8.73%	10.53%	8.62%	7.04%	8.40%	8.29%	8.07%	8.35%	6.57%	8.39%	16.67%	7.16%	7.76%	7.81%	9.55%	8.93%	8.50%	5.91%	6.93%	6.21%	8.15%	4.47%	5.04%	6.99%	4.04%	6.41%	11.24%	9.91%	6.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1845	14	67	76	34	14	43	21	80	125	73	102	160	110	81	75	52	26	9	5	50	89	18	120	111	23	26	101	12	6	16	15	10	14	34	13	3	17					
		8.62%	5.32%	9.57%	6.88%	5.59%	9.33%	8.05%	8.50%	8.78%	11.74%	10.83%	11.89%	12.65%	10.50%	11.01%	9.04%	8.04%	9.49%	5.81%	3.97%	6.89%	8.97%	9.38%	9.39%	9.01%	6.52%	6.68%	7.37%	3.92%	3.26%	3.97%	5.81%	5.38%	5.15%	9.91%	4.87%	2.70%	5.07%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	123	1	6	9	5	2	4	1	4	3	3	8	4	7	4	5	1	0	0	1	2	4	0	12	13	1	4	7	0	1	1	2	3	1	2	0	0	2					
		0.57%	0.38%	0.86%	0.81%	0.82%	1.33%	0.75%	0.40%	0.44%	0.28%	0.45%	0.93%	0.32%	0.67%	0.54%	0.60%	0.15%	0.00%	0.00%	0.79%	0.28%	0.40%	0.00%	0.94%	1.06%	0.28%	1.03%	0.51%	0.00%	0.54%	0.25%	0.78%	1.61%	0.37%	0.58%	0.00%	0.00%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14491	204	487	758	446	100	390	166	567	622	407	523	805	676	494	532	454	195	107	83	530	683	143	851	810	246	286	917	239	129	333	185	152	207	221	202	90	251					
		67.74%	77.57%	69.57%	68.60%	73.36%	66.67%	73.03%	67.21%	62.24%	58.40%	60.39%	60.96%	63.64%	64.50%	67.12%	64.10%	70.17%	71.17%	69.03%	65.87%	73.00%	68.85%	74.48%	66.59%	65.75%	69.69%	73.52%	66.93%	78.10%	70.11%	82.63%	71.71%	81.72%	76.10%	64.43%	75.66%	81.08%	74.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	143	1	2	5	6	0	1	1	6	12	6	8	17	10	3	13	9	3	0	2	6	1	2	6	11	3	0	6	0	0	1	0	1	0	0	1	0	0					
		0.67%	0.38%	0.29%	0.45%	0.99%	0.00%	0.19%	0.40%	0.66%	1.13%	0.89%	0.93%	1.34%	0.95%	0.41%	1.57%	1.39%	1.09%	0.00%	1.59%	0.83%	0.10%	1.04%	0.47%	0.89%	0.85%	0.00%	0.44%	0.00%	0.00%	0.25%	0.00%	0.54%	0.00%	0.00%	0.37%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
