Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Плесецкая																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3903	43	170	135	135	37	26	132	217	267	305	15	17	271	191	133	147	96	37	22	17	87	183	24	252	214	66	65	204	32	31	62	72	51	65	18	64					
		19.47%	19.82%	20.76%	20.58%	23.52%	19.89%	18.57%	17.28%	21.46%	20.88%	21.18%	16.30%	20.99%	23.42%	21.90%	20.34%	21.94%	17.30%	15.95%	17.89%	16.67%	16.96%	21.66%	14.46%	20.08%	18.40%	19.76%	15.29%	15.22%	9.70%	15.90%	16.89%	20.75%	21.16%	20.83%	7.32%	18.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3102	31	113	81	83	28	23	87	163	185	250	23	19	166	143	111	98	108	42	23	15	75	150	21	175	184	70	58	217	59	43	52	53	52	33	30	38					
		15.48%	14.29%	13.80%	12.35%	14.46%	15.05%	16.43%	11.39%	16.12%	14.46%	17.36%	25.00%	23.46%	14.35%	16.40%	16.97%	14.63%	19.46%	18.10%	18.70%	14.71%	14.62%	17.75%	12.65%	13.94%	15.82%	20.96%	13.65%	16.19%	17.88%	22.05%	14.17%	15.27%	21.58%	10.58%	12.20%	11.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	213	0	4	9	5	0	1	3	14	16	19	2	3	20	9	9	2	5	6	0	0	0	9	4	20	16	2	3	16	2	1	4	0	1	3	1	4					
		1.06%	0.00%	0.49%	1.37%	0.87%	0.00%	0.71%	0.39%	1.38%	1.25%	1.32%	2.17%	3.70%	1.73%	1.03%	1.38%	0.30%	0.90%	2.59%	0.00%	0.00%	0.00%	1.07%	2.41%	1.59%	1.38%	0.60%	0.71%	1.19%	0.61%	0.51%	1.09%	0.00%	0.41%	0.96%	0.41%	1.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3924	38	163	167	93	30	17	115	221	278	333	8	8	261	194	140	145	115	33	26	16	73	152	26	278	252	38	65	274	51	32	49	55	39	61	20	58					
		19.58%	17.51%	19.90%	25.46%	16.20%	16.13%	12.14%	15.05%	21.86%	21.74%	23.13%	8.70%	9.88%	22.56%	22.25%	21.41%	21.64%	20.72%	14.22%	21.14%	15.69%	14.23%	17.99%	15.66%	22.15%	21.67%	11.38%	15.29%	20.45%	15.45%	16.41%	13.35%	15.85%	16.18%	19.55%	8.13%	16.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	480	1	12	16	6	0	2	6	25	46	34	4	1	59	34	23	24	18	3	2	3	5	36	5	28	26	6	5	28	3	0	2	7	3	2	3	2					
		2.39%	0.46%	1.47%	2.44%	1.05%	0.00%	1.43%	0.79%	2.47%	3.60%	2.36%	4.35%	1.23%	5.10%	3.90%	3.52%	3.58%	3.24%	1.29%	1.63%	2.94%	0.97%	4.26%	3.01%	2.23%	2.24%	1.80%	1.18%	2.09%	0.91%	0.00%	0.54%	2.02%	1.24%	0.64%	1.22%	0.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8101	102	345	232	243	91	68	415	355	454	479	37	30	361	283	221	245	204	109	49	51	266	294	86	472	457	150	226	584	180	83	194	157	94	142	171	171					
		40.41%	47.00%	42.12%	35.37%	42.33%	48.92%	48.57%	54.32%	35.11%	35.50%	33.26%	40.22%	37.04%	31.20%	32.45%	33.79%	36.57%	36.76%	46.98%	39.84%	50.00%	51.85%	34.79%	51.81%	37.61%	39.29%	44.91%	53.18%	43.58%	54.55%	42.56%	52.86%	45.24%	39.00%	45.51%	69.51%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	102	2	2	3	3	0	2	1	5	11	12	0	1	10	7	5	1	3	2	0	0	3	4	0	7	8	0	1	5	0	1	0	1	0	1	1	0					
		0.51%	0.92%	0.24%	0.46%	0.52%	0.00%	1.43%	0.13%	0.49%	0.86%	0.83%	0.00%	1.23%	0.86%	0.80%	0.76%	0.15%	0.54%	0.86%	0.00%	0.00%	0.58%	0.47%	0.00%	0.56%	0.69%	0.00%	0.24%	0.37%	0.00%	0.51%	0.00%	0.29%	0.00%	0.32%	0.41%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
