Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Колышлейская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	402	12	22	16	1	8	16	15	31	7	14	18	8	16	26	26	7	17	5	12	25	31	35	13	11	10					
		2.66%	3.20%	2.00%	5.32%	0.30%	3.11%	1.93%	2.35%	3.83%	1.17%	2.43%	3.44%	1.50%	1.79%	4.96%	3.85%	1.07%	3.35%	1.72%	2.53%	2.90%	3.43%	3.72%	2.41%	2.09%	2.36%					
19	. Малышкин Олег Александрович	355	9	34	14	0	12	21	18	23	9	26	11	12	16	5	18	10	8	1	13	18	17	20	12	14	14					
		2.35%	2.40%	3.09%	4.65%	0.00%	4.67%	2.53%	2.83%	2.84%	1.51%	4.51%	2.10%	2.24%	1.79%	0.95%	2.66%	1.53%	1.57%	0.34%	2.74%	2.09%	1.88%	2.13%	2.22%	2.66%	3.31%					
20	. Миронов Сергей Михайлович	88	3	8	3	3	0	2	2	1	2	2	5	6	1	7	5	3	4	2	4	7	5	4	4	1	4					
		0.58%	0.80%	0.73%	1.00%	0.91%	0.00%	0.24%	0.31%	0.12%	0.34%	0.35%	0.96%	1.12%	0.11%	1.34%	0.74%	0.46%	0.79%	0.69%	0.84%	0.81%	0.55%	0.43%	0.74%	0.19%	0.95%					
21	. Путин Владимир Владимирович	10111	257	811	194	218	160	648	460	527	401	362	393	416	667	281	489	419	352	206	318	473	466	553	396	363	281					
		67.03%	68.53%	73.79%	64.45%	65.86%	62.26%	78.07%	72.21%	65.14%	67.17%	62.85%	75.14%	77.76%	74.53%	53.63%	72.34%	64.17%	69.29%	71.03%	67.09%	54.81%	51.61%	58.83%	73.33%	69.01%	66.43%					
22	. Хакамада Ирина Муцуовна	196	1	15	7	2	4	12	8	11	5	14	3	5	13	6	13	7	6	4	10	13	16	5	6	3	7					
		1.30%	0.27%	1.36%	2.33%	0.60%	1.56%	1.45%	1.26%	1.36%	0.84%	2.43%	0.57%	0.93%	1.45%	1.15%	1.92%	1.07%	1.18%	1.38%	2.11%	1.51%	1.77%	0.53%	1.11%	0.57%	1.65%					
23	. Харитонов Николай Михайлович	3495	80	157	60	103	70	122	113	199	165	149	81	74	155	190	106	192	112	64	100	282	333	286	96	111	95					
		23.17%	21.33%	14.29%	19.93%	31.12%	27.24%	14.70%	17.74%	24.60%	27.64%	25.87%	15.49%	13.83%	17.32%	36.26%	15.68%	29.40%	22.05%	22.07%	21.10%	32.68%	36.88%	30.43%	17.78%	21.10%	22.46%					
																																
24	Против всех	332	10	22	5	0	3	9	14	13	7	7	8	12	19	9	12	13	6	8	15	41	31	32	10	14	12					
		2.20%	2.67%	2.00%	1.66%	0.00%	1.17%	1.08%	2.20%	1.61%	1.17%	1.22%	1.53%	2.24%	2.12%	1.72%	1.78%	1.99%	1.18%	2.76%	3.16%	4.75%	3.43%	3.40%	1.85%	2.66%	2.84%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
