Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Селемджинская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	2	0	0	0	1	0	3	5	0	5	6	3	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																						
18	1.Политическая партия «Аграрная партия России»	76	8	0	2	14	4	1	4	8	1	3	1	10	12	6	2					
		1.20%	1.74%	0.00%	0.88%	1.98%	0.64%	0.29%	1.49%	1.26%	0.52%	1.74%	0.96%	1.32%	0.98%	1.92%	0.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	32	3	0	1	4	2	1	0	3	1	3	2	4	4	3	1					
		0.50%	0.65%	0.00%	0.44%	0.56%	0.32%	0.29%	0.00%	0.47%	0.52%	1.74%	1.92%	0.53%	0.33%	0.96%	0.41%					
20	3.Политическая партия «Демократическая партия России»	8	2	0	0	2	0	2	0	0	1	0	0	0	0	0	1					
		0.13%	0.43%	0.00%	0.00%	0.28%	0.00%	0.59%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	563	26	4	4	108	86	22	20	52	23	10	15	64	97	25	7					
		8.86%	5.64%	4.94%	1.75%	15.25%	13.78%	6.45%	7.46%	8.18%	11.92%	5.81%	14.42%	8.42%	7.92%	7.99%	2.87%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	6	0	0	4	5	7	1	10	1	0	0	8	11	0	2					
		0.87%	1.30%	0.00%	0.00%	0.56%	0.80%	2.05%	0.37%	1.57%	0.52%	0.00%	0.00%	1.05%	0.90%	0.00%	0.82%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	1	2	3	1	0	4	0	0	0	3	1	0	0					
		0.25%	0.22%	0.00%	0.44%	0.28%	0.48%	0.29%	0.00%	0.63%	0.00%	0.00%	0.00%	0.39%	0.08%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	672	56	16	7	86	57	38	19	53	26	19	15	79	161	24	16					
		10.57%	12.15%	19.75%	3.07%	12.15%	9.13%	11.14%	7.09%	8.33%	13.47%	11.05%	14.42%	10.39%	13.15%	7.67%	6.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	263	19	3	7	36	27	8	5	21	9	5	4	33	62	16	8					
		4.14%	4.12%	3.70%	3.07%	5.08%	4.33%	2.35%	1.87%	3.30%	4.66%	2.91%	3.85%	4.34%	5.07%	5.11%	3.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	1	0	2	3	2	1	3	8	0	3	1	10	17	3	4					
		0.91%	0.22%	0.00%	0.88%	0.42%	0.32%	0.29%	1.12%	1.26%	0.00%	1.74%	0.96%	1.32%	1.39%	0.96%	1.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4543	329	57	202	443	428	256	216	465	131	128	66	541	845	234	202					
		71.46%	71.37%	70.37%	88.60%	62.57%	68.59%	75.07%	80.60%	73.11%	67.88%	74.42%	63.46%	71.18%	69.04%	74.76%	82.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	6	0	1	1	2	1	0	6	0	0	0	2	5	2	0					
		0.41%	1.30%	0.00%	0.44%	0.14%	0.32%	0.29%	0.00%	0.94%	0.00%	0.00%	0.00%	0.26%	0.41%	0.64%	0.00%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
