Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Тимская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	58	19	14	0	0	1	3	0	1	0	0	3	1	1	1	0	2	1	1	1	0	0	1	3	1	1	3					
		0.85%	2.03%	1.51%	0.00%	0.00%	0.93%	1.22%	0.00%	0.58%	0.00%	0.00%	1.72%	0.34%	0.72%	0.32%	0.00%	0.65%	0.93%	0.46%	0.57%	0.00%	0.00%	0.95%	1.17%	0.60%	1.25%	1.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3834	483	450	160	84	58	137	136	104	188	128	120	170	88	174	35	161	55	127	95	238	124	58	181	73	45	162					
		56.20%	51.49%	48.65%	77.29%	60.00%	53.70%	55.92%	54.84%	60.82%	58.93%	74.85%	68.97%	57.05%	63.77%	56.31%	46.67%	52.10%	50.93%	58.80%	53.98%	53.72%	62.00%	55.24%	70.70%	43.71%	56.25%	54.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	12	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1					
		0.18%	0.21%	0.22%	0.00%	0.71%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.95%	0.00%	0.00%	0.00%	0.34%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
