7	Число избирательных бюллетеней в переносных ящиках для голосования	1707	37	45	55	36	26	25	17	9	14	38	43	42	37	29	32	31	33	28	14	23	23	10	56	32	58	17	0	36	32	45	44	23	27	61	19	20	23	53	31	41	47	57	41	31	57	36	42	60	41	30					
8	Число бюллетеней в стационарных ящиках для голосования	40435	515	661	737	42	819	1032	1241	723	918	950	845	1510	781	826	1146	692	1186	150	433	653	1157	1001	1076	1196	864	484	367	1048	943	967	905	1110	810	736	923	1278	1063	1049	1059	251	659	553	830	896	477	1014	768	152	196	743					
9	Число недействительных избирательных бюллетеней	689	8	9	12	3	10	13	20	8	20	8	13	39	9	11	15	11	17	6	5	16	17	24	25	26	11	4	23	15	14	14	14	13	10	14	29	29	24	13	15	2	9	16	8	12	13	17	5	1	8	11					
10	Число действительных избирательных бюллетеней	41453	544	697	780	75	835	1044	1238	724	912	980	875	1513	809	844	1163	712	1202	172	442	660	1163	987	1107	1202	911	497	344	1069	961	998	935	1120	827	783	913	1269	1062	1089	1075	290	697	594	863	915	521	1033	805	211	229	762					
11	Число полученных открепительных  удостоверений	1865	40	40	40	5	40	40	40	40	40	40	40	100	65	40	50	40	40	5	40	40	40	40	40	40	40	20	0	50	50	50	40	40	40	115	20	25	50	25	20	20	40	40	40	40	25	30	30	0	0	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	824	8	14	15	0	17	15	15	15	17	8	16	52	57	18	28	10	21	0	5	21	20	29	13	26	14	10	0	22	19	27	18	21	21	27	17	19	13	14	18	10	10	17	11	22	11	21	6	0	0	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	626	10	6	9	3	5	9	19	9	6	13	13	28	9	23	8	2	9	1	5	12	6	12	12	18	8	6	26	5	19	6	7	24	9	30	16	11	7	11	15	8	10	8	9	12	8	13	12	55	35	9					
14	Число неиспользованных открепительных удостоверений	1041	32	26	25	5	23	25	25	25	23	32	24	48	8	22	22	30	19	5	35	19	20	11	27	14	26	10	0	28	31	23	22	19	19	88	3	6	37	11	2	10	30	23	29	18	14	9	24	0	0	14					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	100	0	0	0	0	1	0	0	2	1	2	0	84	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	840	5	13	14	3	17	25	22	11	16	16	18	24	18	16	21	17	14	3	11	13	23	21	32	18	18	9	22	19	15	25	22	22	22	15	23	40	25	20	27	3	16	12	13	18	13	13	7	6	8	16					
		1.99%	0.91%	1.84%	1.77%	3.85%	2.01%	2.37%	1.75%	1.50%	1.72%	1.62%	2.03%	1.55%	2.20%	1.87%	1.78%	2.35%	1.15%	1.69%	2.46%	1.92%	1.95%	2.08%	2.83%	1.47%	1.95%	1.80%	5.99%	1.75%	1.54%	2.47%	2.32%	1.94%	2.63%	1.88%	2.44%	3.08%	2.30%	1.81%	2.48%	1.03%	2.27%	1.97%	1.49%	1.94%	2.43%	1.24%	0.86%	2.83%	3.38%	2.07%					
19	Жириновский Владимир Вольфович	5989	72	89	114	6	112	150	159	107	127	131	86	389	130	113	173	108	150	21	63	104	145	118	145	177	125	94	67	138	192	129	140	157	141	115	126	137	120	138	139	52	94	93	127	130	75	153	125	36	47	110					
		14.21%	13.04%	12.61%	14.39%	7.69%	13.25%	14.19%	12.64%	14.62%	13.63%	13.26%	9.68%	25.06%	15.89%	13.22%	14.69%	14.94%	12.31%	11.80%	14.09%	15.38%	12.29%	11.67%	12.81%	14.41%	13.56%	18.76%	18.26%	12.73%	19.69%	12.75%	14.75%	13.86%	16.85%	14.43%	13.38%	10.55%	11.05%	12.52%	12.75%	17.81%	13.31%	15.25%	14.58%	14.02%	14.04%	14.57%	15.43%	16.98%	19.83%	14.23%					
20	Зюганов Геннадий Андреевич	8543	136	166	148	13	187	240	310	157	164	234	239	109	161	188	246	171	260	30	73	119	272	163	209	252	209	59	37	226	170	218	196	258	131	116	200	323	232	288	274	33	141	101	204	209	87	230	105	39	33	177					
		20.27%	24.64%	23.51%	18.69%	16.67%	22.13%	22.71%	24.64%	21.45%	17.60%	23.68%	26.91%	7.02%	19.68%	21.99%	20.88%	23.65%	21.33%	16.85%	16.33%	17.60%	23.05%	16.12%	18.46%	20.52%	22.67%	11.78%	10.08%	20.85%	17.44%	21.54%	20.65%	22.77%	15.65%	14.55%	21.23%	24.88%	21.36%	26.13%	25.14%	11.30%	19.97%	16.56%	23.42%	22.55%	16.29%	21.90%	12.96%	18.40%	13.92%	22.90%					
21	Медведев Дмитрий Анатольевич	26081	331	429	504	53	519	629	747	449	605	599	532	991	500	527	723	416	778	118	295	424	723	685	721	755	559	335	218	686	584	626	577	683	533	537	564	769	685	643	635	202	446	388	519	558	346	637	568	130	141	459					
		61.89%	59.96%	60.76%	63.64%	67.95%	61.42%	59.51%	59.38%	61.34%	64.91%	60.63%	59.91%	63.85%	61.12%	61.64%	61.38%	57.54%	63.82%	66.29%	65.99%	62.72%	61.27%	67.75%	63.69%	61.48%	60.63%	66.87%	59.40%	63.28%	59.90%	61.86%	60.80%	60.28%	63.68%	67.38%	59.87%	59.24%	63.08%	58.35%	58.26%	69.18%	63.17%	63.61%	59.59%	60.19%	64.79%	60.67%	70.12%	61.32%	59.49%	59.38%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
