Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Алексеевская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165					
		2.79%	5.17%	2.62%	4.50%	2.83%	1.44%	2.5%	0.0%	0.86%	4.78%	2.06%	1.17%	0.95%	4.23%	2.30%	0.65%	2.83%	5.63%	0.0%	4.23%	0.0%	3.35%	4.74%	0.54%	0.0%	1.87%	1.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	59	6	6	4	6	3	3	0	0	4	3	0	1	4	1	3	4	0	1	0	1	1	3	3	0	2	0					
		0.86%	0.94%	1.20%	0.64%	1.21%	2.17%	1.5%	0.0%	0.0%	0.95%	1.54%	0.0%	0.95%	1.30%	0.46%	0.65%	1.61%	0.0%	0.65%	0.0%	0.78%	0.67%	1.09%	1.63%	0.0%	0.62%	0.0%					
22	"5. ""За Русь Святую"""	41	3	3	2	0	4	2	0	0	2	2	0	0	2	3	1	2	1	0	5	0	2	2	1	2	2	0					
		0.59%	0.47%	0.60%	0.32%	0.0%	2.89%	1.0%	0.0%	0.0%	0.47%	1.03%	0.0%	0.0%	0.65%	1.38%	0.21%	0.80%	1.40%	0.0%	1.92%	0.0%	1.34%	0.72%	0.54%	0.72%	0.62%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	2	0	1	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0					
		0.16%	0.31%	0.0%	0.16%	0.0%	0.72%	0.5%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	1.40%	0.0%	0.38%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	0	0	3	4	0	0	0	2	3	5	0	0	0	0	3	1	1	0	0	2	0	0	0	2	1	0					
		0.39%	0.0%	0.0%	0.48%	0.81%	0.0%	0.0%	0.0%	1.73%	0.71%	2.57%	0.0%	0.0%	0.0%	0.0%	0.65%	0.40%	1.40%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.72%	0.31%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	1	1	0	0	1	0	0	0					
		0.13%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.92%	0.21%	0.40%	0.0%	0.0%	0.38%	0.78%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	1	2	2	0	0	0	0	2	1	0	0	3	0	0	0	0	2	1	0	0	0	0	3	0	0					
		0.24%	0.0%	0.20%	0.32%	0.40%	0.0%	0.0%	0.0%	0.0%	0.47%	0.51%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	1.31%	0.38%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	619	26	31	40	37	13	11	4	5	43	12	7	7	24	35	54	14	11	1	30	10	17	27	21	60	55	24					
		9.02%	4.07%	6.25%	6.44%	7.50%	9.42%	5.5%	2.56%	4.34%	10.28%	6.18%	8.23%	6.66%	7.81%	16.12%	11.73%	5.66%	15.49%	0.65%	11.53%	7.81%	11.40%	9.85%	11.47%	21.81%	17.18%	15.28%					
28	"11. ""Истинные патриоты России"""	11	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
		0.16%	0.15%	0.40%	0.16%	0.40%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	8	7	6	5	2	1	0	1	6	3	0	0	2	0	7	0	3	0	3	4	3	4	3	2	1	0					
		1.03%	1.25%	1.41%	0.96%	1.01%	1.44%	0.5%	0.0%	0.86%	1.43%	1.54%	0.0%	0.0%	0.65%	0.0%	1.52%	0.0%	4.22%	0.0%	1.15%	3.12%	2.01%	1.45%	1.63%	0.72%	0.31%	0.0%					
30	"13. ""Демократическая партия России"""	21	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	2	1	0	8	0	0					
		0.30%	0.15%	0.0%	0.0%	0.60%	0.72%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.76%	0.0%	1.34%	0.36%	0.0%	2.90%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	5	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.15%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1					
		0.10%	0.15%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	302	32	21	31	17	8	8	12	7	23	10	4	2	14	5	19	3	0	8	33	4	5	22	1	6	4	3					
		4.40%	5.01%	4.23%	4.99%	3.44%	5.79%	4.0%	7.69%	6.08%	5.50%	5.15%	4.70%	1.90%	4.56%	2.30%	4.13%	1.21%	0.0%	5.26%	12.69%	3.12%	3.35%	8.02%	0.54%	2.18%	1.25%	1.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	3	1	4	0	0	0	0	0	1	1	0	0	2	1	2	1	0	0	0	0	0	3	0	2	1	0					
		0.32%	0.47%	0.20%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.51%	0.0%	0.0%	0.65%	0.46%	0.43%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.72%	0.31%	0.0%					
35	"18. ""ЛДПР"""	1038	104	83	72	83	19	28	42	19	57	31	11	16	48	32	46	36	22	33	34	11	27	34	25	36	45	44					
		15.13%	16.30%	16.73%	11.59%	16.83%	13.76%	14.0%	26.92%	16.52%	13.63%	15.97%	12.94%	15.23%	15.63%	14.74%	9.99%	14.57%	30.98%	21.71%	13.07%	8.59%	18.12%	12.40%	13.66%	13.09%	14.06%	28.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	113	14	10	14	6	1	4	4	1	6	4	0	8	6	1	4	6	0	2	1	1	1	6	4	2	4	3					
		1.64%	2.19%	2.01%	2.25%	1.21%	0.72%	2.0%	2.56%	0.86%	1.43%	2.06%	0.0%	7.61%	1.95%	0.46%	0.86%	2.42%	0.0%	1.31%	0.38%	0.78%	0.67%	2.18%	2.18%	0.72%	1.25%	1.91%					
37	"20. ""Политическая партия ""Единая Россия"""	2568	247	175	284	201	49	92	28	41	125	56	40	62	102	85	228	75	20	81	94	59	48	81	46	89	113	47					
		37.43%	38.71%	35.28%	45.73%	40.77%	35.50%	46.0%	17.94%	35.65%	29.90%	28.86%	47.05%	59.04%	33.22%	39.17%	49.56%	30.36%	28.16%	53.28%	36.15%	46.09%	32.21%	29.56%	25.13%	32.36%	35.31%	29.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	0	0	0	0	1	0	1	1	1	0	2	5	1	1	0	0	0	2	3	2	0	1	2	1	1					
		0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.86%	0.23%	0.51%	0.0%	1.90%	1.62%	0.46%	0.21%	0.0%	0.0%	0.0%	0.76%	2.34%	1.34%	0.0%	0.54%	0.72%	0.31%	0.63%					
39	"22. ""Развитие предпринимательства"""	21	1	2	3	0	0	0	0	0	2	1	0	0	1	0	2	0	0	0	1	0	0	0	1	1	6	0					
		0.30%	0.15%	0.40%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.51%	0.0%	0.0%	0.32%	0.0%	0.43%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.54%	0.36%	1.87%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1206	86	84	84	79	26	24	44	27	86	38	17	5	62	36	66	82	5	21	22	26	23	63	64	52	62	22					
		17.58%	13.47%	16.93%	13.52%	16.02%	18.84%	12.0%	28.20%	23.47%	20.57%	19.58%	20.0%	4.76%	20.19%	16.58%	14.34%	33.19%	7.04%	13.81%	8.46%	20.31%	15.43%	22.99%	34.97%	18.90%	19.37%	14.01%					
																																	
41	Против всех	168	23	16	9	13	6	7	11	1	15	0	3	1	10	6	10	5	0	2	3	4	3	7	1	4	4	4					
		2.44%	3.60%	3.22%	1.44%	2.63%	4.34%	3.5%	7.05%	0.86%	3.58%	0.0%	3.52%	0.95%	3.25%	2.76%	2.17%	2.02%	0.0%	1.31%	1.15%	3.12%	2.01%	2.55%	0.54%	1.45%	1.25%	2.54%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
