Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Хомутовского района																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	194	42	42	0	0	3	1	1	40	3	1	1	0	0	0	2	5	3	1	2	0	2	1	5	1	0	6	2	4	5	14	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	5	2	2	1	0	0	1	4	3	2	2	2	1	1	2	2	2	2	4	1	1	0	1	4	1	0	3	1	1	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	106	28	18	3	2	5	2	3	0	0	1	2	3	2	3	1	3	3	2	3	2	1	2	3	2	3	0	1	0	1	0	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	158	37	17	3	0	1	2	5	18	3	0	0	4	0	3	0	0	4	1	8	1	4	4	7	0	5	7	3	3	3	6	6	3					
		2.04%	2.72%	1.75%	1.76%	0.00%	0.58%	0.95%	1.56%	2.41%	1.56%	0.00%	0.00%	1.97%	0.00%	1.92%	0.00%	0.00%	2.30%	0.93%	2.61%	1.16%	2.26%	5.26%	4.64%	0.00%	4.76%	3.47%	3.45%	1.11%	1.08%	4.00%	7.79%	1.49%					
19	2.Всероссийская политическая партия «Гражданская Сила»	20	2	6	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0					
		0.26%	0.15%	0.62%	0.00%	0.00%	0.58%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.37%	0.36%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	705	182	108	3	3	6	4	13	95	7	4	9	16	0	12	11	8	8	4	34	4	27	4	18	11	7	22	4	19	17	8	10	27					
		9.12%	13.37%	11.13%	1.76%	4.29%	3.47%	1.90%	4.05%	12.73%	3.65%	3.85%	6.52%	7.88%	0.00%	7.69%	8.73%	6.67%	4.60%	3.74%	11.11%	4.65%	15.25%	5.26%	11.92%	6.21%	6.67%	10.89%	4.60%	7.01%	6.12%	5.33%	12.99%	13.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	2	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0					
		0.17%	0.15%	0.31%	0.00%	0.00%	0.58%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.36%	0.67%	1.30%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	2					
		0.14%	0.07%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	1.16%	0.00%	0.00%	0.66%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%					
24	7.Политическая партия «Либерально-демократическая партия России»	531	124	68	1	3	9	11	14	72	18	3	1	4	2	7	2	5	8	4	16	9	15	13	9	18	9	12	8	23	17	8	6	12					
		6.87%	9.11%	7.01%	0.59%	4.29%	5.20%	5.24%	4.36%	9.65%	9.38%	2.88%	0.72%	1.97%	4.35%	4.49%	1.59%	4.17%	4.60%	3.74%	5.23%	10.47%	8.47%	17.11%	5.96%	10.17%	8.57%	5.94%	9.20%	8.49%	6.12%	5.33%	7.79%	5.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	775	128	92	32	10	9	35	23	80	13	14	53	26	0	7	16	7	4	15	14	6	11	6	18	13	12	14	11	14	14	26	24	28					
		10.02%	9.40%	9.48%	18.82%	14.29%	5.20%	16.67%	7.17%	10.72%	6.77%	13.46%	38.41%	12.81%	0.00%	4.49%	12.70%	5.83%	2.30%	14.02%	4.58%	6.98%	6.21%	7.89%	11.92%	7.34%	11.43%	6.93%	12.64%	5.17%	5.04%	17.33%	31.17%	13.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	12	8	0	0	1	0	2	8	0	0	0	0	1	0	2	1	0	2	1	0	0	0	1	1	1	2	0	1	1	0	2	1					
		0.62%	0.88%	0.82%	0.00%	0.00%	0.58%	0.00%	0.62%	1.07%	0.00%	0.00%	0.00%	0.00%	2.17%	0.00%	1.59%	0.83%	0.00%	1.87%	0.33%	0.00%	0.00%	0.00%	0.66%	0.56%	0.95%	0.99%	0.00%	0.37%	0.36%	0.00%	2.60%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5413	861	661	130	54	145	157	254	457	149	83	73	152	43	126	95	99	148	80	230	63	119	48	96	130	69	143	61	207	224	101	28	127					
		70.01%	63.26%	68.14%	76.47%	77.14%	83.82%	74.76%	79.13%	61.26%	77.60%	79.81%	52.90%	74.88%	93.48%	80.77%	75.40%	82.50%	85.06%	74.77%	75.16%	73.26%	67.23%	63.16%	63.58%	73.45%	65.71%	70.79%	70.11%	76.38%	80.58%	67.33%	36.36%	62.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	6	5	1	0	0	0	2	5	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	0	0	0	0					
		0.36%	0.44%	0.52%	0.59%	0.00%	0.00%	0.00%	0.62%	0.67%	0.52%	0.00%	0.72%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.56%	0.00%	0.66%	0.00%	0.00%	0.50%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
