Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Ставропольская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	319	0	12	12	6	9	14	7	5	8	19	7	10	7	12	7	9	8	6	3	1	7	13	15	6	11	7	5	7	0	15	6	2	8	16	15	8	16					
14	Число погашенных неиспользованных открепительных удостоверений	47	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	2	2	7	0	0	1	1	0	21	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3340	96	61	57	161	21	75	120	25	112	165	152	110	42	90	41	87	63	41	81	13	24	186	166	116	219	93	33	83	17	86	19	22	33	132	189	165	144					
		15.55%	12.03%	12.50%	11.85%	15.25%	14.09%	14.76%	19.80%	14.97%	11.48%	15.94%	17.69%	17.97%	21.32%	16.54%	16.02%	11.90%	16.24%	14.54%	12.16%	10.16%	9.76%	16.77%	15.68%	19.97%	15.59%	16.17%	12.69%	16.87%	13.08%	16.48%	17.27%	12.50%	15.87%	14.44%	18.21%	19.46%	16.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3925	150	65	65	223	28	87	118	21	107	173	154	118	32	120	46	131	64	58	145	31	29	243	186	123	325	117	41	87	24	85	23	34	41	199	162	141	129					
		18.27%	18.80%	13.32%	13.51%	21.12%	18.79%	17.13%	19.47%	12.57%	10.96%	16.71%	17.93%	19.28%	16.24%	22.06%	17.97%	17.92%	16.49%	20.57%	21.77%	24.22%	11.79%	21.91%	17.56%	21.17%	23.13%	20.35%	15.77%	17.68%	18.46%	16.28%	20.91%	19.32%	19.71%	21.77%	15.61%	16.63%	14.59%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	282	9	8	8	10	1	2	6	0	8	22	9	4	2	10	3	15	3	1	7	0	3	17	13	9	20	8	7	7	5	3	2	2	3	7	18	15	15					
		1.31%	1.13%	1.64%	1.66%	0.95%	0.67%	0.39%	0.99%	0.00%	0.82%	2.13%	1.05%	0.65%	1.02%	1.84%	1.17%	2.05%	0.77%	0.35%	1.05%	0.00%	1.22%	1.53%	1.23%	1.55%	1.42%	1.39%	2.69%	1.42%	3.85%	0.57%	1.82%	1.14%	1.44%	0.77%	1.73%	1.77%	1.70%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4539	189	91	72	215	39	113	110	24	216	169	199	126	38	147	88	137	84	41	168	31	24	250	245	132	292	136	52	116	21	112	19	34	51	214	226	171	147					
		21.13%	23.68%	18.65%	14.97%	20.36%	26.17%	22.24%	18.15%	14.37%	22.13%	16.33%	23.17%	20.59%	19.29%	27.02%	34.38%	18.74%	21.65%	14.54%	25.23%	24.22%	9.76%	22.54%	23.14%	22.72%	20.78%	23.65%	20.00%	23.58%	16.15%	21.46%	17.27%	19.32%	24.52%	23.41%	21.77%	20.17%	16.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	740	14	9	7	18	7	21	28	5	9	20	31	21	1	15	1	22	3	2	13	0	6	42	102	31	77	17	5	6	11	15	3	0	0	26	24	70	58					
		3.44%	1.75%	1.84%	1.46%	1.70%	4.70%	4.13%	4.62%	2.99%	0.92%	1.93%	3.61%	3.43%	0.51%	2.76%	0.39%	3.01%	0.77%	0.71%	1.95%	0.00%	2.44%	3.79%	9.63%	5.34%	5.48%	2.96%	1.92%	1.22%	8.46%	2.87%	2.73%	0.00%	0.00%	2.84%	2.31%	8.25%	6.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8143	311	235	252	403	48	197	216	87	500	460	297	222	74	148	72	319	165	134	244	49	160	346	328	156	448	195	112	182	49	208	40	81	75	313	390	262	365					
		37.90%	38.97%	48.16%	52.39%	38.16%	32.21%	38.78%	35.64%	52.10%	51.23%	44.44%	34.58%	36.27%	37.56%	27.21%	28.13%	43.64%	42.53%	47.52%	36.64%	38.28%	65.04%	31.20%	30.97%	26.85%	31.89%	33.91%	43.08%	36.99%	37.69%	39.85%	36.36%	46.02%	36.06%	34.25%	37.57%	30.90%	41.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	111	11	1	3	3	1	5	2	0	1	3	4	3	3	3	0	2	2	2	0	0	0	7	2	2	5	1	0	5	0	4	0	1	1	9	9	8	8					
		0.52%	1.38%	0.20%	0.62%	0.28%	0.67%	0.98%	0.33%	0.00%	0.10%	0.29%	0.47%	0.49%	1.52%	0.55%	0.00%	0.27%	0.52%	0.71%	0.00%	0.00%	0.00%	0.63%	0.19%	0.34%	0.36%	0.17%	0.00%	1.02%	0.00%	0.77%	0.00%	0.57%	0.48%	0.98%	0.87%	0.94%	0.90%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
