7	Число избирательных бюллетеней в переносных ящиках для голосования	1745	0	36	65	142	119	120	106	129	150	123	82	53	11	43	7	17	37	16	0	18	24	4	84	43	9	65	13	18	26	39	52	26	0	15	5	0	9	31	8	0					
8	Число бюллетеней в стационарных ящиках для голосования	16915	100	191	1158	744	1045	1152	624	864	513	480	951	789	113	532	120	151	380	392	72	270	540	85	629	457	137	255	107	115	407	356	734	355	68	222	128	161	784	503	61	170					
9	Число недействительных избирательных бюллетеней	506	1	5	15	9	3	10	11	46	3	9	28	39	3	4	4	7	37	3	0	0	4	0	20	20	1	0	0	5	33	23	40	27	8	8	14	0	18	45	0	3					
10	Число действительных избирательных бюллетеней	18154	99	222	1208	877	1161	1262	719	947	660	594	1005	803	121	571	123	161	380	405	72	288	560	89	693	480	145	320	120	128	400	372	746	354	60	229	119	161	775	489	69	167					
11	Число полученных открепительных  удостоверений	939	0	10	35	25	55	25	60	75	20	35	74	25	25	35	10	35	10	10	0	5	25	5	80	60	10	5	5	5	15	20	30	15	20	20	15	5	20	10	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	939	0	10	35	25	55	25	60	75	20	35	74	25	25	35	10	35	10	10	0	5	25	5	80	60	10	5	5	5	15	20	30	15	20	20	15	5	20	10	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	295	18	4	32	12	15	10	6	10	9	13	25	12	1	12	2	1	8	6	2	0	7	0	7	7	2	2	5	4	4	8	11	7	7	3	1	0	7	8	0	7					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	222	1	3	10	8	13	13	6	7	4	9	11	14	1	2	1	5	9	24	0	2	3	4	15	6	0	3	1	5	3	6	12	6	0	1	0	0	4	6	2	2					
		1.19%	1.00%	1.32%	0.82%	0.90%	1.12%	1.02%	0.82%	0.70%	0.60%	1.49%	1.06%	1.66%	0.81%	0.35%	0.79%	2.98%	2.16%	5.88%	0.00%	0.69%	0.53%	4.49%	2.10%	1.20%	0.00%	0.94%	0.83%	3.76%	0.69%	1.52%	1.53%	1.57%	0.00%	0.42%	0.00%	0.00%	0.50%	1.12%	2.90%	1.18%					
19	Жириновский Владимир Вольфович	2672	10	16	110	80	102	115	76	110	81	75	736	92	17	40	5	17	65	44	10	26	96	12	90	42	6	19	19	19	54	61	120	41	8	17	13	15	131	48	7	27					
		14.32%	10.00%	7.05%	8.99%	9.03%	8.76%	9.04%	10.41%	11.08%	12.22%	12.44%	71.25%	10.93%	13.71%	6.96%	3.94%	10.12%	15.59%	10.78%	13.89%	9.03%	17.02%	13.48%	12.62%	8.40%	4.11%	5.94%	15.83%	14.29%	12.47%	15.44%	15.27%	10.76%	11.76%	7.17%	9.77%	9.32%	16.52%	8.99%	10.14%	15.88%					
20	Зюганов Геннадий Андреевич	1914	9	23	188	123	205	184	66	93	70	85	93	71	10	111	5	6	8	29	2	67	84	6	77	45	34	39	7	8	20	24	27	22	6	2	3	5	24	20	7	6					
		10.26%	9.00%	10.13%	15.37%	13.88%	17.61%	14.47%	9.04%	9.37%	10.56%	14.10%	9.00%	8.43%	8.06%	19.30%	3.94%	3.57%	1.92%	7.11%	2.78%	23.26%	14.89%	6.74%	10.80%	9.00%	23.29%	12.19%	5.83%	6.02%	4.62%	6.08%	3.44%	5.77%	8.82%	0.84%	2.26%	3.11%	3.03%	3.75%	10.14%	3.53%					
21	Медведев Дмитрий Анатольевич	13346	79	180	900	666	841	950	571	737	505	425	165	626	93	418	112	133	298	308	60	193	377	67	511	387	105	259	93	96	323	281	587	285	46	209	103	141	616	415	53	132					
		71.52%	79.00%	79.30%	73.59%	75.17%	72.25%	74.69%	78.22%	74.22%	76.17%	70.48%	15.97%	74.35%	75.00%	72.70%	88.19%	79.17%	71.46%	75.49%	83.33%	67.01%	66.84%	75.28%	71.67%	77.40%	71.92%	80.94%	77.50%	72.18%	74.60%	71.14%	74.68%	74.80%	67.65%	88.19%	77.44%	87.58%	77.68%	77.72%	76.81%	77.65%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
