Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Кадуйская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	78	1	0	3	3	7	7	3	3	1	0	5	19	2	3	0	0	0	1	0	12	8	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	4	4	0	0	5	8	3	2	2	0	10	3	3	2	1	0	0	0	0	0	5	2	0					
14	Число погашенных открепительных удостоверений	332	19	20	17	17	23	23	17	17	14	0	15	1	13	17	10	15	10	14	10	18	12	10	20					
15	Число открепительных удостоверений выданных ТИК	8	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	120	5	6	4	11	6	12	3	9	7	0	12	9	3	1	1	1	7	2	9	5	4	0	3					
		1.15%	0.74%	1.17%	0.63%	1.48%	0.65%	1.19%	0.41%	1.18%	1.68%	0.0%	1.42%	1.41%	1.53%	0.63%	0.55%	0.60%	4.06%	1.32%	14.51%	1.28%	0.87%	0.0%	0.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	328	24	21	27	23	34	53	30	45	14	3	14	12	1	4	3	1	1	0	1	1	1	2	13					
		3.16%	3.56%	4.11%	4.27%	3.10%	3.70%	5.28%	4.17%	5.94%	3.37%	5.45%	1.65%	1.88%	0.51%	2.54%	1.67%	0.60%	0.58%	0.0%	1.61%	0.25%	0.21%	1.56%	3.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	416	34	24	26	25	37	26	32	36	22	3	21	27	4	7	2	5	14	8	5	26	17	2	13					
		4.01%	5.05%	4.70%	4.12%	3.37%	4.03%	2.59%	4.45%	4.75%	5.30%	5.45%	2.48%	4.23%	2.05%	4.45%	1.11%	3.03%	8.13%	5.29%	8.06%	6.68%	3.73%	1.56%	3.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	194	10	12	7	15	31	25	11	31	7	1	13	8	2	1	1	1	1	1	0	4	6	3	3					
		1.87%	1.48%	2.35%	1.10%	2.02%	3.37%	2.49%	1.53%	4.09%	1.68%	1.81%	1.53%	1.25%	1.02%	0.63%	0.55%	0.60%	0.58%	0.66%	0.0%	1.02%	1.31%	2.34%	0.75%					
22	"5. ""За Русь Святую"""	37	4	2	4	1	2	5	5	1	3	0	2	3	0	1	1	0	0	0	1	2	0	0	0					
		0.35%	0.59%	0.39%	0.63%	0.13%	0.21%	0.49%	0.69%	0.13%	0.72%	0.0%	0.23%	0.47%	0.0%	0.63%	0.55%	0.0%	0.0%	0.0%	1.61%	0.51%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	0	2	2	2	1	2	1	0	2	0	0	0	2	0	2	0	1	0	3	0	0					
		0.19%	0.0%	0.0%	0.0%	0.27%	0.21%	0.19%	0.13%	0.26%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	1.11%	0.0%	1.16%	0.0%	1.61%	0.0%	0.65%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	2	2	2	5	4	4	5	4	2	2	3	1	0	0	0	1	0	1	0	1	1	1	0					
		0.39%	0.29%	0.39%	0.31%	0.67%	0.43%	0.39%	0.69%	0.52%	0.48%	3.63%	0.35%	0.15%	0.0%	0.0%	0.0%	0.60%	0.0%	0.66%	0.0%	0.25%	0.21%	0.78%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0					
		0.06%	0.14%	0.0%	0.0%	0.0%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.60%	0.0%	0.0%	1.61%	0.0%	0.21%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	44	2	2	4	5	6	8	2	4	0	0	4	2	0	0	0	0	1	0	1	0	1	0	2					
		0.42%	0.29%	0.39%	0.63%	0.67%	0.65%	0.79%	0.27%	0.52%	0.0%	0.0%	0.47%	0.31%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	1.61%	0.0%	0.21%	0.0%	0.50%					
27	"10. ""Аграрная партия России"""	924	53	43	49	48	47	75	54	47	38	3	31	18	30	13	9	11	18	20	4	36	128	36	113					
		8.92%	7.87%	8.43%	7.76%	6.48%	5.11%	7.48%	7.52%	6.20%	9.15%	5.45%	3.66%	2.82%	15.38%	8.28%	5.02%	6.66%	10.46%	13.24%	6.45%	9.25%	28.13%	28.12%	28.32%					
28	"11. ""Истинные патриоты России"""	9	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1					
		0.08%	0.14%	0.0%	0.0%	0.0%	0.10%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	10	10	6	4	9	5	5	9	5	1	5	3	1	1	6	1	2	0	0	3	5	2	0					
		0.89%	1.48%	1.96%	0.95%	0.54%	0.98%	0.49%	0.69%	1.18%	1.20%	1.81%	0.59%	0.47%	0.51%	0.63%	3.35%	0.60%	1.16%	0.0%	0.0%	0.77%	1.09%	1.56%	0.0%					
30	"13. ""Демократическая партия России"""	22	0	0	0	1	3	4	0	2	1	0	1	6	1	1	0	0	1	0	0	1	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.13%	0.32%	0.39%	0.0%	0.26%	0.24%	0.0%	0.11%	0.94%	0.51%	0.63%	0.0%	0.0%	0.58%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	2	0	3	0	2	2	1	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0					
		0.15%	0.29%	0.0%	0.47%	0.0%	0.21%	0.19%	0.13%	0.0%	0.0%	0.0%	0.11%	0.15%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	1	2	0	0	2	2	0	2	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0					
		0.14%	0.14%	0.39%	0.0%	0.0%	0.21%	0.19%	0.0%	0.26%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.55%	0.60%	0.58%	0.0%	0.0%	0.25%	0.21%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	662	40	23	39	63	72	84	82	61	12	2	40	32	5	9	13	2	4	8	2	19	24	9	17					
		6.39%	5.94%	4.50%	6.18%	8.51%	7.84%	8.38%	11.42%	8.05%	2.89%	3.63%	4.73%	5.01%	2.56%	5.73%	7.26%	1.21%	2.32%	5.29%	3.22%	4.88%	5.27%	7.03%	4.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	1	0	1	1	1	2	0	1	0	3	3	2	0	1	0	0	0	0	3	0	0	0					
		0.19%	0.14%	0.19%	0.0%	0.13%	0.10%	0.09%	0.27%	0.0%	0.24%	0.0%	0.35%	0.47%	1.02%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1277	74	71	89	95	124	125	71	108	62	6	109	101	29	7	23	13	16	13	6	41	41	12	41					
		12.33%	10.99%	13.92%	14.10%	12.83%	13.50%	12.47%	9.88%	14.26%	14.93%	10.90%	12.89%	15.83%	14.87%	4.45%	12.84%	7.87%	9.30%	8.60%	9.67%	10.53%	9.01%	9.37%	10.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	215	12	11	7	16	18	19	11	15	6	0	26	24	6	4	3	4	6	2	2	7	11	1	4					
		2.07%	1.78%	2.15%	1.10%	2.16%	1.96%	1.89%	1.53%	1.98%	1.44%	0.0%	3.07%	3.76%	3.07%	2.54%	1.67%	2.42%	3.48%	1.32%	3.22%	1.79%	2.41%	0.78%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	4303	268	195	289	306	377	398	283	268	181	20	446	325	85	80	56	98	71	62	25	149	139	39	143					
		41.55%	39.82%	38.23%	45.80%	41.35%	41.06%	39.72%	39.41%	35.40%	43.61%	36.36%	52.78%	50.94%	43.58%	50.95%	31.28%	59.39%	41.27%	41.05%	40.32%	38.30%	30.54%	30.46%	35.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	2	0	0	2	0	2	1	2	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0					
		0.13%	0.29%	0.0%	0.0%	0.27%	0.0%	0.19%	0.13%	0.26%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.25%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	2	1	2	1	2	1	5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.16%	0.29%	0.19%	0.31%	0.13%	0.21%	0.09%	0.69%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	956	95	62	32	61	79	88	65	68	33	4	45	37	15	17	44	14	17	21	3	67	48	11	30					
		9.23%	14.11%	12.15%	5.07%	8.24%	8.60%	8.78%	9.05%	8.98%	7.95%	7.27%	5.32%	5.79%	7.69%	10.82%	24.58%	8.48%	9.88%	13.90%	4.83%	17.22%	10.54%	8.59%	7.51%					
																														
41	Против всех	414	17	13	30	40	49	42	35	37	12	3	44	15	3	2	6	3	4	5	0	12	22	4	16					
		3.99%	2.52%	2.54%	4.75%	5.40%	5.33%	4.19%	4.87%	4.88%	2.89%	5.45%	5.20%	2.35%	1.53%	1.27%	3.35%	1.81%	2.32%	3.31%	0.0%	3.08%	4.83%	3.12%	4.01%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
