Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Лукояновская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222					
18	"1. ""ЕДИНЕНИЕ"""	190	10	7	6	11	7	9	6	19	12	4	8	9	3	3	4	0	1	0	7	5	6	0	5	3	1	1	0	3	3	0	1	4	2	0	0	7	4	1	5	1	3	2	3	1	0	0	2	1					
		1.46%	1.25%	1.02%	0.95%	1.48%	0.73%	1.16%	2.04%	2.65%	4.89%	3.00%	2.55%	4.81%	3.84%	3.03%	1.68%	0.0%	1.04%	0.0%	1.41%	1.07%	1.53%	0.0%	2.5%	0.81%	0.97%	0.57%	0.0%	1.85%	1.63%	0.0%	1.44%	1.29%	1.52%	0.0%	0.0%	2.46%	2.13%	1.36%	3.01%	0.77%	1.2%	2.22%	3.15%	0.53%	0.0%	0.0%	1.19%	0.51%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	293	17	31	16	25	35	20	5	31	4	2	3	4	0	1	6	9	3	1	7	2	5	0	6	3	4	3	5	5	2	0	0	3	5	0	0	12	5	2	0	0	1	0	6	2	1	0	0	1					
		2.26%	2.13%	4.53%	2.53%	3.37%	3.65%	2.58%	1.70%	4.33%	1.63%	1.50%	0.95%	2.13%	0.0%	1.01%	2.52%	9.27%	3.12%	0.64%	1.41%	0.42%	1.27%	0.0%	3.0%	0.81%	3.88%	1.71%	1.77%	3.08%	1.09%	0.0%	0.0%	0.97%	3.81%	0.0%	0.0%	4.22%	2.67%	2.73%	0.0%	0.0%	0.4%	0.0%	6.31%	1.06%	0.55%	0.0%	0.0%	0.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	364	22	20	24	17	24	9	7	29	8	2	8	3	2	3	6	5	2	14	15	4	18	3	8	9	3	5	4	13	8	3	3	14	3	1	0	10	7	1	3	7	0	1	5	3	2	0	4	2					
		2.81%	2.76%	2.92%	3.80%	2.29%	2.50%	1.16%	2.38%	4.05%	3.26%	1.50%	2.55%	1.60%	2.56%	3.03%	2.52%	5.15%	2.08%	8.97%	3.02%	0.85%	4.59%	6.25%	4.0%	2.45%	2.91%	2.85%	1.41%	8.02%	4.37%	2.54%	4.34%	4.54%	2.29%	1.35%	0.0%	3.52%	3.74%	1.36%	1.80%	5.42%	0.0%	1.11%	5.26%	1.60%	1.10%	0.0%	2.39%	1.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	138	13	12	11	9	15	5	1	9	1	3	13	1	2	0	7	0	0	0	2	7	2	1	1	1	1	1	1	1	0	0	0	1	0	0	0	3	4	0	0	4	1	0	2	2	0	0	1	0					
		1.06%	1.63%	1.75%	1.74%	1.21%	1.56%	0.64%	0.34%	1.25%	0.40%	2.25%	4.15%	0.53%	2.56%	0.0%	2.94%	0.0%	0.0%	0.0%	0.40%	1.49%	0.51%	2.08%	0.5%	0.27%	0.97%	0.57%	0.35%	0.61%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	1.05%	2.13%	0.0%	0.0%	3.10%	0.4%	0.0%	2.10%	1.06%	0.0%	0.0%	0.59%	0.0%					
22	"5. ""За Русь Святую"""	121	4	4	5	3	5	10	1	6	0	1	4	1	0	2	1	0	0	2	4	6	10	2	1	2	2	1	4	2	2	1	2	5	2	0	1	4	2	0	2	1	2	5	5	2	1	0	1	0					
		0.93%	0.50%	0.58%	0.79%	0.40%	0.52%	1.29%	0.34%	0.83%	0.0%	0.75%	1.27%	0.53%	0.0%	2.02%	0.42%	0.0%	0.0%	1.28%	0.80%	1.28%	2.55%	4.16%	0.5%	0.54%	1.94%	0.57%	1.41%	1.23%	1.09%	0.84%	2.89%	1.62%	1.52%	0.0%	1.96%	1.40%	1.06%	0.0%	1.20%	0.77%	0.8%	5.55%	5.26%	1.06%	0.55%	0.0%	0.59%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	0	0	2	3	0	0	3	0	2	1	3	0	2	1	0	0	0	2	2	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0					
		0.23%	0.12%	0.0%	0.0%	0.26%	0.31%	0.0%	0.0%	0.41%	0.0%	1.50%	0.31%	1.60%	0.0%	2.02%	0.42%	0.0%	0.0%	0.0%	0.40%	0.42%	0.0%	0.0%	0.0%	0.0%	1.94%	0.0%	0.0%	0.61%	0.54%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	2	5	2	3	4	1	2	5	0	0	2	2	0	0	1	0	0	0	1	2	0	0	3	1	1	0	1	0	2	0	0	1	0	0	0	1	2	0	1	0	0	4	0	2	0	0	0	0					
		0.39%	0.25%	0.73%	0.31%	0.40%	0.41%	0.12%	0.68%	0.69%	0.0%	0.0%	0.63%	1.06%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.20%	0.42%	0.0%	0.0%	1.5%	0.27%	0.97%	0.0%	0.35%	0.0%	1.09%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.35%	1.06%	0.0%	0.60%	0.0%	0.0%	4.44%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	34	2	1	1	1	0	3	0	3	0	0	3	0	0	0	1	0	0	0	1	0	1	1	0	0	3	2	0	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	1	0	3	1					
		0.26%	0.25%	0.14%	0.15%	0.13%	0.0%	0.38%	0.0%	0.41%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.20%	0.0%	0.25%	2.08%	0.0%	0.0%	2.91%	1.14%	0.0%	0.0%	0.0%	0.84%	0.0%	0.32%	1.52%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.55%	0.0%	1.79%	0.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	0	3	0	0	1	1	1	3	0	0	1	1	2	0	3	0	0	0	2	1	1	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.20%	0.0%	0.43%	0.0%	0.0%	0.10%	0.12%	0.34%	0.41%	0.0%	0.0%	0.31%	0.53%	2.56%	0.0%	1.26%	0.0%	0.0%	0.0%	0.40%	0.21%	0.25%	0.0%	0.5%	0.0%	0.97%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	855	26	25	22	22	17	26	7	36	30	8	31	16	9	9	17	8	22	6	11	12	29	3	18	78	23	24	11	9	32	16	2	44	9	4	7	13	14	2	15	14	53	5	7	3	33	0	17	10					
		6.60%	3.26%	3.65%	3.49%	2.96%	1.77%	3.35%	2.38%	5.03%	12.24%	6.01%	9.90%	8.55%	11.53%	9.09%	7.14%	8.24%	22.91%	3.84%	2.21%	2.56%	7.39%	6.25%	9.0%	21.31%	22.33%	13.71%	3.90%	5.55%	17.48%	13.55%	2.89%	14.28%	6.87%	5.40%	13.72%	4.57%	7.48%	2.73%	9.03%	10.85%	21.2%	5.55%	7.36%	1.60%	18.23%	0.0%	10.17%	5.18%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.31%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.61%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	3.92%	0.0%	0.53%	0.0%	0.60%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	208	18	10	5	12	19	37	6	11	4	3	3	0	0	0	3	1	1	0	12	3	9	1	3	1	0	3	4	4	1	4	0	5	0	0	2	7	7	0	2	1	2	0	1	2	0	0	1	0					
		1.60%	2.26%	1.46%	0.79%	1.61%	1.98%	4.77%	2.04%	1.53%	1.63%	2.25%	0.95%	0.0%	0.0%	0.0%	1.26%	1.03%	1.04%	0.0%	2.41%	0.64%	2.29%	2.08%	1.5%	0.27%	0.0%	1.71%	1.41%	2.46%	0.54%	3.38%	0.0%	1.62%	0.0%	0.0%	3.92%	2.46%	3.74%	0.0%	1.20%	0.77%	0.8%	0.0%	1.05%	1.06%	0.0%	0.0%	0.59%	0.0%					
30	"13. ""Демократическая партия России"""	26	1	1	0	1	2	1	0	2	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	2	0	0	0	1	1					
		0.20%	0.12%	0.14%	0.0%	0.13%	0.20%	0.12%	0.0%	0.27%	0.40%	0.75%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.84%	0.0%	0.32%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	2.10%	0.0%	0.0%	0.0%	0.59%	0.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	1	1	1	0	2	0	0	0	1	3	1	0	2	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.18%	0.25%	0.14%	0.15%	0.13%	0.0%	0.25%	0.0%	0.0%	0.0%	0.75%	0.95%	0.53%	0.0%	2.02%	0.42%	0.0%	0.0%	0.0%	0.20%	0.21%	0.25%	2.08%	0.5%	0.0%	0.0%	0.57%	0.35%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
32	"15. ""Партия СЛОН"""	26	1	0	0	0	4	2	0	2	1	0	3	0	0	0	0	0	0	0	2	0	2	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0					
		0.20%	0.12%	0.0%	0.0%	0.0%	0.41%	0.25%	0.0%	0.27%	0.40%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.51%	2.08%	0.0%	0.27%	0.0%	0.57%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.77%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.59%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	901	80	85	51	80	100	62	21	63	20	23	12	5	7	2	15	7	9	4	27	27	19	0	11	17	4	4	7	4	4	5	0	19	9	4	0	14	12	3	4	6	4	1	8	12	15	2	6	7					
		6.96%	10.05%	12.42%	8.09%	10.79%	10.43%	8.0%	7.14%	8.81%	8.16%	17.29%	3.83%	2.67%	8.97%	2.02%	6.30%	7.21%	9.37%	2.56%	5.44%	5.78%	4.84%	0.0%	5.5%	4.64%	3.88%	2.28%	2.48%	2.46%	2.18%	4.23%	0.0%	6.16%	6.87%	5.40%	0.0%	4.92%	6.41%	4.10%	2.40%	4.65%	1.6%	1.11%	8.42%	6.41%	8.28%	2.66%	3.59%	3.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	5	0	0	2	0	1	9	1	1	0	0	0	0	1	2	0	0	3	3	3	1	0	2	0	0	2	0	2	0	1	0	2	0	1	3	3	0	3	0	2	2	1	0	0	0	0	2					
		0.45%	0.12%	0.73%	0.0%	0.0%	0.20%	0.0%	0.34%	1.25%	0.40%	0.75%	0.0%	0.0%	0.0%	0.0%	0.42%	2.06%	0.0%	0.0%	0.60%	0.64%	0.76%	2.08%	0.0%	0.54%	0.0%	0.0%	0.70%	0.0%	1.09%	0.0%	1.44%	0.0%	1.52%	0.0%	1.96%	1.05%	1.60%	0.0%	1.80%	0.0%	0.8%	2.22%	1.05%	0.0%	0.0%	0.0%	0.0%	1.03%					
35	"18. ""ЛДПР"""	1375	74	55	48	58	103	119	34	65	24	16	23	29	5	19	30	14	18	23	83	64	40	9	15	14	9	9	22	13	12	7	11	16	24	4	9	31	28	14	11	24	31	20	16	13	32	0	13	24					
		10.62%	9.29%	8.04%	7.61%	7.82%	10.75%	15.35%	11.56%	9.09%	9.79%	12.03%	7.34%	15.50%	6.41%	19.19%	12.60%	14.43%	18.75%	14.74%	16.73%	13.70%	10.20%	18.75%	7.5%	3.82%	8.73%	5.14%	7.80%	8.02%	6.55%	5.93%	15.94%	5.19%	18.32%	5.40%	17.64%	10.91%	14.97%	19.17%	6.62%	18.60%	12.4%	22.22%	16.84%	6.95%	17.67%	0.0%	7.78%	12.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	341	25	26	16	24	27	24	10	26	10	3	6	3	0	0	0	1	0	0	18	4	17	0	3	20	3	1	11	1	6	9	1	9	3	2	0	9	5	0	0	1	0	1	5	2	6	0	1	2					
		2.63%	3.14%	3.80%	2.53%	3.23%	2.81%	3.09%	3.40%	3.63%	4.08%	2.25%	1.91%	1.60%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	3.62%	0.85%	4.33%	0.0%	1.5%	5.46%	2.91%	0.57%	3.90%	0.61%	3.27%	7.62%	1.44%	2.92%	2.29%	2.70%	0.0%	3.16%	2.67%	0.0%	0.0%	0.77%	0.0%	1.11%	5.26%	1.06%	3.31%	0.0%	0.59%	1.03%					
37	"20. ""Политическая партия ""Единая Россия"""	4288	268	210	223	268	312	263	142	216	71	20	112	47	33	33	45	37	34	50	145	109	90	12	90	58	23	42	116	88	75	49	28	97	42	11	23	107	81	43	60	23	88	39	19	77	76	30	65	98					
		33.14%	33.66%	30.70%	35.39%	36.16%	32.56%	33.93%	48.29%	30.20%	28.97%	15.03%	35.78%	25.13%	42.30%	33.33%	18.90%	38.14%	35.41%	32.05%	29.23%	23.34%	22.95%	25.0%	45.0%	15.84%	22.33%	24.0%	41.13%	54.32%	40.98%	41.52%	40.57%	31.49%	32.06%	14.86%	45.09%	37.67%	43.31%	58.90%	36.14%	17.82%	35.2%	43.33%	20.0%	41.17%	41.98%	40.0%	38.92%	50.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	2	0	0	4	0	3	2	1	0	1	2	2	1	0	0	2	0	1	0	2	1	0	1	1	1	2	1	1	1	2	0	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1					
		0.31%	0.25%	0.0%	0.0%	0.53%	0.0%	0.38%	0.68%	0.13%	0.0%	0.75%	0.63%	1.06%	1.28%	0.0%	0.0%	2.06%	0.0%	0.64%	0.0%	0.42%	0.25%	0.0%	0.5%	0.27%	0.97%	1.14%	0.35%	0.61%	0.54%	1.69%	0.0%	0.0%	0.76%	0.0%	0.0%	0.35%	0.53%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.51%					
39	"22. ""Развитие предпринимательства"""	38	2	1	3	3	1	4	1	0	0	4	0	1	0	0	1	0	0	0	0	2	3	2	0	1	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0					
		0.29%	0.25%	0.14%	0.47%	0.40%	0.10%	0.51%	0.34%	0.0%	0.0%	3.00%	0.0%	0.53%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.42%	0.76%	4.16%	0.0%	0.27%	0.0%	0.57%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.70%	0.0%	0.0%	0.60%	0.77%	0.0%	1.11%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2855	188	151	152	170	234	144	43	134	44	32	50	45	14	18	93	8	6	51	121	146	110	8	26	143	13	61	76	14	24	15	19	60	17	45	5	41	8	5	43	38	56	6	8	51	13	42	35	29					
		22.06%	23.61%	22.07%	24.12%	22.94%	24.42%	18.58%	14.62%	18.74%	17.95%	24.06%	15.97%	24.06%	17.94%	18.18%	39.07%	8.24%	6.25%	32.69%	24.39%	31.26%	28.06%	16.66%	13.0%	39.07%	12.62%	34.85%	26.95%	8.64%	13.11%	12.71%	27.53%	19.48%	12.97%	60.81%	9.80%	14.43%	4.27%	6.84%	25.90%	29.45%	22.4%	6.66%	8.42%	27.27%	7.18%	56.0%	20.95%	15.02%					
																																																							
41	Против всех	398	27	22	30	19	33	20	2	26	5	6	6	11	0	4	1	3	0	4	14	54	8	0	4	7	1	9	5	1	4	1	1	20	2	1	0	6	3	0	4	3	2	1	0	7	1	1	14	5					
		3.07%	3.39%	3.21%	4.76%	2.56%	3.44%	2.58%	0.68%	3.63%	2.04%	4.51%	1.91%	5.88%	0.0%	4.04%	0.42%	3.09%	0.0%	2.56%	2.82%	11.56%	2.04%	0.0%	2.0%	1.91%	0.97%	5.14%	1.77%	0.61%	2.18%	0.84%	1.44%	6.49%	1.52%	1.35%	0.0%	2.11%	1.60%	0.0%	2.40%	2.32%	0.8%	1.11%	0.0%	3.74%	0.55%	1.33%	8.38%	2.59%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
