Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Вятско-Полянская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175					
17	Число утраченных избирательных бюллетеней	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1828	85	67	76	10	132	88	85	37	125	25	30	57	56	98	52	32	34	64	16	36	20	42	22	11	50	69	60	88	51	11	71	27	44	57					
		12.40%	13.82%	13.48%	13.97%	6.49%	15.58%	13.06%	14.36%	10.98%	18.49%	8.62%	10.14%	8.84%	11.86%	12.89%	9.85%	11.43%	16.19%	16.58%	11.85%	11.04%	15.75%	7.38%	15.49%	5.02%	14.12%	13.91%	13.33%	13.17%	10.83%	2.55%	12.68%	11.07%	11.22%	16.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1868	80	81	79	14	105	87	72	44	81	41	46	116	89	103	62	27	33	45	10	50	25	91	23	25	64	72	35	36	31	5	82	6	58	50					
		12.67%	13.01%	16.30%	14.52%	9.09%	12.40%	12.91%	12.16%	13.06%	11.98%	14.14%	15.54%	17.98%	18.86%	13.55%	11.74%	9.64%	15.71%	11.66%	7.41%	15.34%	19.69%	15.99%	16.20%	11.42%	18.08%	14.52%	7.78%	5.39%	6.58%	1.16%	14.64%	2.46%	14.80%	14.25%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	129	6	7	7	1	6	4	7	2	7	2	4	7	4	5	7	3	1	4	1	1	0	3	2	0	3	5	1	10	1	3	1	8	2	4					
		0.88%	0.98%	1.41%	1.29%	0.65%	0.71%	0.59%	1.18%	0.59%	1.04%	0.69%	1.35%	1.09%	0.85%	0.66%	1.33%	1.07%	0.48%	1.04%	0.74%	0.31%	0.00%	0.53%	1.41%	0.00%	0.85%	1.01%	0.22%	1.50%	0.21%	0.70%	0.18%	3.28%	0.51%	1.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3601	116	127	113	22	165	164	99	86	154	106	106	238	150	269	234	40	35	66	49	82	23	78	24	59	68	109	107	183	136	34	136	45	100	78					
		24.43%	18.86%	25.55%	20.77%	14.29%	19.48%	24.33%	16.72%	25.52%	22.78%	36.55%	35.81%	36.90%	31.78%	35.39%	44.32%	14.29%	16.67%	17.10%	36.30%	25.15%	18.11%	13.71%	16.90%	26.94%	19.21%	21.98%	23.78%	27.40%	28.87%	7.89%	24.29%	18.44%	25.51%	22.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	231	2	11	19	3	15	13	12	8	15	1	4	16	8	15	9	3	6	9	1	1	2	4	2	0	3	10	8	17	1	1	7	0	3	2					
		1.57%	0.33%	2.21%	3.49%	1.95%	1.77%	1.93%	2.03%	2.37%	2.22%	0.34%	1.35%	2.48%	1.69%	1.97%	1.70%	1.07%	2.86%	2.33%	0.74%	0.31%	1.57%	0.70%	1.41%	0.00%	0.85%	2.02%	1.78%	2.54%	0.21%	0.23%	1.25%	0.00%	0.77%	0.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6814	319	196	244	99	409	305	312	151	283	112	102	200	157	254	150	175	94	192	58	152	57	337	68	122	150	226	232	298	243	373	257	152	184	151					
		46.23%	51.87%	39.44%	44.85%	64.29%	48.29%	45.25%	52.70%	44.81%	41.86%	38.62%	34.46%	31.01%	33.26%	33.42%	28.41%	62.50%	44.76%	49.74%	42.96%	46.63%	44.88%	59.23%	47.89%	55.71%	42.37%	45.56%	51.56%	44.61%	51.59%	86.54%	45.89%	62.30%	46.94%	43.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	5	2	2	1	4	4	1	1	3	2	1	2	2	3	2	0	1	2	0	3	0	0	0	0	5	2	0	1	3	1	3	2	1	2					
		0.41%	0.81%	0.40%	0.37%	0.65%	0.47%	0.59%	0.17%	0.30%	0.44%	0.69%	0.34%	0.31%	0.42%	0.39%	0.38%	0.00%	0.48%	0.52%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	1.41%	0.40%	0.00%	0.15%	0.64%	0.23%	0.54%	0.82%	0.26%	0.57%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
