Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Вятско-Полянская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	3	0	2	1	0	0	0	0	4	2	1	0	0	0	0	0	0	1	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	1196	16	18	23	2	27	27	26	10	17	5	14	30	25	40	31	13	83	123	8	62	5	99	15	49	46	47	30	52	43	22	22	19	46	101					
		6.37%	2.10%	2.56%	3.23%	0.99%	2.84%	2.74%	3.12%	1.99%	2.15%	1.60%	3.63%	3.37%	4.02%	4.10%	4.10%	4.53%	32.17%	24.55%	5.00%	14.25%	3.16%	15.00%	7.61%	18.56%	9.41%	7.45%	3.61%	7.51%	8.05%	5.76%	3.01%	6.62%	9.81%	24.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	72	6	4	4	1	6	4	3	0	3	3	3	2	4	5	3	0	0	1	1	0	0	4	0	1	3	1	2	3	0	0	2	1	2	0					
		0.38%	0.79%	0.57%	0.56%	0.50%	0.63%	0.41%	0.36%	0.00%	0.38%	0.96%	0.78%	0.22%	0.64%	0.51%	0.40%	0.00%	0.00%	0.20%	0.63%	0.00%	0.00%	0.61%	0.00%	0.38%	0.61%	0.16%	0.24%	0.43%	0.00%	0.00%	0.27%	0.35%	0.43%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	1	1	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0					
		0.09%	0.13%	0.00%	0.14%	0.50%	0.21%	0.10%	0.12%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.10%	0.13%	0.35%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.14%	0.00%	0.00%	0.14%	0.35%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2245	77	68	76	19	121	147	82	56	98	42	35	113	89	129	100	38	26	58	22	28	16	48	14	17	63	69	127	106	68	62	81	30	69	51					
		11.97%	10.12%	9.69%	10.67%	9.41%	12.72%	14.94%	9.83%	11.13%	12.39%	13.46%	9.07%	12.70%	14.31%	13.23%	13.21%	13.24%	10.08%	11.58%	13.75%	6.44%	10.13%	7.27%	7.11%	6.44%	12.88%	10.94%	15.26%	15.32%	12.73%	16.23%	11.07%	10.45%	14.71%	12.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	0	1	3	1	2	2	1	5	5	0	1	2	1	5	3	0	0	0	0	0	0	17	0	1	1	0	1	0	5	0	1	1	1	0					
		0.32%	0.00%	0.14%	0.42%	0.50%	0.21%	0.20%	0.12%	0.99%	0.63%	0.00%	0.26%	0.22%	0.16%	0.51%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.58%	0.00%	0.38%	0.20%	0.00%	0.12%	0.00%	0.94%	0.00%	0.14%	0.35%	0.21%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	0	2	5	0	1	2	1	0	3	0	2	1	3	2	0	1	2	1	0	0	0	3	0	0	0	1	0	0	3	1	0	0	0	1					
		0.19%	0.00%	0.28%	0.70%	0.00%	0.11%	0.20%	0.12%	0.00%	0.38%	0.00%	0.52%	0.11%	0.48%	0.21%	0.00%	0.35%	0.78%	0.20%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.56%	0.26%	0.00%	0.00%	0.00%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	1252	46	46	44	7	78	68	66	32	51	27	25	89	48	73	44	12	15	45	8	24	20	57	14	10	62	40	46	11	23	12	51	10	24	24					
		6.67%	6.04%	6.55%	6.18%	3.47%	8.20%	6.91%	7.91%	6.36%	6.45%	8.65%	6.48%	10.00%	7.72%	7.49%	5.81%	4.18%	5.81%	8.98%	5.00%	5.52%	12.66%	8.64%	7.11%	3.79%	12.68%	6.34%	5.53%	1.59%	4.31%	3.14%	6.97%	3.48%	5.12%	5.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1117	65	42	53	14	92	62	69	48	56	23	11	56	38	91	39	12	11	23	3	20	13	28	6	7	32	29	27	19	16	21	43	7	27	14					
		5.95%	8.54%	5.98%	7.44%	6.93%	9.67%	6.30%	8.27%	9.54%	7.08%	7.37%	2.85%	6.29%	6.11%	9.33%	5.15%	4.18%	4.26%	4.59%	1.88%	4.60%	8.23%	4.24%	3.05%	2.65%	6.54%	4.60%	3.25%	2.75%	2.99%	5.50%	5.87%	2.44%	5.76%	3.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	6	4	4	2	7	6	5	2	3	4	2	6	4	4	4	0	2	7	1	3	1	2	1	0	3	1	5	3	4	2	4	2	3	0					
		0.57%	0.79%	0.57%	0.56%	0.99%	0.74%	0.61%	0.60%	0.40%	0.38%	1.28%	0.52%	0.67%	0.64%	0.41%	0.53%	0.00%	0.78%	1.40%	0.63%	0.69%	0.63%	0.30%	0.51%	0.00%	0.61%	0.16%	0.60%	0.43%	0.75%	0.52%	0.55%	0.70%	0.64%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12348	535	507	487	154	595	649	575	338	539	204	288	580	392	607	515	209	113	235	116	292	103	395	146	175	269	429	568	483	362	258	513	212	291	214					
		65.81%	70.30%	72.22%	68.40%	76.24%	62.57%	65.96%	68.94%	67.20%	68.14%	65.38%	74.61%	65.17%	63.02%	62.26%	68.03%	72.82%	43.80%	46.91%	72.50%	67.13%	65.19%	59.85%	74.11%	66.29%	55.01%	67.99%	68.27%	69.80%	67.79%	67.54%	70.08%	73.87%	62.05%	51.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	104	2	4	7	1	10	4	5	0	4	1	1	5	5	7	8	1	3	5	1	1	0	4	1	0	3	3	3	5	5	0	3	0	2	0					
		0.55%	0.26%	0.57%	0.98%	0.50%	1.05%	0.41%	0.60%	0.00%	0.51%	0.32%	0.26%	0.56%	0.80%	0.72%	1.06%	0.35%	1.16%	0.99%	0.63%	0.23%	0.00%	0.61%	0.51%	0.00%	0.61%	0.48%	0.36%	0.72%	0.94%	0.00%	0.41%	0.00%	0.43%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
