Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Грачевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №1845					
		24.24%	32.81%	23.35%	25.88%	26.37%	25.13%	20.20%	18.09%	18.62%	16.42%	16.26%	18.33%	10.29%	32.43%	20.30%	22.48%	16.46%	17.72%	17.54%	46.22%	14.29%	20.16%	19.23%	21.43%	14.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	72	1	1	13	13	14	2	1	5	0	0	2	0	3	2	7	0	3	1	0	1	2	1	0	0					
		1.02%	0.31%	0.27%	1.27%	1.58%	1.46%	0.67%	0.35%	2.02%	0.00%	0.00%	0.46%	0.00%	1.35%	0.99%	2.35%	0.00%	0.95%	0.88%	0.00%	1.43%	0.82%	1.92%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3109	125	167	397	322	373	162	142	114	37	57	183	41	101	99	129	49	150	73	134	49	123	31	24	27					
		43.95%	39.06%	45.88%	38.77%	39.13%	38.89%	54.55%	50.35%	46.15%	55.22%	46.34%	42.46%	60.29%	45.50%	49.01%	43.29%	62.03%	47.47%	64.04%	36.22%	70.00%	50.62%	59.62%	42.86%	57.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	2	3	3	4	2	0	1	1	0	1	5	0	0	0	1	0	3	0	2	0	0	0	0	0					
		0.40%	0.63%	0.82%	0.29%	0.49%	0.21%	0.00%	0.35%	0.40%	0.00%	0.81%	1.16%	0.00%	0.00%	0.00%	0.34%	0.00%	0.95%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
