Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Грачевская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	392	26	3	3	38	25	40	29	15	18	29	0	11	20	27	0	8	21	3	23	7	23	6	17					
		5.22%	6.55%	4.76%	3.49%	9.77%	3.18%	3.95%	3.76%	5.03%	4.80%	12.29%	0.00%	7.59%	8.26%	5.17%	0.00%	2.78%	5.95%	3.75%	5.75%	5.07%	5.57%	6.12%	6.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	1	0	0	1	4	5	2	0	0	1	0	0	0	5	0	1	0	0	1	0	2	0	1					
		0.32%	0.25%	0.00%	0.00%	0.26%	0.51%	0.49%	0.26%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.96%	0.00%	0.35%	0.00%	0.00%	0.25%	0.00%	0.48%	0.00%	0.36%					
20	3.Политическая партия «Демократическая партия России»	12	1	0	0	0	1	3	1	1	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0					
		0.16%	0.25%	0.00%	0.00%	0.00%	0.13%	0.30%	0.13%	0.34%	0.00%	0.42%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1183	99	13	13	45	192	199	159	30	29	9	0	13	30	71	0	42	32	10	46	16	93	8	34					
		15.75%	24.94%	20.63%	15.12%	11.57%	24.43%	19.66%	20.60%	10.07%	7.73%	3.81%	0.00%	8.97%	12.40%	13.60%	0.00%	14.58%	9.07%	12.50%	11.50%	11.59%	22.52%	8.16%	12.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	62	14	0	0	10	4	11	10	3	2	0	0	0	0	3	2	0	3	0	0	0	0	0	0					
		0.83%	3.53%	0.00%	0.00%	2.57%	0.51%	1.09%	1.30%	1.01%	0.53%	0.00%	0.00%	0.00%	0.00%	0.57%	2.47%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	0	0	1	1	0	1	0	0	1	0	0	0	2	2	0	0	0	1	0	0	0	0					
		0.13%	0.25%	0.00%	0.00%	0.26%	0.13%	0.00%	0.13%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.38%	2.47%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	700	22	2	4	26	85	84	77	45	30	38	3	26	29	62	10	15	52	10	32	6	17	8	17					
		9.32%	5.54%	3.17%	4.65%	6.68%	10.81%	8.30%	9.97%	15.10%	8.00%	16.10%	4.92%	17.93%	11.98%	11.88%	12.35%	5.21%	14.73%	12.50%	8.00%	4.35%	4.12%	8.16%	6.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	614	25	1	3	31	72	117	82	45	32	8	11	0	25	25	5	15	23	6	35	4	20	8	21					
		8.17%	6.30%	1.59%	3.49%	7.97%	9.16%	11.56%	10.62%	15.10%	8.53%	3.39%	18.03%	0.00%	10.33%	4.79%	6.17%	5.21%	6.52%	7.50%	8.75%	2.90%	4.84%	8.16%	7.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	136	8	3	11	4	16	13	10	4	4	10	1	5	0	6	0	5	3	1	14	1	7	0	10					
		1.81%	2.02%	4.76%	12.79%	1.03%	2.04%	1.28%	1.30%	1.34%	1.07%	4.24%	1.64%	3.45%	0.00%	1.15%	0.00%	1.74%	0.85%	1.25%	3.50%	0.72%	1.69%	0.00%	3.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4294	194	41	52	227	370	530	391	151	256	137	46	89	138	311	60	202	214	49	246	104	244	68	174					
		57.17%	48.87%	65.08%	60.47%	58.35%	47.07%	52.37%	50.65%	50.67%	68.27%	58.05%	75.41%	61.38%	57.02%	59.58%	74.07%	70.14%	60.62%	61.25%	61.50%	75.36%	59.08%	69.39%	63.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	1	0	0	1	3	4	5	0	1	1	0	0	0	0	0	0	2	0	2	0	0	0	1					
		0.28%	0.25%	0.00%	0.00%	0.26%	0.38%	0.40%	0.65%	0.00%	0.27%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.50%	0.00%	0.00%	0.00%	0.36%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
