Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Пичаевская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №1039					
		62.66%	73.82%	74.15%	64.03%	58.71%	55.81%	49.21%	68.04%	75.54%	92.47%	57.66%	67.26%	70.38%	73.27%	82.41%	65.65%	74.74%	58.06%	57.50%	60.67%	68.71%	51.57%	50.00%	53.09%	81.51%	66.14%					
22	. Хакамада Ирина Муцуовна	124	4	2	5	5	1	9	3	3	0	8	2	1	8	0	0	1	25	1	10	3	3	3	16	0	11					
		1.43%	1.18%	0.98%	1.98%	1.24%	0.47%	2.02%	1.55%	1.63%	0.00%	2.23%	0.90%	0.16%	1.58%	0.00%	0.00%	1.05%	2.02%	1.25%	1.87%	2.04%	1.05%	0.99%	1.90%	0.00%	2.17%					
23	. Харитонов Николай Михайлович	2354	57	33	67	127	71	182	46	27	6	104	45	134	95	9	101	16	366	28	149	29	112	111	305	12	122					
		27.22%	16.76%	16.10%	26.48%	31.59%	33.02%	40.90%	23.71%	14.67%	6.45%	28.97%	20.18%	21.93%	18.81%	8.33%	27.98%	16.84%	29.64%	35.00%	27.90%	19.73%	39.02%	36.75%	36.22%	10.08%	24.02%					
																																
24	Против всех	154	8	4	1	5	5	2	2	0	1	5	2	12	8	4	4	0	41	0	8	0	5	7	12	1	17					
		1.78%	2.35%	1.95%	0.40%	1.24%	2.33%	0.45%	1.03%	0.00%	1.08%	1.39%	0.90%	1.96%	1.58%	3.70%	1.11%	0.00%	3.32%	0.00%	1.50%	0.00%	1.74%	2.32%	1.43%	0.84%	3.35%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
