Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Терская 																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264					
		0.17%	0.0%	0.70%	0.45%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.99%					
30	"13. ""Демократическая партия России"""	19	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.76%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	690	31	175	80	40	100	0	120	23	0	0	6	4	0	9	15	55	0	0	11	0	6	0	15					
		2.43%	1.11%	10.34%	3.65%	2.05%	8.99%	0.0%	5.41%	1.05%	0.0%	0.0%	1.90%	0.52%	0.0%	1.40%	1.87%	3.06%	0.0%	0.0%	1.56%	0.0%	0.50%	0.0%	2.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	0	3	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.32%	0.0%	0.17%	4.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	149	0	38	28	15	19	1	0	5	0	0	2	4	0	0	0	25	0	3	0	0	5	0	4					
		0.52%	0.0%	2.24%	1.27%	0.77%	1.70%	0.15%	0.0%	0.22%	0.0%	0.0%	0.63%	0.52%	0.0%	0.0%	0.0%	1.39%	0.0%	1.82%	0.0%	0.0%	0.41%	0.0%	0.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	271	15	54	21	98	4	0	0	18	0	0	1	0	0	0	0	0	0	0	10	20	0	30	0					
		0.95%	0.53%	3.19%	0.95%	5.03%	0.35%	0.0%	0.0%	0.82%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.41%	1.78%	0.0%	2.51%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	22942	2481	714	1367	1686	872	634	1766	1536	1476	205	198	678	880	516	535	1504	1453	154	644	1048	1097	1028	470					
		80.99%	89.30%	42.19%	62.39%	86.63%	78.41%	99.52%	79.69%	70.65%	90.44%	80.70%	62.85%	89.80%	95.23%	80.62%	66.79%	83.74%	95.78%	93.90%	91.34%	93.73%	91.72%	86.02%	82.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.05%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1856	61	244	153	34	83	2	0	338	142	24	79	49	41	59	206	147	10	4	25	43	29	40	43					
		6.55%	2.19%	14.42%	6.98%	1.74%	7.46%	0.31%	0.0%	15.54%	8.70%	9.44%	25.07%	6.49%	4.43%	9.21%	25.71%	8.18%	0.65%	2.43%	3.54%	3.84%	2.42%	3.34%	7.58%					
																														
41	Против всех	331	0	42	29	0	0	0	197	8	14	0	0	9	0	16	12	0	0	1	0	0	0	0	3					
		1.16%	0.0%	2.48%	1.32%	0.0%	0.0%	0.0%	8.88%	0.36%	0.85%	0.0%	0.0%	1.19%	0.0%	2.5%	1.49%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.52%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
