Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Кошехабльская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	2	0	0	0	3	0	1	3	0	0	0	0	2	5	4	2	0	0	2	0	0	2					
		0.13%	0.10%	0.00%	0.00%	0.00%	0.20%	0.00%	0.09%	0.25%	0.00%	0.00%	0.00%	0.00%	0.32%	0.37%	0.22%	0.11%	0.00%	0.00%	0.27%	0.00%	0.00%	0.45%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
