Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Тарасовская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1165	УИК №1166	УИК №1167	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №2467	УИК №2568					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	0	1	0	3	2	2	1	0	2	1	1	1	2	3	1	0	1	0	0	6	11	4	1	5	4	8	0	2	3	1	2	0	2	1	0	0	1	0	1	2	1	8	1	0	0	0	1	2	0	1	1	1					
14	Число неиспользованных открепительных удостоверений	342	9	10	10	4	4	5	10	7	9	5	5	2	5	5	5	10	4	5	4	22	3	11	16	11	16	10	10	5	5	3	5	3	4	5	6	4	4	3	5	8	5	6	5	5	4	2	5	5	9	5	5	9					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	494	11	9	5	4	29	6	12	4	7	3	9	5	0	3	1	5	2	2	7	24	42	21	14	20	19	35	14	5	23	4	20	3	3	2	2	0	2	0	5	40	9	4	0	3	10	6	5	0	18	1	0	16					
		2.59%	1.04%	3.91%	1.40%	5.33%	4.64%	3.97%	2.21%	1.19%	1.60%	2.00%	3.53%	1.46%	0.00%	1.10%	0.78%	1.33%	0.52%	1.87%	2.22%	2.67%	3.87%	3.34%	2.66%	4.30%	3.55%	5.05%	3.04%	1.66%	4.19%	1.87%	6.83%	1.04%	0.82%	1.08%	0.48%	0.00%	0.66%	0.00%	2.79%	8.44%	7.50%	0.75%	0.00%	1.62%	2.99%	2.87%	4.13%	0.00%	3.07%	0.50%	0.00%	2.45%					
19	. Малышкин Олег Александрович	526	9	10	5	0	13	8	12	14	19	4	11	8	11	18	2	14	12	2	12	20	33	20	12	9	16	28	25	10	34	7	16	2	2	2	8	2	3	0	3	32	4	14	10	2	4	2	2	4	7	3	1	5					
		2.76%	0.85%	4.35%	1.40%	0.00%	2.08%	5.30%	2.21%	4.18%	4.34%	2.67%	4.31%	2.33%	4.80%	6.59%	1.55%	3.73%	3.10%	1.87%	3.81%	2.22%	3.04%	3.18%	2.28%	1.94%	2.99%	4.04%	5.42%	3.32%	6.19%	3.27%	5.46%	0.69%	0.55%	1.08%	1.90%	0.92%	1.00%	0.00%	1.68%	6.75%	3.33%	2.64%	4.55%	1.08%	1.19%	0.96%	1.65%	2.26%	1.19%	1.50%	1.41%	0.76%					
20	. Миронов Сергей Михайлович	91	3	0	2	2	2	0	3	1	0	1	1	2	1	0	0	3	2	2	0	5	7	1	0	3	0	9	0	1	5	4	3	0	2	0	2	0	0	0	0	7	0	1	1	1	2	1	0	3	3	1	0	4					
		0.48%	0.28%	0.00%	0.56%	2.67%	0.32%	0.00%	0.55%	0.30%	0.00%	0.67%	0.39%	0.58%	0.44%	0.00%	0.00%	0.80%	0.52%	1.87%	0.00%	0.56%	0.64%	0.16%	0.00%	0.65%	0.00%	1.30%	0.00%	0.33%	0.91%	1.87%	1.02%	0.00%	0.55%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	1.48%	0.00%	0.19%	0.45%	0.54%	0.60%	0.48%	0.00%	1.69%	0.51%	0.50%	0.00%	0.61%					
21	. Путин Владимир Владимирович	14402	940	158	259	58	411	106	398	212	210	101	151	226	197	159	107	293	332	92	262	653	782	413	426	319	364	462	329	241	380	171	219	254	328	171	372	201	278	181	156	332	95	393	181	154	256	174	97	154	491	147	56	500					
		75.60%	88.76%	68.70%	72.55%	77.33%	65.76%	70.20%	73.30%	63.28%	47.95%	67.33%	59.22%	65.89%	86.03%	58.24%	82.95%	78.13%	85.79%	85.98%	83.17%	72.64%	72.01%	65.66%	80.83%	68.60%	68.04%	66.67%	71.37%	80.07%	69.22%	79.91%	74.74%	88.19%	90.11%	91.94%	88.57%	92.20%	92.36%	97.84%	87.15%	70.04%	79.17%	74.15%	82.27%	83.24%	76.42%	83.25%	80.17%	87.01%	83.79%	73.50%	78.87%	76.45%					
22	. Хакамада Ирина Муцуовна	269	6	4	6	0	8	1	6	9	6	3	6	1	1	0	3	3	10	2	2	17	15	14	4	6	10	17	7	4	14	2	5	2	2	2	10	0	2	1	0	9	0	11	2	3	6	4	0	2	11	2	0	8					
		1.41%	0.57%	1.74%	1.68%	0.00%	1.28%	0.66%	1.10%	2.69%	1.37%	2.00%	2.35%	0.29%	0.44%	0.00%	2.33%	0.80%	2.58%	1.87%	0.63%	1.89%	1.38%	2.23%	0.76%	1.29%	1.87%	2.45%	1.52%	1.33%	2.55%	0.93%	1.71%	0.69%	0.55%	1.08%	2.38%	0.00%	0.66%	0.54%	0.00%	1.90%	0.00%	2.08%	0.91%	1.62%	1.79%	1.91%	0.00%	1.13%	1.88%	1.00%	0.00%	1.22%					
23	. Харитонов Николай Михайлович	2878	51	43	77	11	155	28	103	87	183	33	73	84	17	83	16	51	28	7	23	158	167	142	66	96	110	124	74	31	79	22	29	20	26	8	22	15	15	2	15	52	12	100	19	22	51	22	16	12	41	43	11	103					
		15.11%	4.82%	18.70%	21.57%	14.67%	24.80%	18.54%	18.97%	25.97%	41.78%	22.00%	28.63%	24.49%	7.42%	30.40%	12.40%	13.60%	7.24%	6.54%	7.30%	17.58%	15.38%	22.58%	12.52%	20.65%	20.56%	17.89%	16.05%	10.30%	14.39%	10.28%	9.90%	6.94%	7.14%	4.30%	5.24%	6.88%	4.98%	1.08%	8.38%	10.97%	10.00%	18.87%	8.64%	11.89%	15.22%	10.53%	13.22%	6.78%	7.00%	21.50%	15.49%	15.75%					
																																																											
24	Против всех	259	9	6	3	0	7	1	7	3	9	4	2	8	1	5	0	1	1	0	8	16	31	12	5	6	13	14	12	7	12	2	1	5	1	1	2	0	1	1	0	2	0	4	6	0	5	0	1	2	11	2	1	8					
		1.36%	0.85%	2.61%	0.84%	0.00%	1.12%	0.66%	1.29%	0.90%	2.05%	2.67%	0.78%	2.33%	0.44%	1.83%	0.00%	0.27%	0.26%	0.00%	2.54%	1.78%	2.85%	1.91%	0.95%	1.29%	2.43%	2.02%	2.60%	2.33%	2.19%	0.93%	0.34%	1.74%	0.27%	0.54%	0.48%	0.00%	0.33%	0.54%	0.00%	0.42%	0.00%	0.75%	2.73%	0.00%	1.49%	0.00%	0.83%	1.13%	1.88%	1.00%	1.41%	1.22%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
