Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Верхнекамская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	515	24	10	17	11	10	13	10	9	5	5	5	52	49	20	14	23	1	5	7	9	2	6	2	20	21	3	2	0	2	54	47	3	5	16	6	7	2	18	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	513	24	10	17	11	10	13	10	9	5	5	5	51	49	20	14	23	1	5	7	9	2	6	2	20	21	3	2	0	2	54	47	3	5	16	5	7	2	18	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	166	3	5	15	3	5	3	1	4	2	0	2	9	10	3	9	12	1	1	2	2	8	3	4	11	6	3	1	1	3	4	6	5	2	3	1	4	1	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	2	10	9	4	0	5	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	660	30	35	70	36	13	34	8	4	1	31	6	31	29	43	34	20	3	6	16	7	0	8	0	32	16	1	0	0	0	43	31	5	15	20	14	2	5	10	1					
		3.70%	3.13%	3.43%	3.80%	3.94%	2.18%	3.44%	5.76%	3.74%	2.38%	13.14%	2.76%	3.52%	3.01%	4.98%	3.81%	2.99%	2.61%	9.68%	3.60%	1.77%	0.00%	2.18%	0.00%	3.28%	1.99%	1.18%	0.00%	0.00%	0.00%	6.70%	5.75%	4.46%	7.89%	8.97%	12.73%	0.64%	2.34%	2.71%	0.58%					
19	2.Всероссийская политическая партия «Гражданская Сила»	115	5	8	19	8	5	5	0	0	0	1	0	5	1	5	2	10	0	2	3	2	0	0	1	9	7	1	0	0	1	3	2	0	1	4	0	1	0	0	4					
		0.64%	0.52%	0.79%	1.03%	0.88%	0.84%	0.51%	0.00%	0.00%	0.00%	0.42%	0.00%	0.57%	0.10%	0.58%	0.22%	1.49%	0.00%	3.23%	0.67%	0.51%	0.00%	0.00%	0.69%	0.92%	0.87%	1.18%	0.00%	0.00%	2.63%	0.47%	0.37%	0.00%	0.53%	1.79%	0.00%	0.32%	0.00%	0.00%	2.31%					
20	3.Политическая партия «Демократическая партия России»	16	0	1	1	2	2	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.09%	0.00%	0.10%	0.05%	0.22%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.12%	0.11%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.10%	0.25%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2056	123	197	336	161	67	109	10	11	7	21	9	78	100	102	125	65	9	9	27	27	18	25	3	78	61	4	2	9	0	42	47	12	17	20	17	14	32	53	9					
		11.51%	12.81%	19.33%	18.22%	17.61%	11.24%	11.03%	7.19%	10.28%	16.67%	8.90%	4.15%	8.85%	10.37%	11.81%	14.01%	9.70%	7.83%	14.52%	6.07%	6.84%	17.31%	6.81%	2.08%	7.98%	7.58%	4.71%	3.64%	18.00%	0.00%	6.54%	8.72%	10.71%	8.95%	8.97%	15.45%	4.50%	14.95%	14.36%	5.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	114	4	12	13	7	6	3	1	0	0	0	0	14	6	7	7	0	1	0	3	1	1	0	0	2	0	0	0	0	0	7	3	0	13	1	1	0	1	0	0					
		0.64%	0.42%	1.18%	0.70%	0.77%	1.01%	0.30%	0.72%	0.00%	0.00%	0.00%	0.00%	1.59%	0.62%	0.81%	0.78%	0.00%	0.87%	0.00%	0.67%	0.25%	0.96%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.56%	0.00%	6.84%	0.45%	0.91%	0.00%	0.47%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	48	6	7	7	3	2	1	1	0	1	0	0	2	2	1	3	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	2	0	4	0	0	0					
		0.27%	0.63%	0.69%	0.38%	0.33%	0.34%	0.10%	0.72%	0.00%	2.38%	0.00%	0.00%	0.23%	0.21%	0.12%	0.34%	0.15%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.10%	0.12%	0.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.90%	0.00%	1.29%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1700	101	95	166	87	58	105	25	16	8	23	32	82	99	65	76	56	6	3	30	32	10	46	19	99	90	14	5	5	6	42	36	9	15	20	9	35	17	39	19					
		9.52%	10.52%	9.32%	9.00%	9.52%	9.73%	10.63%	17.99%	14.95%	19.05%	9.75%	14.75%	9.31%	10.27%	7.52%	8.52%	8.36%	5.22%	4.84%	6.74%	8.10%	9.62%	12.53%	13.19%	10.13%	11.18%	16.47%	9.09%	10.00%	15.79%	6.54%	6.68%	8.04%	7.89%	8.97%	8.18%	11.25%	7.94%	10.57%	10.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1307	58	75	181	75	46	75	11	8	2	9	15	68	85	81	83	47	9	5	58	32	1	7	5	58	50	4	0	1	0	34	18	0	8	14	1	28	9	22	24					
		7.32%	6.04%	7.36%	9.82%	8.21%	7.72%	7.59%	7.91%	7.48%	4.76%	3.81%	6.91%	7.72%	8.82%	9.38%	9.30%	7.01%	7.83%	8.06%	13.03%	8.10%	0.96%	1.91%	3.47%	5.94%	6.21%	4.71%	0.00%	2.00%	0.00%	5.30%	3.34%	0.00%	4.21%	6.28%	0.91%	9.00%	4.21%	5.96%	13.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	121	10	7	19	8	5	17	0	1	0	1	2	7	2	3	5	2	0	0	0	0	0	2	3	3	6	0	0	0	0	4	2	0	2	2	1	0	0	5	2					
		0.68%	1.04%	0.69%	1.03%	0.88%	0.84%	1.72%	0.00%	0.93%	0.00%	0.42%	0.92%	0.79%	0.21%	0.35%	0.56%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	2.08%	0.31%	0.75%	0.00%	0.00%	0.00%	0.00%	0.62%	0.37%	0.00%	1.05%	0.90%	0.91%	0.00%	0.00%	1.36%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11325	597	557	980	508	378	620	82	62	23	145	147	566	619	540	526	456	86	34	302	287	72	277	110	665	553	59	47	35	31	459	383	86	118	136	67	223	146	232	111					
		63.42%	62.19%	54.66%	53.15%	55.58%	63.42%	62.75%	58.99%	57.94%	54.76%	61.44%	67.74%	64.25%	64.21%	62.50%	58.97%	68.06%	74.78%	54.84%	67.87%	72.66%	69.23%	75.48%	76.39%	68.07%	68.70%	69.41%	85.45%	70.00%	81.58%	71.50%	71.06%	76.79%	62.11%	60.99%	60.91%	71.70%	68.22%	62.87%	64.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	179	18	15	32	10	8	13	0	2	0	1	0	10	9	5	7	5	0	3	1	0	1	0	2	16	3	0	0	0	0	6	7	0	0	0	0	0	2	3	0					
		1.00%	1.88%	1.47%	1.74%	1.09%	1.34%	1.32%	0.00%	1.87%	0.00%	0.42%	0.00%	1.14%	0.93%	0.58%	0.78%	0.75%	0.00%	4.84%	0.22%	0.00%	0.96%	0.00%	1.39%	1.64%	0.37%	0.00%	0.00%	0.00%	0.00%	0.93%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.81%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
