Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Кизильская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1099	103	103	29	35	19	20	50	30	30	2	25	11	11	19	27	12	24	19	15	13	13	8	15	105	25	49	20	36	5	14	14	18	7	88	68	17					
		7.65%	10.90%	10.73%	9.60%	4.90%	7.51%	4.03%	8.70%	13.45%	6.42%	2.67%	5.80%	8.09%	6.36%	2.68%	8.16%	5.50%	3.74%	15.70%	14.29%	2.71%	1.81%	4.68%	7.46%	17.02%	8.83%	8.70%	6.62%	4.52%	5.81%	14.00%	13.86%	21.43%	14.29%	11.67%	6.69%	9.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	9	1	2	4	6	0	3	3	3	0	2	2	0	1	0	2	0	2	2	2	4	0	3	2	0	5	1	3	1	0	2	0	0	1	8	1					
		0.52%	0.95%	0.10%	0.66%	0.56%	2.37%	0.00%	0.52%	1.35%	0.64%	0.00%	0.46%	1.47%	0.00%	0.14%	0.00%	0.92%	0.00%	1.65%	1.90%	0.42%	0.56%	0.00%	1.49%	0.32%	0.00%	0.89%	0.33%	0.38%	1.16%	0.00%	1.98%	0.00%	0.00%	0.13%	0.79%	0.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1322	104	97	49	59	19	22	110	23	34	5	39	10	9	36	25	18	38	11	10	28	7	7	18	97	17	83	19	74	6	5	13	18	2	114	78	18					
		9.20%	11.01%	10.10%	16.23%	8.26%	7.51%	4.44%	19.13%	10.31%	7.28%	6.67%	9.05%	7.35%	5.20%	5.07%	7.55%	8.26%	5.93%	9.09%	9.52%	5.83%	0.97%	4.09%	8.96%	15.72%	6.01%	14.74%	6.29%	9.30%	6.98%	5.00%	12.87%	21.43%	4.08%	15.12%	7.67%	10.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	7	14	0	5	4	0	5	1	3	0	1	0	1	3	2	2	2	0	2	1	2	0	1	6	0	5	4	5	1	1	1	1	0	21	18	2					
		0.84%	0.74%	1.46%	0.00%	0.70%	1.58%	0.00%	0.87%	0.45%	0.64%	0.00%	0.23%	0.00%	0.58%	0.42%	0.60%	0.92%	0.31%	0.00%	1.90%	0.21%	0.28%	0.00%	0.50%	0.97%	0.00%	0.89%	1.32%	0.63%	1.16%	1.00%	0.99%	1.19%	0.00%	2.79%	1.77%	1.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9458	567	558	197	501	177	412	298	126	333	59	322	110	137	576	246	155	436	71	64	347	640	151	131	293	207	265	212	558	44	54	58	34	33	356	616	114					
		65.80%	60.00%	58.13%	65.23%	70.17%	69.96%	83.06%	51.83%	56.50%	71.31%	78.67%	74.71%	80.88%	79.19%	81.13%	74.32%	71.10%	68.02%	58.68%	60.95%	72.29%	89.01%	88.30%	65.17%	47.49%	73.14%	47.07%	70.20%	70.10%	51.16%	54.00%	57.43%	40.48%	67.35%	47.21%	60.57%	65.52%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	0	1	0	0	2	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	2	3	0	1	0	1	0	1	0	1	6	3	0					
		0.19%	0.00%	0.10%	0.00%	0.00%	0.79%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.30%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.32%	1.06%	0.00%	0.33%	0.00%	1.16%	0.00%	0.99%	0.00%	2.04%	0.80%	0.29%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
