7	Число избирательных бюллетеней в переносных ящиках для голосования	3614	39	76	39	54	76	51	34	57	115	63	52	49	42	27	34	38	55	29	35	28	42	49	38	51	95	82	165	59	26	82	54	79	45	23	49	41	35	27	57	47	46	28	55	40	93	94	10	215	28	68	39	91	49	40	65	67	46	68	25	40	18	37	32	42	36	43	45	15	0									
8	Число бюллетеней в стационарных ящиках для голосования	53083	587	587	660	836	1009	967	911	1054	801	677	1057	877	971	516	723	866	677	1010	817	832	1034	806	696	776	828	615	710	935	908	890	806	744	355	437	937	1004	822	899	763	711	1092	496	916	880	799	835	454	478	614	789	764	1124	235	457	724	1030	798	1173	973	582	639	521	1033	562	796	563	966	606	73									
9	Число недействительных избирательных бюллетеней	699	5	6	7	12	15	10	14	13	15	4	13	13	16	12	3	15	9	10	17	12	12	10	10	9	12	5	11	14	10	7	8	10	3	11	13	15	11	11	5	7	18	6	11	10	11	8	2	2	13	10	10	9	3	3	13	19	20	13	14	8	7	11	18	5	13	8	9	10	0									
10	Число действительных избирательных бюллетеней	55998	621	657	692	878	1070	1008	931	1098	901	736	1096	913	997	531	754	889	723	1029	835	848	1064	845	724	818	911	692	864	980	924	965	852	813	397	449	973	1030	846	915	815	751	1120	518	960	910	881	921	462	691	629	847	793	1206	281	494	776	1078	824	1228	984	614	650	547	1047	599	819	598	1002	611	73									
11	Число полученных открепительных  удостоверений	2360	30	100	30	30	200	30	30	30	30	30	40	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	20	30	30	30	30	30	30	30	50	30	30	30	30	30	30	30	30	30	30	100	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1411	9	73	9	22	110	18	17	21	13	27	35	17	24	17	22	26	16	15	17	15	19	26	29	16	23	14	12	20	17	20	10	13	3	27	25	20	26	19	15	13	39	10	26	18	18	24	10	9	19	26	13	36	1	7	17	22	16	30	18	7	12	20	29	18	22	14	23	17	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	904	5	7	12	14	17	28	11	12	15	20	9	8	10	7	11	14	7	11	14	16	19	11	10	16	19	23	14	13	9	10	15	7	5	7	13	21	18	14	14	10	13	8	17	13	11	19	10	13	7	19	8	14	4	7	11	10	3	15	7	9	15	14	18	9	10	13	14	4	73									
14	Число неиспользованных открепительных удостоверений	949	21	27	21	8	90	12	13	9	17	3	5	13	6	13	8	4	14	15	13	15	11	4	1	14	7	16	18	10	13	10	20	17	17	3	5	10	4	11	15	17	11	20	4	12	12	6	20	21	11	4	17	64	19	23	13	8	14	0	12	23	18	10	1	12	8	16	7	13	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	21	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	4874	63	63	56	74	63	78	84	92	60	65	76	91	67	37	67	77	64	85	67	71	87	78	51	57	92	64	87	92	71	82	49	58	24	23	89	105	77	85	85	72	99	49	97	75	77	73	50	77	56	82	74	166	31	38	65	73	69	97	86	53	63	43	89	52	84	63	97	65	3									
		8.60%	10.06%	9.50%	8.01%	8.31%	5.81%	7.66%	8.89%	8.28%	6.55%	8.78%	6.85%	9.83%	6.61%	6.81%	8.85%	8.52%	8.74%	8.18%	7.86%	8.26%	8.09%	9.12%	6.95%	6.89%	9.97%	9.18%	9.94%	9.26%	7.60%	8.44%	5.70%	7.05%	6.00%	5.00%	9.03%	10.05%	8.98%	9.18%	10.37%	9.50%	8.70%	9.35%	9.99%	8.15%	8.63%	7.86%	10.78%	11.11%	8.72%	9.57%	9.22%	13.66%	10.92%	7.65%	8.24%	6.65%	8.18%	7.82%	8.62%	8.52%	9.59%	7.71%	8.36%	8.61%	10.10%	10.40%	9.59%	10.47%	4.11%									
20	Зюганов Геннадий Андреевич	12701	115	107	152	193	241	227	241	233	207	168	280	211	228	128	157	210	150	256	170	184	223	173	188	222	205	136	172	215	231	229	187	160	120	77	220	234	192	225	178	172	262	112	205	202	219	223	110	142	146	212	160	188	46	108	206	248	191	320	238	145	168	133	247	133	176	132	240	163	9									
		22.40%	18.37%	16.14%	21.75%	21.69%	22.21%	22.30%	25.50%	20.97%	22.60%	22.70%	25.25%	22.79%	22.51%	23.57%	20.74%	23.23%	20.49%	24.64%	19.95%	21.40%	20.72%	20.23%	25.61%	26.84%	22.21%	19.51%	19.66%	21.63%	24.73%	23.56%	21.74%	19.44%	30.00%	16.74%	22.31%	22.39%	22.40%	24.30%	21.71%	22.69%	23.02%	21.37%	21.11%	21.96%	24.55%	24.00%	23.71%	20.49%	22.74%	24.74%	19.93%	15.47%	16.20%	21.73%	26.11%	22.61%	22.63%	25.79%	23.85%	23.31%	25.57%	23.84%	23.19%	22.02%	21.15%	21.78%	23.74%	26.25%	12.33%									
21	Миронов Сергей Михайлович	4205	37	42	52	51	110	76	76	95	75	49	73	61	73	35	67	64	54	80	73	66	110	82	58	78	61	53	49	66	62	65	45	50	17	31	104	92	66	77	81	72	85	42	78	62	62	79	28	52	32	56	53	58	13	34	70	70	57	105	73	51	55	38	79	35	47	40	82	40	1									
		7.42%	5.91%	6.33%	7.44%	5.73%	10.14%	7.47%	8.04%	8.55%	8.19%	6.62%	6.58%	6.59%	7.21%	6.45%	8.85%	7.08%	7.38%	7.70%	8.57%	7.67%	10.22%	9.59%	7.90%	9.43%	6.61%	7.60%	5.60%	6.64%	6.64%	6.69%	5.23%	6.08%	4.25%	6.74%	10.55%	8.80%	7.70%	8.32%	9.88%	9.50%	7.47%	8.02%	8.03%	6.74%	6.95%	8.50%	6.03%	7.50%	4.98%	6.53%	6.60%	4.77%	4.58%	6.84%	8.87%	6.38%	6.75%	8.46%	7.31%	8.20%	8.37%	6.81%	7.42%	5.79%	5.65%	6.60%	8.11%	6.44%	1.37%									
22	Прохоров Михаил Дмитриевич	4714	57	58	55	85	90	58	82	66	65	59	106	83	106	48	67	84	57	97	70	89	107	83	69	68	97	68	82	83	111	63	67	40	30	39	91	75	63	65	77	55	123	40	56	91	71	76	29	37	72	77	63	95	21	40	53	93	70	83	68	35	47	36	104	53	63	56	98	48	1									
		8.31%	9.11%	8.75%	7.87%	9.55%	8.29%	5.70%	8.68%	5.94%	7.10%	7.97%	9.56%	8.96%	10.46%	8.84%	8.85%	9.29%	7.79%	9.34%	8.22%	10.35%	9.94%	9.71%	9.40%	8.22%	10.51%	9.76%	9.37%	8.35%	11.88%	6.48%	7.79%	4.86%	7.50%	8.48%	9.23%	7.18%	7.35%	7.02%	9.39%	7.26%	10.81%	7.63%	5.77%	9.89%	7.96%	8.18%	6.25%	5.34%	11.21%	8.98%	7.85%	7.82%	7.39%	8.05%	6.72%	8.48%	8.29%	6.69%	6.81%	5.63%	7.15%	6.45%	9.77%	8.77%	7.57%	9.24%	9.69%	7.73%	1.37%									
23	Путин Владимир Владимирович	29504	349	387	377	475	566	569	448	612	494	395	561	467	523	283	396	454	398	511	455	438	537	429	358	393	456	371	474	524	449	526	504	505	206	279	469	524	448	463	394	380	551	275	524	480	452	470	245	383	323	420	443	699	170	274	382	594	437	623	519	330	317	297	528	326	449	307	485	295	59									
		52.04%	55.75%	58.37%	53.93%	53.37%	52.17%	55.89%	47.41%	55.09%	53.93%	53.38%	50.59%	50.43%	51.63%	52.12%	52.31%	50.22%	54.37%	49.18%	53.40%	50.93%	49.91%	50.18%	48.77%	47.52%	49.40%	53.23%	54.17%	52.72%	48.07%	54.12%	58.60%	61.36%	51.50%	60.65%	47.57%	50.14%	52.28%	50.00%	48.05%	50.13%	48.42%	52.48%	53.96%	52.17%	50.67%	50.59%	52.80%	55.27%	50.31%	49.01%	55.17%	57.53%	59.86%	55.13%	48.42%	54.15%	51.78%	50.20%	52.00%	53.05%	48.25%	53.23%	49.58%	53.97%	53.97%	50.66%	47.97%	47.50%	80.82%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
