Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Джидинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	545	10	10	10	5	15	5	10	10	5	5	10	20	5	15	5	10	40	30	40	20	10	15	15	15	5	5	15	5	30	100	10	10	5	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	266	4	8	3	2	3	0	9	10	0	5	4	13	0	11	0	7	23	18	23	13	3	1	15	9	0	0	7	0	8	39	8	10	4	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	132	6	2	2	2	6	2	5	4	2	2	2	4	1	4	1	4	5	7	10	4	1	1	1	5	2	5	2	2	7	14	7	4	4	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	279	6	2	7	3	12	5	1	0	5	0	6	7	5	4	5	3	17	12	17	7	7	14	0	6	5	5	8	5	22	61	2	0	1	9	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1295	7	29	38	18	138	11	44	6	18	0	24	54	4	43	8	31	151	105	86	59	10	32	24	46	5	10	40	21	86	34	33	41	13	14	12					
		11.13%	3.03%	12.72%	14.02%	13.24%	26.09%	11.34%	11.86%	1.83%	11.25%	0.00%	6.09%	17.88%	2.42%	10.07%	10.81%	8.12%	20.27%	13.87%	13.94%	11.22%	5.41%	6.39%	6.45%	11.19%	8.93%	8.40%	8.95%	12.50%	12.36%	6.06%	12.55%	14.44%	7.74%	6.19%	3.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	650	1	9	14	13	38	3	20	6	13	2	3	16	0	8	4	30	62	53	33	39	4	6	5	19	1	1	23	20	68	108	9	10	3	1	5					
		5.58%	0.43%	3.95%	5.17%	9.56%	7.18%	3.09%	5.39%	1.83%	8.13%	3.28%	0.76%	5.30%	0.00%	1.87%	5.41%	7.85%	8.32%	7.00%	5.35%	7.41%	2.16%	1.20%	1.34%	4.62%	1.79%	0.84%	5.15%	11.90%	9.77%	19.25%	3.42%	3.52%	1.79%	0.44%	1.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	65	0	3	3	2	3	0	2	0	1	0	1	3	0	0	0	1	5	6	2	4	0	2	1	2	0	0	2	1	5	9	2	3	1	1	0					
		0.56%	0.00%	1.32%	1.11%	1.47%	0.57%	0.00%	0.54%	0.00%	0.63%	0.00%	0.25%	0.99%	0.00%	0.00%	0.00%	0.26%	0.67%	0.79%	0.32%	0.76%	0.00%	0.40%	0.27%	0.49%	0.00%	0.00%	0.45%	0.60%	0.72%	1.60%	0.76%	1.06%	0.60%	0.44%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3009	15	34	52	52	115	26	64	51	34	8	64	56	29	97	5	51	236	258	202	200	68	131	125	169	30	35	127	35	265	151	52	74	34	18	46					
		25.85%	6.49%	14.91%	19.19%	38.24%	21.74%	26.80%	17.25%	15.60%	21.25%	13.11%	16.24%	18.54%	17.58%	22.72%	6.76%	13.35%	31.68%	34.08%	32.74%	38.02%	36.76%	26.15%	33.60%	41.12%	53.57%	29.41%	28.41%	20.83%	38.07%	26.92%	19.77%	26.06%	20.24%	7.96%	12.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	2	1	1	0	2	1	1	0	0	0	1	1	0	1	0	2	7	8	7	2	0	0	0	1	0	0	10	0	12	2	0	2	0	0	1					
		0.56%	0.87%	0.44%	0.37%	0.00%	0.38%	1.03%	0.27%	0.00%	0.00%	0.00%	0.25%	0.33%	0.00%	0.23%	0.00%	0.52%	0.94%	1.06%	1.13%	0.38%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	2.24%	0.00%	1.72%	0.36%	0.00%	0.70%	0.00%	0.00%	0.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6338	204	148	156	50	223	55	229	262	92	51	298	167	130	266	57	264	273	307	284	213	97	318	212	152	19	69	238	86	239	249	163	146	115	189	317					
		54.45%	88.31%	64.91%	57.56%	36.76%	42.16%	56.70%	61.73%	80.12%	57.50%	83.61%	75.63%	55.30%	78.79%	62.30%	77.03%	69.11%	36.64%	40.55%	46.03%	40.49%	52.43%	63.47%	56.99%	36.98%	33.93%	57.98%	53.24%	51.19%	34.34%	44.39%	61.98%	51.41%	68.45%	83.63%	82.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	0	0	1	0	1	1	1	0	0	0	2	1	1	0	0	1	2	2	0	2	0	2	3	3	0	1	1	0	6	3	1	2	0	0	0					
		0.32%	0.00%	0.00%	0.37%	0.00%	0.19%	1.03%	0.27%	0.00%	0.00%	0.00%	0.51%	0.33%	0.61%	0.00%	0.00%	0.26%	0.27%	0.26%	0.00%	0.38%	0.00%	0.40%	0.81%	0.73%	0.00%	0.84%	0.22%	0.00%	0.86%	0.53%	0.38%	0.70%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
