Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Джидинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8	2	4	2	2	0	0	0	0	0	0	1	0	6	0	0	0	0	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.17%	0.00%	0.00%	0.86%	0.22%	0.51%	0.28%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	1	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	2	1	0	1	0	0	1	1	0					
		0.11%	0.00%	0.41%	0.00%	0.68%	0.29%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.44%	0.00%	0.23%	0.34%	0.00%	0.00%	0.36%	0.53%	0.00%	0.07%	0.00%	0.00%	0.51%	0.33%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1136	26	5	18	24	78	9	32	14	26	1	27	33	10	50	3	41	109	126	90	91	20	27	23	36	0	6	17	10	50	57	15	20	7	15	20					
		7.58%	11.76%	2.06%	6.32%	16.22%	11.24%	8.41%	7.10%	3.67%	13.20%	1.27%	6.92%	9.79%	4.44%	8.64%	2.80%	11.17%	11.66%	13.79%	11.36%	12.53%	8.77%	4.10%	5.40%	6.10%	0.00%	3.70%	3.10%	5.32%	5.46%	4.08%	4.56%	5.59%	3.54%	4.95%	4.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	9	2	2	0	1	0	2	0	0	1	0	0	4	0	0	0	1	1					
		0.19%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.59%	0.44%	0.17%	0.00%	0.00%	0.00%	0.98%	0.25%	0.28%	0.00%	0.15%	0.00%	0.34%	0.00%	0.00%	0.18%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.33%	0.23%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	2	4	0	0	0	0	1	0	1	0	1	1	2	0	0	0	0	0	0	2	1	0	1	0	0	1	0	5	5	0	1	0	1	1					
		0.20%	0.00%	0.82%	1.40%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	1.27%	0.00%	0.30%	0.44%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.15%	0.00%	0.17%	0.00%	0.00%	0.18%	0.00%	0.55%	0.36%	0.00%	0.28%	0.00%	0.33%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	576	2	7	5	12	38	7	8	6	8	1	9	11	3	7	2	17	38	31	32	29	12	9	3	24	2	2	11	6	27	171	8	7	9	8	4					
		3.85%	0.90%	2.88%	1.75%	8.11%	5.48%	6.54%	1.77%	1.57%	4.06%	1.27%	2.31%	3.26%	1.33%	1.21%	1.87%	4.63%	4.06%	3.39%	4.04%	3.99%	5.26%	1.37%	0.70%	4.07%	3.13%	1.23%	2.00%	3.19%	2.95%	12.24%	2.43%	1.96%	4.55%	2.64%	0.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1263	7	22	18	24	67	15	25	17	14	2	17	40	14	41	1	20	130	112	106	113	16	38	25	65	3	4	25	6	45	92	19	50	7	15	48					
		8.43%	3.17%	9.05%	6.32%	16.22%	9.65%	14.02%	5.54%	4.46%	7.11%	2.53%	4.36%	11.87%	6.22%	7.08%	0.93%	5.45%	13.90%	12.25%	13.38%	15.56%	7.02%	5.77%	5.87%	11.02%	4.69%	2.47%	4.55%	3.19%	4.91%	6.59%	5.78%	13.97%	3.54%	4.95%	11.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	0	2	2	1	2	0	3	0	4	0	0	0	2	3	0	0	3	3	2	5	1	4	2	5	0	1	2	0	2	4	2	1	1	3	3					
		0.42%	0.00%	0.82%	0.70%	0.68%	0.29%	0.00%	0.67%	0.00%	2.03%	0.00%	0.00%	0.00%	0.89%	0.52%	0.00%	0.00%	0.32%	0.33%	0.25%	0.69%	0.44%	0.61%	0.47%	0.85%	0.00%	0.62%	0.36%	0.00%	0.22%	0.29%	0.61%	0.28%	0.51%	0.99%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11007	183	180	223	79	459	73	349	320	128	73	325	233	191	438	97	261	597	589	523	463	162	526	353	408	58	133	427	154	739	991	271	260	162	232	347					
		73.49%	82.81%	74.07%	78.25%	53.38%	66.14%	68.22%	77.38%	83.99%	64.97%	92.41%	83.33%	69.14%	84.89%	75.65%	90.65%	71.12%	63.85%	64.44%	66.04%	63.77%	71.05%	79.82%	82.86%	69.15%	90.63%	82.10%	77.78%	81.91%	80.68%	70.94%	82.37%	72.63%	81.82%	76.57%	80.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	1	1	0	1	2	0	0	0	1	0	1	1	0	1	0	2	9	6	2	1	1	1	0	3	0	0	3	0	1	1	1	0	0	2	0					
		0.28%	0.45%	0.41%	0.00%	0.68%	0.29%	0.00%	0.00%	0.00%	0.51%	0.00%	0.26%	0.30%	0.00%	0.17%	0.00%	0.54%	0.96%	0.66%	0.25%	0.14%	0.44%	0.15%	0.00%	0.51%	0.00%	0.00%	0.55%	0.00%	0.11%	0.07%	0.30%	0.00%	0.00%	0.66%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
