Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Белогорская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	122	2	13	2	2	2	2	2	3	11	7	5	3	2	2	2	2	3	3	2	2	7	2	3	3	3	2	2	3	2	2	3	3	4	2	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	72	2	13	0	2	1	0	1	3	11	2	5	1	0	0	0	2	0	0	0	0	5	1	3	0	2	0	1	2	0	0	3	0	3	1	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	84	1	6	3	7	5	1	1	2	3	3	7	0	1	1	3	3	0	2	1	0	0	1	4	0	2	2	0	1	1	1	9	4	2	1	6					
14	Число погашенных неиспользованных открепительных удостоверений	50	0	0	2	0	1	2	1	0	0	5	0	2	2	2	2	0	3	3	2	2	2	1	0	3	1	2	1	1	2	2	0	3	1	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	212	2	24	1	1	9	1	0	17	12	3	16	9	0	0	0	4	5	8	1	4	12	0	22	1	6	1	0	7	0	3	16	8	1	7	11					
		1.96%	1.20%	2.16%	0.70%	1.11%	2.73%	2.63%	0.00%	2.55%	1.23%	1.09%	1.17%	2.79%	0.00%	0.00%	0.00%	1.03%	2.53%	2.73%	2.38%	7.41%	2.88%	0.00%	2.40%	1.30%	2.47%	0.88%	0.00%	2.70%	0.00%	3.13%	4.00%	2.85%	0.71%	5.11%	1.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	1	3	1	0	1	0	0	3	3	2	13	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	3	1	0	0	0	3					
		0.37%	0.60%	0.27%	0.70%	0.00%	0.30%	0.00%	0.00%	0.45%	0.31%	0.72%	0.95%	0.00%	0.98%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.24%	1.52%	0.00%	1.30%	0.00%	0.00%	0.00%	0.39%	0.00%	3.13%	0.25%	0.00%	0.00%	0.00%	0.37%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	0	1	1	0	1	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	4					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.30%	2.63%	0.00%	0.15%	0.21%	0.00%	0.15%	0.00%	0.98%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.39%	1.35%	1.04%	0.00%	0.00%	0.00%	0.00%	0.50%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	917	11	111	13	9	15	4	0	40	63	9	86	39	7	3	3	30	15	30	3	3	44	6	79	3	23	8	8	43	1	4	68	37	14	16	69					
		8.46%	6.59%	10.00%	9.15%	10.00%	4.55%	10.53%	0.00%	5.99%	6.46%	3.26%	6.29%	12.07%	6.86%	7.32%	3.19%	7.69%	7.58%	10.24%	7.14%	5.56%	10.55%	9.09%	8.63%	3.90%	9.47%	7.02%	16.67%	16.60%	1.35%	4.17%	17.00%	13.17%	10.00%	11.68%	8.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	0	11	1	0	0	0	0	3	6	1	4	0	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	1	1	0	0	3					
		0.35%	0.00%	0.99%	0.70%	0.00%	0.00%	0.00%	0.00%	0.45%	0.62%	0.36%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.48%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.36%	0.00%	0.00%	0.37%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	2	0	0	2	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
		0.12%	0.60%	0.18%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.10%	0.00%	0.07%	0.31%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	1.85%	0.24%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	1032	16	99	16	7	26	2	2	67	93	17	253	23	2	2	6	44	11	17	1	1	30	7	112	8	10	16	2	13	7	7	34	12	4	5	60					
		9.52%	9.58%	8.92%	11.27%	7.78%	7.88%	5.26%	3.03%	10.04%	9.54%	6.16%	18.51%	7.12%	1.96%	4.88%	6.38%	11.28%	5.56%	5.80%	2.38%	1.85%	7.19%	10.61%	12.24%	10.39%	4.12%	14.04%	4.17%	5.02%	9.46%	7.29%	8.50%	4.27%	2.86%	3.65%	7.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	333	1	42	3	2	4	1	0	25	39	7	55	5	0	1	3	19	7	6	1	0	11	6	25	3	3	4	1	5	1	2	9	4	1	9	28					
		3.07%	0.60%	3.78%	2.11%	2.22%	1.21%	2.63%	0.00%	3.75%	4.00%	2.54%	4.02%	1.55%	0.00%	2.44%	3.19%	4.87%	3.54%	2.05%	2.38%	0.00%	2.64%	9.09%	2.73%	3.90%	1.23%	3.51%	2.08%	1.93%	1.35%	2.08%	2.25%	1.42%	0.71%	6.57%	3.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	0	6	2	0	4	0	0	1	3	0	2	3	1	0	0	4	0	1	1	0	3	0	4	0	2	0	1	4	0	0	1	0	1	0	3					
		0.43%	0.00%	0.54%	1.41%	0.00%	1.21%	0.00%	0.00%	0.15%	0.31%	0.00%	0.15%	0.93%	0.98%	0.00%	0.00%	1.03%	0.00%	0.34%	2.38%	0.00%	0.72%	0.00%	0.44%	0.00%	0.82%	0.00%	2.08%	1.54%	0.00%	0.00%	0.25%	0.00%	0.71%	0.00%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8051	134	800	104	69	265	29	63	501	744	235	903	239	87	35	82	284	156	229	35	42	307	44	663	58	197	80	35	180	63	75	268	218	118	95	614					
		74.28%	80.24%	72.07%	73.24%	76.67%	80.30%	76.32%	95.45%	75.11%	76.31%	85.14%	66.06%	73.99%	85.29%	85.37%	87.23%	72.82%	78.79%	78.16%	83.33%	77.78%	73.62%	66.67%	72.46%	75.32%	81.07%	70.18%	72.92%	69.50%	85.14%	78.13%	67.00%	77.58%	84.29%	69.34%	76.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	0	4	1	0	0	0	0	0	1	2	8	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	4					
		0.23%	0.00%	0.36%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.72%	0.59%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.50%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
