Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Белогорская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	725	10	81	12	2	9	2	6	40	100	20	61	23	3	1	9	24	8	15	5	5	30	5	67	7	23	12	1	15	1	12	33	15	5	5	58					
		9.13%	8.55%	9.29%	11.43%	3.45%	4.43%	8.00%	11.76%	8.70%	13.62%	9.43%	8.74%	8.07%	4.41%	2.86%	11.69%	6.47%	5.48%	6.85%	11.90%	13.16%	10.75%	9.80%	9.94%	11.29%	11.33%	10.62%	2.04%	8.47%	1.67%	14.29%	8.51%	7.43%	5.88%	5.21%	9.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1758	15	186	20	18	48	2	8	138	174	40	187	59	16	4	21	74	27	49	7	3	77	9	165	12	26	24	13	28	12	15	90	26	22	15	128					
		22.13%	12.82%	21.33%	19.05%	31.03%	23.65%	8.00%	15.69%	30.00%	23.71%	18.87%	26.79%	20.70%	23.53%	11.43%	27.27%	19.95%	18.49%	22.37%	16.67%	7.89%	27.60%	17.65%	24.48%	19.35%	12.81%	21.24%	26.53%	15.82%	20.00%	17.86%	23.20%	12.87%	25.88%	15.63%	21.12%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	91	0	10	2	0	3	0	1	5	18	1	17	1	1	0	2	4	1	2	0	0	0	0	4	0	0	0	0	2	0	1	8	2	0	0	6					
		1.15%	0.00%	1.15%	1.90%	0.00%	1.48%	0.00%	1.96%	1.09%	2.45%	0.47%	2.44%	0.35%	1.47%	0.00%	2.60%	1.08%	0.68%	0.91%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	1.13%	0.00%	1.19%	2.06%	0.99%	0.00%	0.00%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1464	16	206	10	6	36	0	1	74	130	48	159	70	8	3	13	51	22	42	3	9	56	6	130	3	40	13	12	35	4	5	75	44	15	18	101					
		18.43%	13.68%	23.62%	9.52%	10.34%	17.73%	0.00%	1.96%	16.09%	17.71%	22.64%	22.78%	24.56%	11.76%	8.57%	16.88%	13.75%	15.07%	19.18%	7.14%	23.68%	20.07%	11.76%	19.29%	4.84%	19.70%	11.50%	24.49%	19.77%	6.67%	5.95%	19.33%	21.78%	17.65%	18.75%	16.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	102	0	15	1	0	0	1	0	5	17	3	8	2	0	0	1	5	1	3	0	0	2	1	13	2	4	0	0	0	0	0	5	6	0	0	7					
		1.28%	0.00%	1.72%	0.95%	0.00%	0.00%	4.00%	0.00%	1.09%	2.32%	1.42%	1.15%	0.70%	0.00%	0.00%	1.30%	1.35%	0.68%	1.37%	0.00%	0.00%	0.72%	1.96%	1.93%	3.23%	1.97%	0.00%	0.00%	0.00%	0.00%	0.00%	1.29%	2.97%	0.00%	0.00%	1.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3644	74	363	56	32	105	20	34	186	280	97	249	126	40	27	29	206	79	105	26	21	104	29	283	35	108	60	22	92	41	51	171	107	38	56	292					
		45.87%	63.25%	41.63%	53.33%	55.17%	51.72%	80.00%	66.67%	40.43%	38.15%	45.75%	35.67%	44.21%	58.82%	77.14%	37.66%	55.53%	54.11%	47.95%	61.90%	55.26%	37.28%	56.86%	41.99%	56.45%	53.20%	53.10%	44.90%	51.98%	68.33%	60.71%	44.07%	52.97%	44.71%	58.33%	48.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	1	2	0	0	0	0	0	0	2	0	4	4	0	0	1	0	2	0	1	0	0	1	3	0	1	1	1	0	0	0	1	0	0	1	3					
		0.37%	0.85%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.57%	1.40%	0.00%	0.00%	1.30%	0.00%	1.37%	0.00%	2.38%	0.00%	0.00%	1.96%	0.45%	0.00%	0.49%	0.88%	2.04%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	1.04%	0.50%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
