Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    район Южное Медведково																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №3267					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1280	80	70	60	60	70	70	70	60	70	60	60	50	60	80	60	50	60	70	60	60	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1091	60	67	47	44	65	62	60	46	62	56	50	43	57	72	50	40	44	57	56	53	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	918	41	33	42	43	30	99	60	35	67	89	32	22	37	69	19	16	31	52	37	31	33					
14	Число погашенных неиспользованных открепительных удостоверений	189	20	3	13	16	5	8	10	14	8	4	10	7	3	8	10	10	16	13	4	7	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	126	24	14	4	10	17	4	3	3	9	6	2	3	3	1	4	1	5	2	7	4	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4210	252	231	200	154	220	234	240	193	245	213	183	138	197	214	193	199	201	257	139	284	23					
		15.70%	18.26%	17.42%	17.73%	16.92%	15.35%	15.72%	16.04%	17.74%	18.76%	14.43%	16.88%	16.25%	13.27%	14.88%	15.27%	15.14%	16.29%	18.61%	10.77%	19.06%	2.41%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3487	202	217	169	152	238	177	160	133	170	204	159	138	188	145	158	116	161	200	88	167	145					
		13.00%	14.64%	16.37%	14.98%	16.70%	16.61%	11.89%	10.70%	12.22%	13.02%	13.82%	14.67%	16.25%	12.67%	10.08%	12.50%	8.83%	13.05%	14.48%	6.82%	11.21%	15.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	473	39	30	18	10	21	23	16	12	15	25	35	10	11	28	22	25	22	27	22	53	9					
		1.76%	2.83%	2.26%	1.60%	1.10%	1.47%	1.54%	1.07%	1.10%	1.15%	1.69%	3.23%	1.18%	0.74%	1.95%	1.74%	1.90%	1.78%	1.96%	1.70%	3.56%	0.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5918	335	310	221	211	306	323	288	261	318	359	252	200	277	172	342	279	340	313	318	460	33					
		22.07%	24.28%	23.38%	19.59%	23.19%	21.35%	21.69%	19.25%	23.99%	24.35%	24.32%	23.25%	23.56%	18.67%	11.96%	27.06%	21.23%	27.55%	22.66%	24.63%	30.87%	3.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2770	159	160	133	91	156	103	137	115	164	173	132	92	159	55	179	141	194	185	77	152	13					
		10.33%	11.52%	12.07%	11.79%	10.00%	10.89%	6.92%	9.16%	10.57%	12.56%	11.72%	12.18%	10.84%	10.71%	3.82%	14.16%	10.73%	15.72%	13.40%	5.96%	10.20%	1.36%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9165	351	321	353	261	447	591	598	341	360	497	298	233	608	792	321	522	287	351	618	337	678					
		34.18%	25.43%	24.21%	31.29%	28.68%	31.19%	39.69%	39.97%	31.34%	27.57%	33.67%	27.49%	27.44%	40.97%	55.08%	25.40%	39.73%	23.26%	25.42%	47.87%	22.62%	70.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	259	17	25	13	9	20	10	12	13	8	5	11	15	19	10	13	8	12	16	7	10	6					
		0.97%	1.23%	1.89%	1.15%	0.99%	1.40%	0.67%	0.80%	1.19%	0.61%	0.34%	1.01%	1.77%	1.28%	0.70%	1.03%	0.61%	0.97%	1.16%	0.54%	0.67%	0.63%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
