Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Константиновская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №571	УИК №638	УИК №2445	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504					
		15.24%	20.54%	22.98%	19.15%	16.32%	22.49%	18.47%	20.23%	14.12%	7.99%	14.63%	23.68%	2.78%	10.20%	7.01%	8.87%	5.45%	15.28%	11.90%	17.43%	23.04%	4.79%	20.66%	6.76%	15.28%	10.38%	3.18%	5.41%	3.92%	4.23%	9.01%	2.43%	6.37%	10.46%	11.16%	20.45%	4.55%	8.21%	13.64%	7.78%	14.29%	6.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	243	18	22	21	21	24	29	14	5	0	0	0	1	2	0	4	2	3	2	16	9	0	5	0	2	2	5	2	2	0	6	0	2	2	0	18	1	0	0	2	1	0					
		1.51%	1.95%	2.58%	1.99%	1.80%	2.41%	3.31%	1.78%	0.74%	0.00%	0.00%	0.00%	0.56%	0.78%	0.00%	1.97%	0.30%	1.39%	0.95%	2.45%	1.47%	0.00%	1.17%	0.00%	0.66%	0.77%	1.59%	0.90%	0.98%	0.00%	5.41%	0.00%	0.98%	0.65%	0.00%	2.23%	0.91%	0.00%	0.00%	2.22%	2.04%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8445	322	283	513	632	336	314	268	371	233	60	110	153	192	306	154	456	109	141	282	260	344	186	58	178	172	189	119	163	62	75	185	155	240	171	272	86	116	45	54	25	55					
		52.43%	34.81%	33.18%	48.63%	54.30%	33.73%	35.80%	34.10%	54.56%	74.44%	48.78%	48.25%	85.00%	75.29%	82.48%	75.86%	68.99%	50.46%	67.14%	43.12%	42.48%	74.95%	43.66%	78.38%	59.14%	66.15%	60.19%	53.60%	79.90%	87.32%	67.57%	74.90%	75.98%	78.43%	76.34%	33.71%	78.18%	86.57%	68.18%	60.00%	51.02%	83.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	5	5	3	2	5	6	5	3	0	3	1	0	1	0	0	0	1	1	1	2	0	2	0	2	2	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0					
		0.34%	0.54%	0.59%	0.28%	0.17%	0.50%	0.68%	0.64%	0.44%	0.00%	2.44%	0.44%	0.00%	0.39%	0.00%	0.00%	0.00%	0.46%	0.48%	0.15%	0.33%	0.00%	0.47%	0.00%	0.66%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.25%	0.91%	0.75%	0.00%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
