Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Аромашевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	70	5	1	9	1	4	5	0	2	1	0	5	0	4	3	0	13	3	1	0	0	0	0	6	1	0	1	0	3	1	1					
		0.69%	1.04%	0.12%	1.06%	0.11%	0.44%	0.62%	0.00%	0.70%	0.82%	0.00%	1.04%	0.00%	4.65%	1.19%	0.00%	2.48%	2.91%	0.34%	0.00%	0.00%	0.00%	0.00%	1.75%	1.56%	0.00%	0.30%	0.00%	0.79%	1.15%	0.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	7	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.07%	0.00%	0.12%	0.00%	0.00%	0.11%	0.12%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	1.15%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	142	8	5	8	9	9	9	0	6	0	2	9	2	2	10	1	12	2	7	1	1	2	1	5	1	9	4	3	8	3	3					
		1.39%	1.66%	0.58%	0.94%	0.97%	0.98%	1.11%	0.00%	2.10%	0.00%	3.51%	1.88%	1.65%	2.33%	3.97%	0.89%	2.29%	1.94%	2.35%	0.78%	0.70%	1.56%	0.54%	1.46%	1.56%	5.14%	1.20%	0.90%	2.10%	3.45%	0.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	0	2	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.23%	0.12%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	1	0	1	2	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.13%	0.00%	0.12%	0.00%	0.11%	0.22%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	139	4	7	6	8	6	22	1	3	2	3	9	2	4	9	5	15	4	4	0	1	1	1	7	2	5	1	0	3	1	3					
		1.36%	0.83%	0.81%	0.71%	0.86%	0.65%	2.71%	0.90%	1.05%	1.64%	5.26%	1.88%	1.65%	4.65%	3.57%	4.46%	2.86%	3.88%	1.34%	0.00%	0.70%	0.78%	0.54%	2.04%	3.13%	2.86%	0.30%	0.00%	0.79%	1.15%	0.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	75	8	2	9	7	2	4	0	1	1	0	6	0	1	1	1	13	0	0	0	1	0	0	10	0	3	1	1	1	0	2					
		0.74%	1.66%	0.23%	1.06%	0.76%	0.22%	0.49%	0.00%	0.35%	0.82%	0.00%	1.25%	0.00%	1.16%	0.40%	0.89%	2.48%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	2.92%	0.00%	1.71%	0.30%	0.30%	0.26%	0.00%	0.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	1	1	6	1	2	5	0	0	0	0	4	0	0	1	1	8	2	0	0	0	0	0	0	0	0	0	2	2	1	0					
		0.36%	0.21%	0.12%	0.71%	0.11%	0.22%	0.62%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.40%	0.89%	1.53%	1.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.52%	1.15%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9660	454	842	803	898	885	755	109	273	118	52	434	115	75	227	103	456	92	286	128	139	125	184	315	60	158	325	324	361	80	484					
		94.71%	94.39%	96.89%	94.69%	96.98%	96.41%	92.87%	98.20%	95.45%	96.72%	91.23%	90.61%	95.04%	87.21%	90.08%	91.96%	87.02%	89.32%	95.97%	99.22%	97.89%	97.66%	98.92%	91.84%	93.75%	90.29%	97.89%	97.30%	94.75%	91.95%	97.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.21%	0.12%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.40%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
