Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Вытегорская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	440	15	15	15	20	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	15	25	5	10	10	10	10	10	10	10	10	15	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	209	11	8	13	20	15	1	1	5	0	0	3	0	0	0	0	3	0	0	0	12	22	4	10	2	4	4	4	0	0	9	15	3	10	0	6	6	0	10	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	134	6	6	16	5	17	2	0	6	1	1	2	3	0	2	4	2	4	1	1	5	2	1	1	3	4	3	2	2	3	7	3	1	2	3	1	1	3	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	231	4	7	2	0	0	9	9	5	10	10	7	10	10	10	10	7	10	10	10	3	3	1	0	8	6	6	6	10	10	1	0	7	0	10	4	4	10	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3279	376	158	326	328	332	67	26	139	20	37	56	24	4	2	10	43	16	34	35	138	31	9	55	26	79	32	128	148	122	17	70	13	24	81	127	50	36	31	29					
		26.77%	36.12%	30.33%	34.46%	37.83%	34.76%	39.88%	21.85%	25.98%	24.10%	30.33%	19.58%	16.67%	8.16%	3.08%	12.99%	33.86%	31.37%	25.00%	16.20%	25.18%	22.96%	15.79%	19.30%	15.57%	18.29%	14.10%	23.93%	24.30%	24.85%	8.59%	23.10%	12.15%	33.80%	24.25%	26.08%	35.46%	26.28%	9.17%	21.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1890	132	92	113	136	134	19	24	78	10	20	29	34	12	11	12	20	9	26	42	97	20	6	45	32	91	46	116	104	70	22	60	24	17	35	77	19	10	27	19					
		15.43%	12.68%	17.66%	11.95%	15.69%	14.03%	11.31%	20.17%	14.58%	12.05%	16.39%	10.14%	23.61%	24.49%	16.92%	15.58%	15.75%	17.65%	19.12%	19.44%	17.70%	14.81%	10.53%	15.79%	19.16%	21.06%	20.26%	21.68%	17.08%	14.26%	11.11%	19.80%	22.43%	23.94%	10.48%	15.81%	13.48%	7.30%	7.99%	13.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	112	9	3	9	4	10	1	1	9	1	0	1	0	0	1	0	1	0	3	0	7	1	1	6	1	3	1	3	7	5	4	2	0	0	4	8	0	1	4	1					
		0.91%	0.86%	0.58%	0.95%	0.46%	1.05%	0.60%	0.84%	1.68%	1.20%	0.00%	0.35%	0.00%	0.00%	1.54%	0.00%	0.79%	0.00%	2.21%	0.00%	1.28%	0.74%	1.75%	2.11%	0.60%	0.69%	0.44%	0.56%	1.15%	1.02%	2.02%	0.66%	0.00%	0.00%	1.20%	1.64%	0.00%	0.73%	1.18%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2255	192	93	182	132	169	36	15	76	9	11	52	5	2	15	0	16	7	23	44	95	11	12	33	27	89	28	120	135	107	33	33	17	13	76	110	33	24	135	45					
		18.41%	18.44%	17.85%	19.24%	15.22%	17.70%	21.43%	12.61%	14.21%	10.84%	9.02%	18.18%	3.47%	4.08%	23.08%	0.00%	12.60%	13.73%	16.91%	20.37%	17.34%	8.15%	21.05%	11.58%	16.17%	20.60%	12.33%	22.43%	22.17%	21.79%	16.67%	10.89%	15.89%	18.31%	22.75%	22.59%	23.40%	17.52%	39.94%	32.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	163	14	8	21	13	8	3	2	8	0	0	4	0	0	0	1	3	0	0	2	8	0	0	1	4	4	0	5	17	11	1	5	1	1	4	9	0	0	4	1					
		1.33%	1.34%	1.54%	2.22%	1.50%	0.84%	1.79%	1.68%	1.50%	0.00%	0.00%	1.40%	0.00%	0.00%	0.00%	1.30%	2.36%	0.00%	0.00%	0.93%	1.46%	0.00%	0.00%	0.35%	2.40%	0.93%	0.00%	0.93%	2.79%	2.24%	0.51%	1.65%	0.93%	1.41%	1.20%	1.85%	0.00%	0.00%	1.18%	0.73%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4281	290	156	271	237	281	40	46	218	36	54	136	77	30	34	53	41	18	49	89	199	67	29	141	74	150	115	153	187	171	114	126	50	14	121	144	38	60	131	41					
		34.96%	27.86%	29.94%	28.65%	27.34%	29.42%	23.81%	38.66%	40.75%	43.37%	44.26%	47.55%	53.47%	61.22%	52.31%	68.83%	32.28%	35.29%	36.03%	41.20%	36.31%	49.63%	50.88%	49.47%	44.31%	34.72%	50.66%	28.60%	30.71%	34.83%	57.58%	41.58%	46.73%	19.72%	36.23%	29.57%	26.95%	43.80%	38.76%	29.93%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	4	0	5	2	3	1	2	0	0	0	1	1	0	0	0	0	0	0	1	4	1	0	0	0	3	1	2	2	1	0	3	0	0	7	2	0	2	1	0					
		0.40%	0.38%	0.00%	0.53%	0.23%	0.31%	0.60%	1.68%	0.00%	0.00%	0.00%	0.35%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.73%	0.74%	0.00%	0.00%	0.00%	0.69%	0.44%	0.37%	0.33%	0.20%	0.00%	0.99%	0.00%	0.00%	2.10%	0.41%	0.00%	1.46%	0.30%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
