Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Вытегорская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	590	15	15	15	20	25	15	15	10	10	10	10	10	10	10	10	10	20	10	10	10	10	25	5	25	25	10	10	20	10	10	10	15	10	10	15	10	10	10	10	25	15	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	347	14	6	13	16	25	3	1	3	1	2	4	2	0	3	1	0	14	0	7	0	9	23	0	24	20	0	6	11	3	0	7	9	5	6	15	10	0	10	9	21	13	3	20	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	181	4	14	4	10	10	3	1	2	1	1	1	0	0	2	2	4	0	5	1	0	17	1	2	6	6	2	3	2	0	7	8	11	5	10	4	3	1	3	5	4	1	5	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	243	1	9	2	4	0	12	14	7	9	8	6	8	10	7	9	10	6	10	3	10	1	2	5	1	5	10	4	9	7	10	3	6	5	4	0	0	10	0	1	4	2	7	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	607	41	24	52	39	56	7	6	41	2	6	20	3	1	1	2	7	11	0	12	8	40	1	0	10	17	10	18	9	3	2	17	21	13	6	3	0	2	35	12	15	1	5	17	11					
		4.11%	3.93%	3.69%	5.15%	3.90%	5.20%	3.54%	4.41%	6.37%	1.79%	3.45%	6.25%	1.91%	1.64%	1.67%	2.63%	7.29%	6.47%	0.00%	7.59%	2.99%	6.23%	1.45%	0.00%	2.56%	9.94%	5.24%	3.73%	4.07%	7.69%	2.17%	3.16%	2.61%	2.20%	2.11%	0.89%	0.00%	4.44%	36.08%	3.00%	2.16%	0.68%	2.31%	3.38%	6.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	82	15	5	10	10	4	1	0	1	1	1	3	1	0	0	1	0	2	0	0	3	1	0	0	2	0	0	0	3	0	0	1	4	3	0	0	0	0	0	1	0	0	3	6	0					
		0.56%	1.44%	0.77%	0.99%	1.00%	0.37%	0.51%	0.00%	0.16%	0.89%	0.57%	0.94%	0.64%	0.00%	0.00%	1.32%	0.00%	1.18%	0.00%	0.00%	1.12%	0.16%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	1.36%	0.00%	0.00%	0.19%	0.50%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	1.39%	1.19%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	3	1	1	0	1	0	0	0	1	0	0	0	1	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0					
		0.14%	0.10%	0.00%	0.30%	0.10%	0.09%	0.00%	0.74%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	1.32%	0.00%	1.18%	0.00%	0.00%	0.37%	0.31%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1330	130	52	109	100	99	28	11	44	7	12	25	3	3	6	7	2	8	4	12	16	69	5	4	31	5	12	56	9	0	11	52	56	62	11	17	8	7	2	44	94	9	17	47	24					
		9.00%	12.46%	7.99%	10.80%	10.01%	9.19%	14.14%	8.09%	6.83%	6.25%	6.90%	7.81%	1.91%	4.92%	10.00%	9.21%	2.08%	4.71%	7.55%	7.59%	5.97%	10.75%	7.25%	5.00%	7.93%	2.92%	6.28%	11.62%	4.07%	0.00%	11.96%	9.67%	6.95%	10.47%	3.86%	5.04%	7.27%	15.56%	2.06%	11.00%	13.51%	6.16%	7.87%	9.34%	15.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	5	4	4	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	7	4	1	0	2	1	0	0	2	1	0	0	9	0					
		0.34%	0.48%	0.61%	0.40%	0.20%	0.37%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.30%	0.50%	0.17%	0.00%	0.59%	0.91%	0.00%	0.00%	0.50%	0.14%	0.00%	0.00%	1.79%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	1	1	3	2	4	1	0	4	0	1	1	0	0	0	1	0	0	0	0	0	3	0	0	1	1	2	3	0	0	0	1	2	4	0	1	0	0	0	1	2	0	1	2	0					
		0.29%	0.10%	0.15%	0.30%	0.20%	0.37%	0.51%	0.00%	0.62%	0.00%	0.57%	0.31%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.26%	0.58%	1.05%	0.62%	0.00%	0.00%	0.00%	0.19%	0.25%	0.68%	0.00%	0.30%	0.00%	0.00%	0.00%	0.25%	0.29%	0.00%	0.46%	0.40%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1507	133	88	115	118	137	25	9	48	11	17	12	18	0	12	8	5	20	5	9	36	79	3	4	30	14	15	45	25	2	10	65	72	48	23	33	11	2	13	37	75	16	14	38	7					
		10.20%	12.75%	13.52%	11.40%	11.81%	12.72%	12.63%	6.62%	7.45%	9.82%	9.77%	3.75%	11.46%	0.00%	20.00%	10.53%	5.21%	11.76%	9.43%	5.70%	13.43%	12.31%	4.35%	5.00%	7.67%	8.19%	7.85%	9.34%	11.31%	5.13%	10.87%	12.08%	8.93%	8.11%	8.07%	9.79%	10.00%	4.44%	13.40%	9.25%	10.78%	10.96%	6.48%	7.55%	4.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1476	136	74	121	114	98	16	8	57	0	12	19	4	4	5	5	10	22	0	14	40	78	7	2	35	14	9	60	19	3	4	41	73	62	9	30	9	5	2	47	88	35	26	52	7					
		9.99%	13.04%	11.37%	11.99%	11.41%	9.10%	8.08%	5.88%	8.85%	0.00%	6.90%	5.94%	2.55%	6.56%	8.33%	6.58%	10.42%	12.94%	0.00%	8.86%	14.93%	12.15%	10.14%	2.50%	8.95%	8.19%	4.71%	12.45%	8.60%	7.69%	4.35%	7.62%	9.06%	10.47%	3.16%	8.90%	8.18%	11.11%	2.06%	11.75%	12.64%	23.97%	12.04%	10.34%	4.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	119	8	9	18	11	13	2	1	6	1	1	0	1	1	0	0	0	1	0	0	2	2	0	0	3	2	2	0	0	0	0	5	5	3	1	1	2	0	0	3	6	5	1	2	1					
		0.81%	0.77%	1.38%	1.78%	1.10%	1.21%	1.01%	0.74%	0.93%	0.89%	0.57%	0.00%	0.64%	1.64%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.75%	0.31%	0.00%	0.00%	0.77%	1.17%	1.05%	0.00%	0.00%	0.00%	0.00%	0.93%	0.62%	0.51%	0.35%	0.30%	1.82%	0.00%	0.00%	0.75%	0.86%	3.42%	0.46%	0.40%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9389	559	389	564	595	650	115	97	434	90	122	236	125	52	36	50	72	103	43	108	159	364	52	70	277	116	140	296	154	31	65	342	556	393	233	248	76	28	44	247	404	80	147	318	109					
		63.57%	53.60%	59.75%	55.90%	59.56%	60.35%	58.08%	71.32%	67.39%	80.36%	70.11%	73.75%	79.62%	85.25%	60.00%	65.79%	75.00%	60.59%	81.13%	68.35%	59.33%	56.70%	75.36%	87.50%	70.84%	67.84%	73.30%	61.41%	69.68%	79.49%	70.65%	63.57%	68.98%	66.39%	81.75%	73.59%	69.09%	62.22%	45.36%	61.75%	58.05%	54.79%	68.06%	63.22%	68.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	5	2	2	2	4	2	0	3	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	1	1	0	0	0	1	6	0	0	2	0	0	1	2	1	0	2	2	0					
		0.30%	0.48%	0.31%	0.20%	0.20%	0.37%	1.01%	0.00%	0.47%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.31%	0.00%	0.00%	0.26%	0.00%	0.52%	0.21%	0.00%	0.00%	0.00%	0.19%	0.74%	0.00%	0.00%	0.59%	0.00%	0.00%	1.03%	0.50%	0.14%	0.00%	0.93%	0.40%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
