Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Вяземская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1255	9	6	28	10	3	17	30	53	44	18	41	19	5	57	9	3	16	25	83	69	60	104	43	166	147	68	80	42					
		11.08%	8.11%	3.39%	8.48%	8.93%	1.85%	6.56%	13.16%	14.25%	10.84%	7.14%	9.90%	6.29%	3.18%	7.80%	3.19%	4.00%	8.60%	16.23%	12.89%	17.74%	12.30%	12.86%	8.27%	18.18%	17.15%	12.27%	9.64%	6.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	1	0	5	1	3	3	1	4	4	1	2	1					
		0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.54%	0.00%	0.78%	0.26%	0.61%	0.37%	0.19%	0.44%	0.47%	0.18%	0.24%	0.16%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	1	0	0	0	0	1	0	0	1	0	2	1	0	0	1	1	3	1	0	1	0	1	3	3	0	0					
		0.18%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.24%	0.00%	1.27%	0.14%	0.00%	0.00%	0.54%	0.65%	0.47%	0.26%	0.00%	0.12%	0.00%	0.11%	0.35%	0.54%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1705	16	11	48	27	29	27	11	36	77	38	62	49	35	111	20	11	15	19	102	64	66	117	125	128	143	88	133	97					
		15.05%	14.41%	6.21%	14.55%	24.11%	17.90%	10.42%	4.82%	9.68%	18.97%	15.08%	14.98%	16.23%	22.29%	15.18%	7.09%	14.67%	8.06%	12.34%	15.84%	16.45%	13.52%	14.46%	24.04%	14.02%	16.69%	15.88%	16.02%	15.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	578	4	10	8	2	6	8	9	22	34	4	17	22	4	44	9	2	9	7	22	16	35	63	25	43	56	24	28	45					
		5.10%	3.60%	5.65%	2.42%	1.79%	3.70%	3.09%	3.95%	5.91%	8.37%	1.59%	4.11%	7.28%	2.55%	6.02%	3.19%	2.67%	4.84%	4.55%	3.42%	4.11%	7.17%	7.79%	4.81%	4.71%	6.53%	4.33%	3.37%	7.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	1	1	6	0	3	2	0	2	4	0	2	3	2	3	1	0	0	1	2	1	6	12	1	8	5	4	3	3					
		0.67%	0.90%	0.56%	1.82%	0.00%	1.85%	0.77%	0.00%	0.54%	0.99%	0.00%	0.48%	0.99%	1.27%	0.41%	0.35%	0.00%	0.00%	0.65%	0.31%	0.26%	1.23%	1.48%	0.19%	0.88%	0.58%	0.72%	0.36%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7147	79	142	215	69	118	184	171	246	228	182	274	193	105	488	232	58	137	95	391	222	297	473	301	505	449	343	551	399					
		63.10%	71.17%	80.23%	65.15%	61.61%	72.84%	71.04%	75.00%	66.13%	56.16%	72.22%	66.18%	63.91%	66.88%	66.76%	82.27%	77.33%	73.66%	61.69%	60.71%	57.07%	60.86%	58.47%	57.88%	55.31%	52.39%	61.91%	66.39%	65.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	91	1	0	1	1	0	0	0	2	0	0	2	2	0	9	1	0	1	0	9	0	6	7	4	14	14	6	8	3					
		0.80%	0.90%	0.00%	0.30%	0.89%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.48%	0.66%	0.00%	1.23%	0.35%	0.00%	0.54%	0.00%	1.40%	0.00%	1.23%	0.87%	0.77%	1.53%	1.63%	1.08%	0.96%	0.49%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
