7	Число избирательных бюллетеней в переносных ящиках для голосования	4258	125	27	64	15	30	33	36	64	63	33	63	59	37	51	39	32	24	68	40	45	28	14	11	37	32	36	22	52	50	71	56	40	57	44	43	37	18	48	72	20	34	33	759	46	33	56	49	18	25	44	44	50	54	11	42	54	34	138	57	29	63	50	21	29	185	108	119	8	163	0	0	0	18	3	80	20	12	33									
8	Число бюллетеней в стационарных ящиках для голосования	95470	1305	1455	1468	1508	1335	1293	1042	1420	1259	1319	1269	1336	1128	1066	1263	1180	757	1067	1298	1369	851	1375	1484	1279	1263	1176	1498	1456	1380	1478	1276	1403	1647	1443	1391	1527	396	1766	1362	1241	894	1026	610	1119	1190	1187	1322	1188	690	1197	1610	1453	1186	1059	1355	1288	1432	1236	1139	1125	1650	1617	1541	1430	1103	1513	1630	1068	747	274	75	79	1156	2019	1543	701	927	1262									
9	Число недействительных избирательных бюллетеней	1205	22	23	18	22	18	17	13	19	24	19	11	18	12	10	15	19	7	10	17	15	18	15	18	18	18	17	18	14	21	28	19	20	20	19	13	16	6	18	28	16	12	17	23	18	7	13	11	7	7	12	17	12	14	10	18	24	26	8	14	15	17	23	12	22	12	12	10	11	11	8	1	2	17	15	25	11	13	9									
10	Число действительных избирательных бюллетеней	98523	1408	1459	1514	1501	1347	1309	1065	1465	1298	1333	1321	1377	1153	1107	1287	1193	774	1125	1321	1399	861	1374	1477	1298	1277	1195	1502	1494	1409	1521	1313	1423	1684	1468	1421	1548	408	1796	1406	1245	916	1042	1346	1147	1216	1230	1360	1199	708	1229	1637	1491	1226	1060	1379	1318	1440	1366	1182	1139	1696	1644	1550	1437	1276	1609	1739	1065	899	266	74	77	1157	2007	1598	710	926	1286									
11	Число полученных открепительных  удостоверений	3315	20	39	46	36	30	62	43	40	45	51	63	45	50	31	67	45	23	33	36	48	0	50	62	53	47	40	68	50	40	45	28	51	50	69	41	57	31	50	48	41	25	28	0	43	52	45	43	20	22	46	67	51	54	51	40	42	52	43	36	32	76	66	65	60	60	48	41	52	30	0	0	0	29	36	74	20	38	54									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3315	20	39	46	36	30	62	43	40	45	51	63	45	50	31	67	45	23	33	36	48	0	50	62	53	47	40	68	50	40	45	28	51	50	69	41	57	31	50	48	41	25	28	0	43	52	45	43	20	22	46	67	51	54	51	40	42	52	43	36	32	76	66	65	60	60	48	41	52	30	0	0	0	29	36	74	20	38	54									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4615	27	41	34	64	14	20	25	43	29	32	49	64	24	19	34	29	61	27	16	38	533	49	40	37	30	9	52	17	24	35	30	30	21	41	44	25	15	91	17	23	25	9	385	41	61	29	39	545	56	64	69	25	66	23	102	66	40	184	25	36	71	36	22	87	75	24	31	41	14	9	7	12	14	322	29	34	24	20									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	335	0	5	2	8	5	2	8	6	4	7	2	4	6	6	8	4	4	5	5	1	0	4	4	1	4	0	3	4	4	0	6	2	2	2	3	5	4	3	5	4	5	1	0	5	5	9	5	2	5	5	2	5	4	2	5	4	7	6	2	5	34	10	4	2	3	1	4	0	7	0	0	0	5	2	18	2	4	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
19	Жириновский Владимир Вольфович	6407	112	111	108	107	103	93	69	98	82	91	74	94	75	61	82	83	62	84	70	80	39	122	126	88	58	56	87	97	108	91	89	73	109	79	81	101	31	103	71	49	51	63	60	87	78	94	79	62	31	73	92	97	57	77	75	84	93	85	78	63	128	122	121	131	85	89	123	98	49	39	2	14	100	131	105	32	59	103									
		6.42%	7.83%	7.49%	7.05%	7.03%	7.55%	7.01%	6.40%	6.60%	6.20%	6.73%	5.56%	6.74%	6.44%	5.46%	6.30%	6.85%	7.94%	7.40%	5.23%	5.66%	4.44%	8.78%	8.43%	6.69%	4.48%	4.62%	5.72%	6.43%	7.55%	5.87%	6.68%	5.06%	6.40%	5.31%	5.65%	6.46%	7.49%	5.68%	4.95%	3.89%	5.50%	5.95%	4.38%	7.47%	6.38%	7.56%	5.76%	5.14%	4.34%	5.88%	5.56%	6.45%	4.60%	7.20%	5.37%	6.26%	6.34%	6.19%	6.52%	5.46%	7.47%	7.32%	7.75%	8.98%	6.60%	5.49%	7.03%	9.11%	5.38%	14.23%	2.67%	17.72%	8.52%	6.48%	6.47%	4.44%	6.28%	7.95%									
20	Зюганов Геннадий Андреевич	26465	453	395	426	377	345	364	289	445	335	381	378	388	310	286	363	314	198	340	367	384	78	357	394	404	397	377	390	443	417	466	390	416	493	432	409	440	104	491	439	403	274	303	267	321	349	346	374	238	212	369	428	407	367	283	335	367	435	389	373	343	417	447	379	291	253	384	372	304	179	54	13	6	352	196	447	166	216	331									
		26.54%	31.68%	26.65%	27.81%	24.75%	25.27%	27.45%	26.81%	29.99%	25.34%	28.18%	28.38%	27.81%	26.61%	25.60%	27.88%	25.91%	25.35%	29.96%	27.43%	27.16%	8.87%	25.70%	26.35%	30.70%	30.66%	31.11%	25.66%	29.38%	29.16%	30.08%	29.28%	28.83%	28.93%	29.05%	28.52%	28.13%	25.12%	27.07%	30.61%	31.96%	29.53%	28.61%	19.50%	27.55%	28.54%	27.84%	27.28%	19.73%	29.65%	29.73%	25.88%	27.08%	29.60%	26.45%	23.98%	27.35%	29.67%	28.31%	31.19%	29.72%	24.34%	26.81%	24.26%	19.95%	19.64%	23.69%	21.27%	28.25%	19.67%	19.71%	17.33%	7.59%	29.98%	9.69%	27.54%	23.02%	23.00%	25.56%									
21	Миронов Сергей Михайлович	4196	54	40	58	62	57	59	39	71	43	56	65	63	51	48	59	59	29	43	61	60	22	54	60	78	53	43	73	56	73	73	52	76	94	72	50	85	20	82	59	62	38	58	45	40	81	53	80	40	31	60	82	71	64	42	53	67	65	46	63	52	61	78	70	53	36	60	57	38	37	6	1	1	38	29	75	29	33	49									
		4.21%	3.78%	2.70%	3.79%	4.07%	4.18%	4.45%	3.62%	4.78%	3.25%	4.14%	4.88%	4.52%	4.38%	4.30%	4.53%	4.87%	3.71%	3.79%	4.56%	4.24%	2.50%	3.89%	4.01%	5.93%	4.09%	3.55%	4.80%	3.71%	5.10%	4.71%	3.90%	5.27%	5.52%	4.84%	3.49%	5.43%	4.83%	4.52%	4.11%	4.92%	4.09%	5.48%	3.29%	3.43%	6.62%	4.26%	5.84%	3.32%	4.34%	4.83%	4.96%	4.72%	5.16%	3.93%	3.79%	4.99%	4.43%	3.35%	5.27%	4.51%	3.56%	4.68%	4.48%	3.63%	2.80%	3.70%	3.26%	3.53%	4.07%	2.19%	1.33%	1.27%	3.24%	1.43%	4.62%	4.02%	3.51%	3.78%									
22	Прохоров Михаил Дмитриевич	8015	83	116	96	120	110	109	85	78	105	114	125	105	90	85	96	120	73	83	130	140	23	121	137	101	106	127	153	131	87	106	93	147	156	140	112	142	32	151	153	114	77	82	91	89	103	80	115	67	52	86	146	123	115	114	126	105	127	116	121	114	116	137	122	127	83	145	89	67	89	17	5	14	91	104	112	84	90	79									
		8.04%	5.80%	7.83%	6.27%	7.88%	8.06%	8.22%	7.88%	5.26%	7.94%	8.43%	9.38%	7.53%	7.73%	7.61%	7.37%	9.90%	9.35%	7.31%	9.72%	9.90%	2.62%	8.71%	9.16%	7.67%	8.19%	10.48%	10.07%	8.69%	6.08%	6.84%	6.98%	10.19%	9.15%	9.41%	7.81%	9.08%	7.73%	8.32%	10.67%	9.04%	8.30%	7.74%	6.65%	7.64%	8.42%	6.44%	8.39%	5.56%	7.27%	6.93%	8.83%	8.18%	9.27%	10.65%	9.02%	7.82%	8.66%	8.44%	10.12%	9.88%	6.77%	8.22%	7.81%	8.70%	6.44%	8.95%	5.09%	6.23%	9.78%	6.20%	6.67%	17.72%	7.75%	5.14%	6.90%	11.65%	9.58%	6.10%									
23	Путин Владимир Владимирович	53440	706	797	826	835	732	684	583	773	733	691	679	727	627	627	687	617	412	575	693	735	699	720	760	627	663	592	799	767	724	785	689	711	832	745	769	780	221	969	684	617	476	536	883	610	605	657	712	792	382	641	889	793	623	544	790	695	720	730	547	567	974	860	858	835	819	931	1098	558	545	150	53	42	576	1547	859	399	528	724									
		53.59%	49.37%	53.78%	53.92%	54.83%	53.63%	51.58%	54.08%	52.09%	55.45%	51.11%	50.98%	52.11%	53.82%	56.13%	52.76%	50.91%	52.75%	50.66%	51.79%	51.98%	79.52%	51.84%	50.84%	47.64%	51.20%	48.84%	52.57%	50.86%	50.63%	50.68%	51.73%	49.27%	48.83%	50.10%	53.63%	49.87%	53.38%	53.42%	47.70%	48.93%	51.29%	50.61%	64.50%	52.36%	49.47%	52.86%	51.93%	65.67%	53.43%	51.65%	53.75%	52.76%	50.24%	50.84%	56.55%	51.79%	49.11%	53.13%	45.74%	49.13%	56.86%	51.59%	54.93%	57.23%	63.59%	57.43%	62.78%	51.86%	59.89%	54.74%	70.67%	53.16%	49.06%	76.51%	52.93%	55.34%	56.23%	55.91%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
