Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Октябрьская городская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	152	6	11	26	18	24	8	3	4	10	10	9	6	4	6	7	0	0					
		1.35%	1.38%	2.24%	2.25%	1.52%	2.60%	1.29%	0.68%	0.87%	1.90%	1.16%	0.91%	0.72%	0.64%	1.27%	0.59%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	327	19	12	30	36	37	22	10	19	13	24	27	25	14	20	17	2	0					
		2.90%	4.37%	2.44%	2.59%	3.04%	4.01%	3.57%	2.29%	4.17%	2.48%	2.80%	2.73%	3.00%	2.24%	4.26%	1.44%	4.16%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	277	10	17	48	34	20	7	6	9	11	22	31	21	10	10	20	1	0					
		2.46%	2.30%	3.46%	4.15%	2.87%	2.16%	1.13%	1.37%	1.97%	2.09%	2.57%	3.14%	2.52%	1.60%	2.13%	1.70%	2.08%	0.0%					
22	"5. ""За Русь Святую"""	48	1	1	3	4	4	0	3	3	3	4	9	2	7	1	2	0	1					
		0.42%	0.23%	0.20%	0.25%	0.33%	0.43%	0.0%	0.68%	0.65%	0.57%	0.46%	0.91%	0.24%	1.12%	0.21%	0.17%	0.0%	2.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	0	1	2	1	4	0	3	1	0	1	1	1	2	1	0	0	0					
		0.16%	0.0%	0.20%	0.17%	0.08%	0.43%	0.0%	0.68%	0.21%	0.0%	0.11%	0.10%	0.12%	0.32%	0.21%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	85	5	1	4	14	7	3	1	3	6	4	7	6	4	2	18	0	0					
		0.75%	1.15%	0.20%	0.34%	1.18%	0.75%	0.48%	0.22%	0.65%	1.14%	0.46%	0.70%	0.72%	0.64%	0.42%	1.53%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	2	2	2	1	0	1	1	1	1	3	1	2	2	0	0	1					
		0.18%	0.23%	0.40%	0.17%	0.16%	0.10%	0.0%	0.22%	0.21%	0.19%	0.11%	0.30%	0.12%	0.32%	0.42%	0.0%	0.0%	2.43%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	3	1	4	3	5	3	2	2	1	1	2	4	2	1	3	1	0					
		0.33%	0.69%	0.20%	0.34%	0.25%	0.54%	0.48%	0.45%	0.43%	0.19%	0.11%	0.20%	0.48%	0.32%	0.21%	0.25%	2.08%	0.0%					
27	"10. ""Аграрная партия России"""	224	9	13	23	25	16	11	12	4	8	14	22	16	17	5	27	1	1					
		1.99%	2.07%	2.64%	1.99%	2.11%	1.73%	1.78%	2.75%	0.87%	1.52%	1.63%	2.22%	1.92%	2.72%	1.06%	2.29%	2.08%	2.43%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	2	0	1	0	0	0	0	1	1	0	1	2	0	0					
		0.07%	0.0%	0.0%	0.0%	0.16%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.10%	0.12%	0.0%	0.21%	0.17%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	6	5	9	8	4	9	6	8	1	4	21	6	6	4	6	1	1					
		0.93%	1.38%	1.01%	0.77%	0.67%	0.43%	1.46%	1.37%	1.75%	0.19%	0.46%	2.12%	0.72%	0.96%	0.85%	0.51%	2.08%	2.43%					
30	"13. ""Демократическая партия России"""	26	1	3	1	2	2	2	1	1	1	1	1	4	1	1	4	0	0					
		0.23%	0.23%	0.61%	0.08%	0.16%	0.21%	0.32%	0.22%	0.21%	0.19%	0.11%	0.10%	0.48%	0.16%	0.21%	0.34%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	2	3	0	1	0	1	3	1	2	1	1	5	1	0					
		0.19%	0.23%	0.0%	0.0%	0.16%	0.32%	0.0%	0.22%	0.0%	0.19%	0.35%	0.10%	0.24%	0.16%	0.21%	0.42%	2.08%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	2	0	2	1	0	1	0	0	1	1	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.17%	0.0%	0.21%	0.16%	0.0%	0.21%	0.0%	0.0%	0.10%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	587	28	33	63	67	46	21	24	16	40	41	39	48	40	31	48	1	1					
		5.21%	6.45%	6.72%	5.45%	5.66%	4.98%	3.40%	5.51%	3.51%	7.63%	4.78%	3.95%	5.76%	6.41%	6.60%	4.08%	2.08%	2.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	0	4	3	3	5	1	0	3	1	4	3	1	0	0	0	0					
		0.24%	0.0%	0.0%	0.34%	0.25%	0.32%	0.81%	0.22%	0.0%	0.57%	0.11%	0.40%	0.36%	0.16%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1597	76	76	160	133	151	106	61	52	80	134	166	135	70	41	144	4	8					
		14.20%	17.51%	15.47%	13.86%	11.24%	16.37%	17.20%	14.02%	11.42%	15.26%	15.65%	16.81%	16.22%	11.21%	8.74%	12.25%	8.33%	19.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	7	9	17	28	20	15	4	11	14	24	16	28	11	7	18	1	0					
		2.04%	1.61%	1.83%	1.47%	2.36%	2.16%	2.43%	0.91%	2.41%	2.67%	2.80%	1.62%	3.36%	1.76%	1.49%	1.53%	2.08%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4190	168	214	389	472	336	254	180	204	214	318	315	280	183	168	465	18	12					
		37.25%	38.70%	43.58%	33.70%	39.89%	36.44%	41.23%	41.37%	44.83%	40.83%	37.14%	31.91%	33.65%	29.32%	35.82%	39.57%	37.5%	29.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	3	0	2	4	2	0	1	4	3	4	1	3	2	1	1	1	0					
		0.28%	0.69%	0.0%	0.17%	0.33%	0.21%	0.0%	0.22%	0.87%	0.57%	0.46%	0.10%	0.36%	0.32%	0.21%	0.08%	2.08%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	1	1	1	1	3	0	1	1	1	1	1	0	1	1	8	0	0					
		0.19%	0.23%	0.20%	0.08%	0.08%	0.32%	0.0%	0.22%	0.21%	0.19%	0.11%	0.10%	0.0%	0.16%	0.21%	0.68%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2581	71	74	300	262	185	112	83	82	88	209	245	197	207	139	304	14	9					
		22.95%	16.35%	15.07%	25.99%	22.14%	20.06%	18.18%	19.08%	18.02%	16.79%	24.41%	24.82%	23.67%	33.17%	29.63%	25.87%	29.16%	21.95%					
																								
41	Против всех	348	9	9	45	39	24	17	12	13	13	19	34	22	21	15	49	1	6					
		3.09%	2.07%	1.83%	3.89%	3.29%	2.60%	2.75%	2.75%	2.85%	2.48%	2.21%	3.44%	2.64%	3.36%	3.19%	4.17%	2.08%	14.63%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
