Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Воротынская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586					
		0.20%	0.0%	0.24%	0.13%	0.27%	0.0%	0.32%	0.0%	0.92%	0.33%	0.59%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.42%	0.30%	0.0%	0.0%	0.18%	0.79%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	2	2	1	4	1	2	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	4	0	0	0	0	2	1	0	1	0	0	3	0	0	0	0					
		0.31%	0.42%	0.49%	0.13%	0.55%	0.33%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	0.45%	0.0%	0.35%	0.0%	0.0%	0.0%	2.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.89%	0.42%	0.0%	0.30%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1680	60	99	137	104	64	51	23	10	37	14	5	12	28	38	52	75	60	9	17	4	10	224	10	6	20	17	28	16	77	33	47	84	112	41	11	7	38					
		18.79%	12.68%	24.32%	18.43%	14.54%	21.62%	8.40%	19.16%	9.25%	12.33%	8.38%	8.77%	13.48%	32.94%	17.19%	21.57%	26.88%	25.86%	7.31%	23.61%	8.0%	9.80%	37.02%	25.64%	12.24%	14.81%	14.40%	12.55%	6.86%	32.76%	9.90%	17.27%	55.62%	20.40%	16.26%	17.18%	14.28%	26.02%					
																																												
41	Против всех	307	22	19	36	30	8	20	7	2	13	4	2	1	1	6	2	14	10	7	1	3	4	25	0	1	2	3	7	2	6	3	5	8	14	6	3	1	9					
		3.43%	4.65%	4.66%	4.84%	4.19%	2.70%	3.29%	5.83%	1.85%	4.33%	2.39%	3.50%	1.12%	1.17%	2.71%	0.82%	5.01%	4.31%	5.69%	1.38%	6.0%	3.92%	4.13%	0.0%	2.04%	1.48%	2.54%	3.13%	0.85%	2.55%	0.90%	1.83%	5.29%	2.55%	2.38%	4.68%	2.04%	6.16%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
