Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Район Бирюлево Восточное																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601					
25	"8. ""Народно-республиканская партия России"""	32	0	0	0	0	2	1	0	0	0	0	1	0	2	1	1	0	1	2	0	2	1	1	1	0	0	2	0	2	1	1	1	0	1	1	4	1	1	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.19%	0.07%	0.06%	0.0%	0.10%	0.17%	0.0%	0.18%	0.16%	0.07%	0.05%	0.0%	0.0%	0.16%	0.0%	0.20%	0.08%	0.06%	0.10%	0.0%	0.10%	0.06%	0.29%	0.06%	0.14%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	302	6	10	7	8	8	7	6	13	6	7	4	9	4	7	7	6	5	9	5	12	4	10	15	4	15	13	7	6	11	7	8	5	5	16	10	9	3	8					
		0.66%	0.48%	0.69%	0.56%	0.81%	0.65%	0.61%	0.52%	0.90%	0.42%	0.60%	0.50%	1.08%	0.39%	0.53%	0.45%	0.54%	0.50%	0.77%	0.34%	1.11%	0.66%	0.74%	0.87%	0.33%	1.13%	1.07%	0.70%	0.62%	0.96%	0.46%	0.84%	0.40%	0.51%	1.03%	0.74%	0.61%	0.43%	0.54%					
27	"10. ""Аграрная партия России"""	783	14	29	19	16	13	21	14	24	23	19	12	13	18	24	38	24	17	34	17	20	12	19	19	21	31	24	7	24	31	18	15	23	23	22	23	25	10	27					
		1.72%	1.12%	2.02%	1.53%	1.63%	1.06%	1.83%	1.21%	1.67%	1.64%	1.63%	1.50%	1.56%	1.76%	1.84%	2.49%	2.19%	1.72%	2.91%	1.17%	1.85%	2.00%	1.41%	1.10%	1.76%	2.35%	1.98%	0.70%	2.51%	2.70%	1.19%	1.58%	1.85%	2.34%	1.42%	1.71%	1.70%	1.44%	1.84%					
28	"11. ""Истинные патриоты России"""	41	1	1	1	1	5	1	2	1	0	1	1	2	2	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	5	2	0	0	3	3	0	2	1	0					
		0.09%	0.08%	0.06%	0.08%	0.10%	0.41%	0.08%	0.17%	0.06%	0.0%	0.08%	0.12%	0.24%	0.19%	0.0%	0.06%	0.0%	0.10%	0.08%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.08%	0.0%	0.0%	0.43%	0.13%	0.0%	0.0%	0.30%	0.19%	0.0%	0.13%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	587	10	18	14	12	12	22	15	21	17	13	16	7	10	32	20	14	13	16	14	22	5	14	17	15	12	17	10	17	9	15	18	19	8	21	20	19	9	24					
		1.29%	0.80%	1.25%	1.13%	1.22%	0.98%	1.92%	1.30%	1.46%	1.21%	1.12%	2.00%	0.84%	0.98%	2.45%	1.31%	1.28%	1.31%	1.37%	0.96%	2.04%	0.83%	1.04%	0.99%	1.25%	0.91%	1.40%	1.00%	1.78%	0.78%	0.99%	1.90%	1.53%	0.81%	1.36%	1.49%	1.29%	1.29%	1.64%					
30	"13. ""Демократическая партия России"""	59	1	2	0	2	2	1	0	2	1	2	1	0	4	2	0	2	1	3	1	4	0	1	5	2	3	1	0	0	1	2	1	2	1	2	3	3	1	0					
		0.13%	0.08%	0.13%	0.0%	0.20%	0.16%	0.08%	0.0%	0.13%	0.07%	0.17%	0.12%	0.0%	0.39%	0.15%	0.0%	0.18%	0.10%	0.25%	0.06%	0.37%	0.0%	0.07%	0.29%	0.16%	0.22%	0.08%	0.0%	0.0%	0.08%	0.13%	0.10%	0.16%	0.10%	0.12%	0.22%	0.20%	0.14%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	86	4	3	0	1	2	1	1	5	1	2	1	0	2	1	2	4	2	1	2	1	0	1	3	0	1	3	2	14	3	2	2	2	4	4	5	1	0	3					
		0.18%	0.32%	0.20%	0.0%	0.10%	0.16%	0.08%	0.08%	0.34%	0.07%	0.17%	0.12%	0.0%	0.19%	0.07%	0.13%	0.36%	0.20%	0.08%	0.13%	0.09%	0.0%	0.07%	0.17%	0.0%	0.07%	0.24%	0.20%	1.46%	0.26%	0.13%	0.21%	0.16%	0.40%	0.25%	0.37%	0.06%	0.0%	0.20%					
32	"15. ""Партия СЛОН"""	73	1	2	2	1	1	4	3	6	1	2	2	0	0	3	1	1	3	2	2	4	2	2	3	0	1	0	1	2	1	2	3	6	1	3	2	0	2	1					
		0.16%	0.08%	0.13%	0.16%	0.10%	0.08%	0.34%	0.26%	0.41%	0.07%	0.17%	0.25%	0.0%	0.0%	0.23%	0.06%	0.09%	0.30%	0.17%	0.13%	0.37%	0.33%	0.14%	0.17%	0.0%	0.07%	0.0%	0.10%	0.20%	0.08%	0.13%	0.31%	0.48%	0.10%	0.19%	0.14%	0.0%	0.28%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6117	137	206	173	95	150	123	142	209	194	170	105	139	148	197	242	164	124	144	192	158	94	169	267	163	170	215	106	107	116	215	99	185	116	277	159	164	109	174					
		13.51%	11.04%	14.39%	14.00%	9.70%	12.31%	10.75%	12.35%	14.61%	13.86%	14.66%	13.15%	16.74%	14.55%	15.11%	15.88%	15.01%	12.55%	12.36%	13.22%	14.65%	15.71%	12.59%	15.55%	13.66%	12.89%	17.79%	10.65%	11.21%	10.13%	14.24%	10.46%	14.94%	11.83%	17.97%	11.85%	11.17%	15.70%	11.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	1	5	1	1	0	6	1	3	0	1	0	0	1	1	0	0	0	1	3	0	0	2	0	3	0	0	0	0	1	4	0	2	1	1	3	4	1	5					
		0.11%	0.08%	0.34%	0.08%	0.10%	0.0%	0.52%	0.08%	0.20%	0.0%	0.08%	0.0%	0.0%	0.09%	0.07%	0.0%	0.0%	0.0%	0.08%	0.20%	0.0%	0.0%	0.14%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.08%	0.26%	0.0%	0.16%	0.10%	0.06%	0.22%	0.27%	0.14%	0.34%					
35	"18. ""ЛДПР"""	3548	111	119	90	128	113	101	80	98	80	79	63	43	94	82	86	83	96	89	115	72	43	106	116	112	105	74	96	88	97	125	67	92	86	76	131	154	55	103					
		7.83%	8.95%	8.31%	7.28%	13.07%	9.27%	8.82%	6.96%	6.85%	5.71%	6.81%	7.89%	5.18%	9.24%	6.29%	5.64%	7.60%	9.71%	7.63%	7.92%	6.67%	7.19%	7.89%	6.75%	9.38%	7.96%	6.12%	9.64%	9.22%	8.47%	8.28%	7.08%	7.43%	8.77%	4.93%	9.76%	10.49%	7.92%	7.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	403	11	14	0	7	8	8	7	10	20	13	11	9	20	18	10	11	5	7	21	9	8	14	10	5	5	16	10	8	9	20	5	5	12	12	5	19	9	12					
		0.89%	0.88%	0.97%	0.0%	0.71%	0.65%	0.69%	0.60%	0.69%	1.42%	1.12%	1.37%	1.08%	1.96%	1.38%	0.65%	1.00%	0.50%	0.60%	1.44%	0.83%	1.33%	1.04%	0.58%	0.41%	0.37%	1.32%	1.00%	0.83%	0.78%	1.32%	0.52%	0.40%	1.22%	0.77%	0.37%	1.29%	1.29%	0.82%					
37	"20. ""Политическая партия ""Единая Россия"""	18003	522	525	515	424	473	442	479	558	550	437	321	320	410	544	600	355	397	475	630	383	247	559	643	522	484	403	424	428	475	567	377	512	399	533	561	610	263	636					
		39.76%	42.09%	36.68%	41.70%	43.30%	38.83%	38.63%	41.68%	39.02%	39.31%	37.70%	40.22%	38.55%	40.31%	41.74%	39.39%	32.50%	40.18%	40.77%	43.38%	35.52%	41.30%	41.65%	37.47%	43.75%	36.72%	33.36%	42.61%	44.86%	41.48%	37.57%	39.85%	41.35%	40.71%	34.58%	41.83%	41.58%	37.89%	43.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	53	5	0	1	1	2	1	0	0	1	2	1	0	1	0	4	1	1	1	3	1	2	1	1	3	2	3	0	0	0	3	1	2	0	3	2	2	1	1					
		0.11%	0.40%	0.0%	0.08%	0.10%	0.16%	0.08%	0.0%	0.0%	0.07%	0.17%	0.12%	0.0%	0.09%	0.0%	0.26%	0.09%	0.10%	0.08%	0.20%	0.09%	0.33%	0.07%	0.05%	0.25%	0.15%	0.24%	0.0%	0.0%	0.0%	0.19%	0.10%	0.16%	0.0%	0.19%	0.14%	0.13%	0.14%	0.06%					
39	"22. ""Развитие предпринимательства"""	106	1	6	4	1	4	3	1	3	5	1	1	3	2	3	6	1	2	4	8	1	4	2	4	2	1	3	1	1	3	4	2	5	0	4	6	1	0	3					
		0.23%	0.08%	0.41%	0.32%	0.10%	0.32%	0.26%	0.08%	0.20%	0.35%	0.08%	0.12%	0.36%	0.19%	0.23%	0.39%	0.09%	0.20%	0.34%	0.55%	0.09%	0.66%	0.14%	0.23%	0.16%	0.07%	0.24%	0.10%	0.10%	0.26%	0.26%	0.21%	0.40%	0.0%	0.25%	0.44%	0.06%	0.0%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3373	70	99	73	52	75	87	88	131	117	94	56	76	54	79	119	120	62	93	99	83	33	90	190	76	115	77	83	47	82	108	77	82	76	149	101	93	61	106					
		7.44%	5.64%	6.91%	5.91%	5.31%	6.15%	7.60%	7.65%	9.16%	8.36%	8.11%	7.01%	9.15%	5.30%	6.06%	7.81%	10.98%	6.27%	7.98%	6.81%	7.69%	5.51%	6.70%	11.07%	6.37%	8.72%	6.37%	8.34%	4.92%	7.16%	7.15%	8.13%	6.62%	7.75%	9.66%	7.53%	6.33%	8.78%	7.25%					
																																													
41	Против всех	3092	70	90	62	50	73	93	84	96	90	67	54	54	61	90	97	72	85	78	90	61	39	68	129	67	97	109	90	64	75	119	71	63	75	128	101	113	70	97					
		6.82%	5.64%	6.28%	5.02%	5.10%	5.99%	8.12%	7.31%	6.71%	6.43%	5.78%	6.76%	6.50%	5.99%	6.90%	6.36%	6.59%	8.60%	6.69%	6.19%	5.65%	6.52%	5.06%	7.51%	5.61%	7.35%	9.02%	9.04%	6.70%	6.55%	7.88%	7.50%	5.08%	7.65%	8.30%	7.53%	7.70%	10.08%	6.63%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
