Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Нижнеингашская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1349	29	181	61	16	26	11	12	94	129	40	49	15	57	29	27	39	25	1	3	15	4	22	31	7	93	12	33	9	12	1	28	5	5	28	29	7	3	2	21	3	13	25	53	4	40					
		11.42%	16.02%	15.29%	11.13%	9.76%	6.82%	12.50%	11.43%	11.28%	13.20%	9.93%	10.43%	12.10%	12.81%	10.98%	10.34%	13.04%	11.85%	2.44%	3.80%	9.38%	7.02%	6.49%	16.32%	8.97%	15.60%	10.62%	9.40%	8.11%	7.32%	0.82%	22.95%	11.63%	7.94%	11.16%	12.18%	8.05%	5.66%	4.44%	9.21%	6.52%	16.88%	8.68%	9.12%	8.00%	13.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2107	22	211	106	26	175	21	17	124	160	57	64	22	81	55	38	36	32	12	15	16	8	84	32	15	79	26	72	20	18	19	24	4	13	40	47	12	10	10	30	10	14	43	134	7	46					
		17.83%	12.15%	17.82%	19.34%	15.85%	45.93%	23.86%	16.19%	14.89%	16.38%	14.14%	13.62%	17.74%	18.20%	20.83%	14.56%	12.04%	15.17%	29.27%	18.99%	10.00%	14.04%	24.78%	16.84%	19.23%	13.26%	23.01%	20.51%	18.02%	10.98%	15.57%	19.67%	9.30%	20.63%	15.94%	19.75%	13.79%	18.87%	22.22%	13.16%	21.74%	18.18%	14.93%	23.06%	14.00%	15.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	1	11	3	1	6	1	1	8	14	0	7	1	10	1	2	3	3	0	0	1	0	7	2	0	7	0	9	1	3	2	0	1	0	4	5	1	1	2	5	2	1	4	5	0	6					
		1.20%	0.55%	0.93%	0.55%	0.61%	1.57%	1.14%	0.95%	0.96%	1.43%	0.00%	1.49%	0.81%	2.25%	0.38%	0.77%	1.00%	1.42%	0.00%	0.00%	0.63%	0.00%	2.06%	1.05%	0.00%	1.17%	0.00%	2.56%	0.90%	1.83%	1.64%	0.00%	2.33%	0.00%	1.59%	2.10%	1.15%	1.89%	4.44%	2.19%	4.35%	1.30%	1.39%	0.86%	0.00%	1.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2675	43	272	143	19	36	18	8	181	227	130	104	18	124	72	57	100	40	4	9	44	9	64	33	18	129	24	71	18	50	33	12	3	7	30	50	25	7	6	81	10	21	104	151	32	38					
		22.64%	23.76%	22.97%	26.09%	11.59%	9.45%	20.45%	7.62%	21.73%	23.23%	32.26%	22.13%	14.52%	27.87%	27.27%	21.84%	33.44%	18.96%	9.76%	11.39%	27.50%	15.79%	18.88%	17.37%	23.08%	21.64%	21.24%	20.23%	16.22%	30.49%	27.05%	9.84%	6.98%	11.11%	11.95%	21.01%	28.74%	13.21%	13.33%	35.53%	21.74%	27.27%	36.11%	25.99%	64.00%	12.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	128	1	22	4	0	7	0	0	9	11	5	4	0	8	2	3	2	2	0	0	1	1	2	1	1	10	6	2	1	4	0	3	0	1	1	6	0	0	0	0	0	0	2	5	0	1					
		1.08%	0.55%	1.86%	0.73%	0.00%	1.84%	0.00%	0.00%	1.08%	1.13%	1.24%	0.85%	0.00%	1.80%	0.76%	1.15%	0.67%	0.95%	0.00%	0.00%	0.63%	1.75%	0.59%	0.53%	1.28%	1.68%	5.31%	0.57%	0.90%	2.44%	0.00%	2.46%	0.00%	1.59%	0.40%	2.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.86%	0.00%	0.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5145	82	455	220	99	117	35	61	396	412	167	231	64	161	102	126	114	101	24	52	82	33	148	86	32	259	45	157	62	72	66	55	30	36	145	94	37	32	24	88	20	28	108	219	7	161					
		43.55%	45.30%	38.43%	40.15%	60.37%	30.71%	39.77%	58.10%	47.54%	42.17%	41.44%	49.15%	51.61%	36.18%	38.64%	48.28%	38.13%	47.87%	58.54%	65.82%	51.25%	57.89%	43.66%	45.26%	41.03%	43.46%	39.82%	44.73%	55.86%	43.90%	54.10%	45.08%	69.77%	57.14%	57.77%	39.50%	42.53%	60.38%	53.33%	38.60%	43.48%	36.36%	37.50%	37.69%	14.00%	53.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	66	1	10	5	0	6	0	1	7	9	2	3	0	1	0	1	0	0	0	0	1	0	1	1	2	3	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	4	0	2					
		0.56%	0.55%	0.84%	0.91%	0.00%	1.57%	0.00%	0.95%	0.84%	0.92%	0.50%	0.64%	0.00%	0.22%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.29%	0.53%	2.56%	0.50%	0.00%	0.28%	0.00%	0.00%	0.82%	0.00%	0.00%	1.59%	0.40%	0.42%	0.00%	0.00%	0.00%	0.00%	2.17%	0.00%	0.00%	0.69%	0.00%	0.66%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
