Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Смоленская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	461	7	20	10	10	15	25	15	10	10	15	8	15	8	25	8	6	8	10	10	8	8	10	8	10	8	20	6	10	20	8	10	8	10	8	8	8	8	8	10	8	8	8	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	133	0	2	0	6	5	10	6	1	0	2	0	5	0	8	1	1	4	10	3	3	3	2	0	2	1	5	0	6	9	6	3	3	4	3	0	0	2	0	4	5	4	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	171	4	1	1	2	9	8	1	2	3	1	6	3	3	4	1	4	4	4	5	2	5	1	2	5	10	9	3	15	6	7	1	6	1	5	6	4	2	2	4	2	1	4	2					
14	Число погашенных открепительных удостоверений	328	7	18	10	4	10	15	9	9	10	13	8	10	8	17	7	5	4	0	7	5	5	8	8	8	7	15	6	4	11	2	7	5	6	5	8	8	6	8	6	3	4	5	7					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	329	0	15	3	5	12	14	12	5	12	6	7	19	3	26	4	6	3	21	16	7	8	7	4	6	0	8	1	7	8	3	2	2	9	9	4	9	6	7	11	4	2	12	4					
		1.57%	0.0%	1.53%	0.98%	1.25%	2.18%	1.03%	2.04%	2.11%	2.02%	0.96%	3.33%	1.63%	1.26%	1.75%	2.23%	4.91%	1.05%	2.37%	1.56%	2.01%	3.17%	1.47%	1.04%	0.92%	0.0%	0.73%	0.83%	1.72%	1.08%	1.93%	0.33%	1.28%	1.61%	2.83%	1.67%	2.34%	1.73%	1.85%	1.74%	1.71%	1.08%	3.78%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	268	4	21	2	5	7	22	11	5	6	8	5	15	0	12	2	1	1	7	11	7	4	6	6	17	4	15	1	6	11	2	5	1	8	4	2	4	1	2	7	1	2	5	2					
		1.28%	1.40%	2.15%	0.65%	1.25%	1.27%	1.63%	1.87%	2.11%	1.01%	1.29%	2.38%	1.28%	0.0%	0.81%	1.11%	0.81%	0.35%	0.79%	1.07%	2.01%	1.58%	1.26%	1.56%	2.61%	2.39%	1.36%	0.83%	1.47%	1.49%	1.29%	0.83%	0.64%	1.43%	1.25%	0.83%	1.04%	0.28%	0.52%	1.11%	0.42%	1.08%	1.57%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	638	4	18	3	13	16	38	12	5	22	20	14	35	6	38	5	5	4	30	33	11	13	9	8	29	10	34	13	16	26	4	27	1	19	6	8	4	2	13	27	12	3	15	7					
		3.06%	1.40%	1.84%	0.98%	3.25%	2.91%	2.82%	2.04%	2.11%	3.71%	3.23%	6.66%	3.00%	2.53%	2.56%	2.79%	4.09%	1.40%	3.38%	3.21%	3.17%	5.15%	1.89%	2.08%	4.46%	5.98%	3.10%	10.83%	3.94%	3.52%	2.58%	4.5%	0.64%	3.40%	1.88%	3.34%	1.04%	0.57%	3.43%	4.29%	5.15%	1.62%	4.73%	2.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	449	3	28	0	6	8	36	14	2	44	14	5	29	1	28	7	3	2	18	20	5	4	8	8	20	1	36	3	4	9	3	20	0	14	6	2	2	5	5	10	4	0	8	4					
		2.15%	1.05%	2.86%	0.0%	1.5%	1.45%	2.67%	2.38%	0.84%	7.43%	2.26%	2.38%	2.49%	0.42%	1.89%	3.91%	2.45%	0.70%	2.03%	1.95%	1.44%	1.58%	1.68%	2.08%	3.07%	0.59%	3.28%	2.5%	0.98%	1.22%	1.93%	3.33%	0.0%	2.50%	1.88%	0.83%	0.52%	1.44%	1.32%	1.58%	1.71%	0.0%	2.52%	1.68%					
22	"5. ""За Русь Святую"""	80	1	6	5	1	1	4	3	0	2	4	4	7	0	6	0	1	0	2	6	3	1	1	1	1	1	2	0	0	5	3	1	1	2	0	1	0	0	1	2	0	1	0	0					
		0.38%	0.35%	0.61%	1.63%	0.25%	0.18%	0.29%	0.51%	0.0%	0.33%	0.64%	1.90%	0.60%	0.0%	0.40%	0.0%	0.81%	0.0%	0.22%	0.58%	0.86%	0.39%	0.21%	0.26%	0.15%	0.59%	0.18%	0.0%	0.0%	0.67%	1.93%	0.16%	0.64%	0.35%	0.0%	0.41%	0.0%	0.0%	0.26%	0.31%	0.0%	0.54%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	0	0	1	1	2	1	4	0	0	3	0	2	0	4	1	1	1	0	2	2	0	1	2	1	2	2	0	1	2	0	2	0	0	1	2	2	0	2	3	0	2	2	0					
		0.24%	0.0%	0.0%	0.32%	0.25%	0.36%	0.07%	0.68%	0.0%	0.0%	0.48%	0.0%	0.17%	0.0%	0.27%	0.55%	0.81%	0.35%	0.0%	0.19%	0.57%	0.0%	0.21%	0.52%	0.15%	1.19%	0.18%	0.0%	0.24%	0.27%	0.0%	0.33%	0.0%	0.0%	0.31%	0.83%	0.52%	0.0%	0.52%	0.47%	0.0%	1.08%	0.63%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	131	1	6	0	0	2	12	4	2	7	3	0	11	2	12	0	1	0	5	4	6	0	3	1	9	1	10	1	2	5	0	8	0	0	0	0	1	1	3	4	0	1	2	1					
		0.62%	0.35%	0.61%	0.0%	0.0%	0.36%	0.89%	0.68%	0.84%	1.18%	0.48%	0.0%	0.94%	0.84%	0.81%	0.0%	0.81%	0.0%	0.56%	0.39%	1.72%	0.0%	0.63%	0.26%	1.38%	0.59%	0.91%	0.83%	0.49%	0.67%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.26%	0.28%	0.79%	0.63%	0.0%	0.54%	0.63%	0.42%					
25	"8. ""Народно-республиканская партия России"""	38	0	2	0	0	5	1	1	1	1	1	0	1	0	0	0	0	2	1	5	1	1	1	0	2	2	1	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0					
		0.18%	0.0%	0.20%	0.0%	0.0%	0.91%	0.07%	0.17%	0.42%	0.16%	0.16%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.70%	0.11%	0.48%	0.28%	0.39%	0.21%	0.0%	0.30%	1.19%	0.09%	1.66%	0.24%	0.0%	0.0%	0.16%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.94%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	0	0	0	0	1	2	1	1	1	0	0	4	0	3	1	0	1	0	2	0	1	8	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.18%	0.14%	0.17%	0.42%	0.16%	0.0%	0.0%	0.34%	0.0%	0.20%	0.55%	0.0%	0.35%	0.0%	0.19%	0.0%	0.39%	1.68%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.64%	0.16%	0.0%	0.17%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	864	9	57	3	11	18	35	19	12	6	21	5	54	14	85	5	0	16	55	46	12	12	29	31	32	10	29	3	15	31	5	39	7	29	10	8	16	6	6	15	23	4	14	7					
		4.14%	3.15%	5.84%	0.98%	2.75%	3.27%	2.59%	3.24%	5.08%	1.01%	3.39%	2.38%	4.63%	5.90%	5.74%	2.79%	0.0%	5.63%	6.21%	4.48%	3.45%	4.76%	6.10%	8.07%	4.92%	5.98%	2.64%	2.5%	3.69%	4.20%	3.22%	6.5%	4.48%	5.19%	3.14%	3.34%	4.17%	1.73%	1.58%	2.38%	9.87%	2.16%	4.41%	2.94%					
28	"11. ""Истинные патриоты России"""	25	0	1	0	1	0	0	0	0	2	5	0	0	0	1	0	1	2	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1					
		0.11%	0.0%	0.10%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.33%	0.80%	0.0%	0.0%	0.0%	0.06%	0.0%	0.81%	0.70%	0.11%	0.19%	0.28%	0.0%	0.42%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.42%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	205	0	6	7	1	5	18	5	3	5	5	7	11	3	10	0	0	0	9	11	3	3	3	0	10	0	11	0	7	14	0	7	2	3	6	0	2	3	5	12	0	1	5	2					
		0.98%	0.0%	0.61%	2.29%	0.25%	0.91%	1.33%	0.85%	1.27%	0.84%	0.80%	3.33%	0.94%	1.26%	0.67%	0.0%	0.0%	0.0%	1.01%	1.07%	0.86%	1.19%	0.63%	0.0%	1.53%	0.0%	1.00%	0.0%	1.72%	1.89%	0.0%	1.16%	1.28%	0.53%	1.88%	0.0%	0.52%	0.86%	1.32%	1.90%	0.0%	0.54%	1.57%	0.84%					
30	"13. ""Демократическая партия России"""	49	1	0	0	1	3	3	1	1	0	1	1	11	0	2	0	0	2	2	7	2	0	0	1	0	0	1	0	0	1	0	2	0	0	0	2	0	0	0	1	0	0	2	1					
		0.23%	0.35%	0.0%	0.0%	0.25%	0.54%	0.22%	0.17%	0.42%	0.0%	0.16%	0.47%	0.94%	0.0%	0.13%	0.0%	0.0%	0.70%	0.22%	0.68%	0.57%	0.0%	0.0%	0.26%	0.0%	0.0%	0.09%	0.0%	0.0%	0.13%	0.0%	0.33%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.63%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	4	0	0	0	2	2	1	2	1	0	2	0	0	1	0	1	1	0	0	1	3	0	1	1	2	0	1	2	0	0	0	3	0	0	0	3	0	0	0	0	1	0					
		0.16%	0.0%	0.40%	0.0%	0.0%	0.0%	0.14%	0.34%	0.42%	0.33%	0.16%	0.0%	0.17%	0.0%	0.0%	0.55%	0.0%	0.35%	0.11%	0.0%	0.0%	0.39%	0.63%	0.0%	0.15%	0.59%	0.18%	0.0%	0.24%	0.27%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	1	0	0	2	1	2	0	0	1	0	1	0	2	0	1	1	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0					
		0.10%	0.0%	0.10%	0.0%	0.0%	0.36%	0.07%	0.34%	0.0%	0.0%	0.16%	0.0%	0.08%	0.0%	0.13%	0.0%	0.81%	0.35%	0.11%	0.0%	0.0%	0.0%	0.0%	0.26%	0.30%	0.0%	0.09%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.42%	0.0%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1213	15	45	4	22	31	77	45	13	39	43	23	91	11	84	10	3	22	35	43	20	11	18	38	34	6	107	6	29	41	7	70	5	21	18	5	24	11	13	41	12	1	11	8					
		5.81%	5.26%	4.61%	1.31%	5.5%	5.64%	5.71%	7.67%	5.50%	6.58%	6.94%	10.95%	7.81%	4.64%	5.67%	5.58%	2.45%	7.74%	3.95%	4.19%	5.76%	4.36%	3.78%	9.89%	5.23%	3.59%	9.77%	5.0%	7.14%	5.56%	4.51%	11.66%	3.20%	3.76%	5.66%	2.09%	6.26%	3.17%	3.43%	6.51%	5.15%	0.54%	3.47%	3.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	0	2	1	1	2	4	0	1	5	2	1	4	1	5	0	1	2	0	5	1	0	4	2	3	1	1	0	0	2	1	1	1	2	4	0	1	1	2	3	0	0	2	2					
		0.34%	0.0%	0.20%	0.32%	0.25%	0.36%	0.29%	0.0%	0.42%	0.84%	0.32%	0.47%	0.34%	0.42%	0.33%	0.0%	0.81%	0.70%	0.0%	0.48%	0.28%	0.0%	0.84%	0.52%	0.46%	0.59%	0.09%	0.0%	0.0%	0.27%	0.64%	0.16%	0.64%	0.35%	1.25%	0.0%	0.26%	0.28%	0.52%	0.47%	0.0%	0.0%	0.63%	0.84%					
35	"18. ""ЛДПР"""	2780	22	124	11	40	75	237	83	36	84	85	13	120	39	227	24	10	24	92	161	52	26	47	58	87	23	169	16	66	99	18	70	21	87	44	37	54	25	68	79	31	25	42	29					
		13.33%	7.71%	12.70%	3.60%	10.0%	13.66%	17.59%	14.16%	15.25%	14.18%	13.73%	6.19%	10.30%	16.45%	15.33%	13.40%	8.19%	8.45%	10.39%	15.70%	14.98%	10.31%	9.89%	15.10%	13.38%	13.77%	15.43%	13.33%	16.25%	13.43%	11.61%	11.66%	13.46%	15.59%	13.83%	15.48%	14.09%	7.22%	17.98%	12.55%	13.30%	13.51%	13.24%	12.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	376	2	17	2	1	18	28	19	4	14	11	5	17	5	33	1	1	8	14	18	6	3	3	9	8	2	12	2	10	19	3	18	2	17	10	4	1	6	1	10	2	0	8	2					
		1.80%	0.70%	1.74%	0.65%	0.25%	3.27%	2.07%	3.24%	1.69%	2.36%	1.77%	2.38%	1.46%	2.10%	2.22%	0.55%	0.81%	2.81%	1.58%	1.75%	1.72%	1.19%	0.63%	2.34%	1.23%	1.19%	1.09%	1.66%	2.46%	2.57%	1.93%	3.0%	1.28%	3.04%	3.14%	1.67%	0.26%	1.73%	0.26%	1.58%	0.85%	0.0%	2.52%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	9633	183	390	245	244	232	578	233	112	236	270	86	531	117	671	83	73	131	453	417	138	94	240	156	278	85	475	50	153	355	73	196	96	269	179	133	204	229	204	264	101	115	127	134					
		46.20%	64.21%	39.95%	80.32%	61.0%	42.25%	42.91%	39.76%	47.45%	39.86%	43.61%	40.95%	45.61%	49.36%	45.33%	46.36%	59.83%	46.12%	51.18%	40.68%	39.76%	37.30%	50.52%	40.62%	42.76%	50.89%	43.37%	41.66%	37.68%	48.16%	47.09%	32.66%	61.53%	48.20%	56.28%	55.64%	53.26%	66.18%	53.96%	41.97%	43.34%	62.16%	40.06%	56.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	0	3	3	1	2	1	4	0	1	2	0	2	1	0	2	1	0	0	6	1	0	2	0	1	1	3	1	2	1	0	1	0	1	0	0	1	0	3	5	0	0	2	1					
		0.26%	0.0%	0.30%	0.98%	0.25%	0.36%	0.07%	0.68%	0.0%	0.16%	0.32%	0.0%	0.17%	0.42%	0.0%	1.11%	0.81%	0.0%	0.0%	0.58%	0.28%	0.0%	0.42%	0.0%	0.15%	0.59%	0.27%	0.83%	0.49%	0.13%	0.0%	0.16%	0.0%	0.17%	0.0%	0.0%	0.26%	0.0%	0.79%	0.79%	0.0%	0.0%	0.63%	0.42%					
39	"22. ""Развитие предпринимательства"""	35	0	3	0	1	0	5	2	0	1	0	2	2	1	4	0	0	0	1	1	2	0	0	0	1	1	1	1	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.30%	0.0%	0.25%	0.0%	0.37%	0.34%	0.0%	0.16%	0.0%	0.95%	0.17%	0.42%	0.27%	0.0%	0.0%	0.0%	0.11%	0.09%	0.57%	0.0%	0.0%	0.0%	0.15%	0.59%	0.09%	0.83%	0.0%	0.27%	0.64%	0.16%	0.0%	0.17%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2492	31	179	5	32	77	172	96	19	66	90	27	119	16	134	19	5	53	107	154	55	47	46	46	80	13	122	16	51	63	26	96	8	45	14	22	43	37	32	111	32	17	44	25					
		11.95%	10.87%	18.34%	1.63%	8.0%	14.02%	12.76%	16.38%	8.05%	11.14%	14.53%	12.85%	10.22%	6.75%	9.05%	10.61%	4.09%	18.66%	12.09%	15.02%	15.85%	18.65%	9.68%	11.97%	12.30%	7.78%	11.14%	13.33%	12.56%	8.54%	16.77%	16.0%	5.12%	8.06%	4.40%	9.20%	11.22%	10.69%	8.46%	17.64%	13.73%	9.18%	13.88%	10.50%					
																																																		
41	Против всех	739	8	33	5	12	20	35	7	8	24	18	3	66	9	79	9	1	6	23	44	10	18	25	12	15	2	39	4	27	35	4	27	7	24	4	5	14	8	7	17	5	8	6	6					
		3.54%	2.80%	3.38%	1.63%	3.0%	3.64%	2.59%	1.19%	3.38%	4.05%	2.90%	1.42%	5.67%	3.79%	5.33%	5.02%	0.81%	2.11%	2.59%	4.29%	2.88%	7.14%	5.26%	3.12%	2.30%	1.19%	3.56%	3.33%	6.65%	4.74%	2.58%	4.5%	4.48%	4.30%	1.25%	2.09%	3.65%	2.31%	1.85%	2.70%	2.14%	4.32%	1.89%	2.52%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
