Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Лихославльская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	0	2	0	3	1	7	6	1	2	4	2	0	3	0	2	0	3	2	1	0	0	0	0	0	0	0	0	0	2	0	1	1	4					
		0.36%	0.00%	0.44%	0.00%	0.39%	0.18%	0.78%	0.78%	0.25%	0.27%	1.16%	0.46%	0.00%	0.33%	0.00%	0.63%	0.00%	0.71%	0.60%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.83%	0.67%	0.55%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	1	2	1	1	0	2	1	2	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	4					
		0.15%	0.00%	0.00%	0.00%	0.13%	0.35%	0.11%	0.13%	0.00%	0.27%	0.29%	0.46%	0.00%	0.22%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.28%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%					
24	7.Политическая партия «Либерально-демократическая партия России»	1443	19	51	13	101	79	110	94	48	93	44	63	43	83	73	32	4	24	17	25	9	41	27	44	52	18	15	14	44	32	14	9	17	91					
		11.09%	9.05%	11.33%	9.09%	13.27%	13.88%	12.28%	12.27%	11.85%	12.45%	12.72%	14.52%	7.50%	9.23%	10.37%	10.09%	5.19%	5.66%	5.14%	10.37%	6.77%	14.54%	12.16%	12.43%	11.40%	7.76%	6.30%	10.45%	14.62%	15.02%	8.64%	7.44%	11.33%	12.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1113	17	38	7	62	35	79	73	41	87	45	50	23	107	59	20	7	16	18	23	8	15	22	36	23	16	19	19	11	10	18	13	18	78					
		8.55%	8.10%	8.44%	4.90%	8.15%	6.15%	8.82%	9.53%	10.12%	11.65%	13.01%	11.52%	4.01%	11.90%	8.38%	6.31%	9.09%	3.77%	5.44%	9.54%	6.02%	5.32%	9.91%	10.17%	5.04%	6.90%	7.98%	14.18%	3.65%	4.69%	11.11%	10.74%	12.00%	10.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	109	3	4	3	10	4	16	14	2	4	2	4	1	4	6	1	0	3	2	3	0	1	0	2	3	4	1	0	0	1	0	1	2	8					
		0.84%	1.43%	0.89%	2.10%	1.31%	0.70%	1.79%	1.83%	0.49%	0.54%	0.58%	0.92%	0.17%	0.44%	0.85%	0.32%	0.00%	0.71%	0.60%	1.24%	0.00%	0.35%	0.00%	0.56%	0.66%	1.72%	0.42%	0.00%	0.00%	0.47%	0.00%	0.83%	1.33%	1.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8102	144	279	109	456	358	473	415	255	393	179	225	427	569	466	220	53	333	254	139	86	158	125	241	294	171	162	93	209	122	117	81	90	406					
		62.26%	68.57%	62.00%	76.22%	59.92%	62.92%	52.79%	54.18%	62.96%	52.61%	51.73%	51.84%	74.52%	63.29%	66.19%	69.40%	68.83%	78.54%	76.74%	57.68%	64.66%	56.03%	56.31%	68.08%	64.47%	73.71%	68.07%	69.40%	69.44%	57.28%	72.22%	66.94%	60.00%	56.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	122	2	0	0	11	4	11	12	3	14	7	4	3	4	8	3	0	1	2	0	1	0	2	3	5	6	3	0	1	1	1	2	0	8					
		0.94%	0.95%	0.00%	0.00%	1.45%	0.70%	1.23%	1.57%	0.74%	1.87%	2.02%	0.92%	0.52%	0.44%	1.14%	0.95%	0.00%	0.24%	0.60%	0.00%	0.75%	0.00%	0.90%	0.85%	1.10%	2.59%	1.26%	0.00%	0.33%	0.47%	0.62%	1.65%	0.00%	1.11%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
