Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Лихославльская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2600	4	15	43	15	19	8	21	19	81	209	242	188	119	182	158	180	179	95	106	56	137	43	36	60	48	59	72	40	24	38	30	43	31					
		20.01%	2.56%	11.28%	12.84%	10.07%	10.73%	10.67%	19.63%	13.38%	18.08%	28.83%	27.22%	31.13%	26.86%	25.07%	25.08%	24.56%	27.88%	31.56%	13.32%	14.25%	17.04%	12.54%	12.41%	13.79%	15.34%	12.66%	17.87%	15.21%	14.55%	15.51%	12.77%	21.29%	13.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1450	13	17	18	20	17	7	9	11	47	88	121	61	62	94	62	63	59	33	98	44	92	25	32	33	38	57	55	34	24	35	34	29	18					
		11.16%	8.33%	12.78%	5.37%	13.42%	9.60%	9.33%	8.41%	7.75%	10.49%	12.14%	13.61%	10.10%	13.99%	12.95%	9.84%	8.59%	9.19%	10.96%	12.31%	11.20%	11.44%	7.29%	11.03%	7.59%	12.14%	12.23%	13.65%	12.93%	14.55%	14.29%	14.47%	14.36%	8.04%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	111	1	0	1	2	1	1	0	2	4	7	10	2	1	7	6	3	7	1	7	2	5	6	3	4	3	3	6	8	3	4	1	0	0					
		0.85%	0.64%	0.00%	0.30%	1.34%	0.56%	1.33%	0.00%	1.41%	0.89%	0.97%	1.12%	0.33%	0.23%	0.96%	0.95%	0.41%	1.09%	0.33%	0.88%	0.51%	0.62%	1.75%	1.03%	0.92%	0.96%	0.64%	1.49%	3.04%	1.82%	1.63%	0.43%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2444	14	13	56	15	22	20	16	13	98	139	168	78	92	145	134	164	147	43	221	121	232	55	39	54	42	69	52	25	28	41	30	32	26					
		18.81%	8.97%	9.77%	16.72%	10.07%	12.43%	26.67%	14.95%	9.15%	21.88%	19.17%	18.90%	12.91%	20.77%	19.97%	21.27%	22.37%	22.90%	14.29%	27.76%	30.79%	28.86%	16.03%	13.45%	12.41%	13.42%	14.81%	12.90%	9.51%	16.97%	16.73%	12.77%	15.84%	11.61%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	294	0	3	1	0	3	1	2	1	7	27	31	19	14	32	29	24	10	4	8	9	20	5	3	6	6	5	1	6	2	5	0	4	6					
		2.26%	0.00%	2.26%	0.30%	0.00%	1.69%	1.33%	1.87%	0.70%	1.56%	3.72%	3.49%	3.15%	3.16%	4.41%	4.60%	3.27%	1.56%	1.33%	1.01%	2.29%	2.49%	1.46%	1.03%	1.38%	1.92%	1.07%	0.25%	2.28%	1.21%	2.04%	0.00%	1.98%	2.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5897	123	83	213	96	112	38	58	96	203	241	303	248	149	250	232	290	225	121	346	154	308	203	175	270	172	264	214	147	81	120	132	87	143					
		45.39%	78.85%	62.41%	63.58%	64.43%	63.28%	50.67%	54.21%	67.61%	45.31%	33.24%	34.08%	41.06%	33.63%	34.44%	36.83%	39.56%	35.05%	40.20%	43.47%	39.19%	38.31%	59.18%	60.34%	62.07%	54.95%	56.65%	53.10%	55.89%	49.09%	48.98%	56.17%	43.07%	63.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	0	2	1	0	2	0	1	0	0	5	5	0	1	9	2	3	3	0	1	0	2	2	1	3	2	0	2	3	0	1	2	2	0					
		0.42%	0.00%	1.50%	0.30%	0.00%	1.13%	0.00%	0.93%	0.00%	0.00%	0.69%	0.56%	0.00%	0.23%	1.24%	0.32%	0.41%	0.47%	0.00%	0.13%	0.00%	0.25%	0.58%	0.34%	0.69%	0.64%	0.00%	0.50%	1.14%	0.00%	0.41%	0.85%	0.99%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
