Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Тугулымская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1389	215	227	25	7	14	18	15	50	5	5	23	16	113	9	9	18	116	9	35	10	0	94	39	159	37	35	8	13	39	21	1	4					
		15.46%	19.27%	22.28%	10.55%	10.77%	38.89%	10.23%	11.45%	12.69%	9.09%	12.50%	11.33%	14.55%	22.33%	8.74%	9.57%	12.59%	11.58%	13.24%	13.01%	12.82%	0.00%	17.06%	13.36%	21.93%	15.04%	9.54%	7.92%	13.68%	10.68%	8.50%	3.45%	5.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1552	170	164	47	15	3	38	37	70	5	16	44	22	64	14	14	26	164	13	43	7	10	83	61	150	47	73	17	22	55	30	11	17					
		17.27%	15.23%	16.09%	19.83%	23.08%	8.33%	21.59%	28.24%	17.77%	9.09%	40.00%	21.67%	20.00%	12.65%	13.59%	14.89%	18.18%	16.37%	19.12%	15.99%	8.97%	17.54%	15.06%	20.89%	20.69%	19.11%	19.89%	16.83%	23.16%	15.07%	12.15%	37.93%	25.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	79	9	9	3	2	0	4	1	5	1	0	1	2	3	3	0	1	10	1	1	0	1	1	2	4	1	1	2	4	1	2	3	1					
		0.88%	0.81%	0.88%	1.27%	3.08%	0.00%	2.27%	0.76%	1.27%	1.82%	0.00%	0.49%	1.82%	0.59%	2.91%	0.00%	0.70%	0.99%	1.47%	0.37%	0.00%	1.75%	0.18%	0.68%	0.55%	0.41%	0.27%	1.98%	4.21%	0.27%	0.81%	10.34%	1.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1633	199	207	37	10	4	27	35	68	12	4	42	29	79	23	13	24	234	8	36	9	20	58	50	137	49	77	23	10	76	21	4	8					
		18.17%	17.83%	20.31%	15.61%	15.38%	11.11%	15.34%	26.72%	17.26%	21.82%	10.00%	20.69%	26.36%	15.61%	22.33%	13.83%	16.78%	23.35%	11.76%	13.38%	11.54%	35.09%	10.53%	17.12%	18.90%	19.92%	20.98%	22.77%	10.53%	20.82%	8.50%	13.79%	11.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	135	29	31	3	3	0	3	0	8	0	1	3	1	3	0	2	0	18	0	2	0	0	4	7	7	4	4	0	0	2	0	0	0					
		1.50%	2.60%	3.04%	1.27%	4.62%	0.00%	1.70%	0.00%	2.03%	0.00%	2.50%	1.48%	0.91%	0.59%	0.00%	2.13%	0.00%	1.80%	0.00%	0.74%	0.00%	0.00%	0.73%	2.40%	0.97%	1.63%	1.09%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3938	466	348	115	27	15	79	42	180	29	14	81	38	226	53	54	71	418	37	148	50	25	292	123	253	101	166	50	46	183	163	10	35					
		43.82%	41.76%	34.15%	48.52%	41.54%	41.67%	44.89%	32.06%	45.69%	52.73%	35.00%	39.90%	34.55%	44.66%	51.46%	57.45%	49.65%	41.72%	54.41%	55.02%	64.10%	43.86%	52.99%	42.12%	34.90%	41.06%	45.23%	49.50%	48.42%	50.14%	65.99%	34.48%	52.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	10	5	2	0	0	1	1	4	0	0	1	0	2	1	0	0	3	0	4	0	1	1	0	5	2	2	0	0	2	2	0	0					
		0.55%	0.90%	0.49%	0.84%	0.00%	0.00%	0.57%	0.76%	1.02%	0.00%	0.00%	0.49%	0.00%	0.40%	0.97%	0.00%	0.00%	0.30%	0.00%	1.49%	0.00%	1.75%	0.18%	0.00%	0.69%	0.81%	0.54%	0.00%	0.00%	0.55%	0.81%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
