Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Тугулымская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
18	1.Политическая партия «Аграрная партия России»	229	28	26	3	0	0	4	3	12	0	0	6	5	10	0	4	7	14	2	13	1	1	11	5	31	7	5	4	3	14	9	1	0					
		2.21%	2.19%	2.12%	1.05%	0.00%	0.00%	2.03%	2.16%	2.57%	0.00%	0.00%	3.05%	3.97%	1.80%	0.00%	4.17%	5.30%	1.19%	2.41%	4.33%	1.04%	1.82%	1.79%	1.37%	3.30%	2.19%	1.31%	3.81%	2.56%	3.41%	3.69%	1.85%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	7	11	2	0	0	1	0	2	0	0	0	1	0	0	2	1	4	0	2	0	0	2	0	8	2	1	1	0	1	1	0	0					
		0.47%	0.55%	0.90%	0.70%	0.00%	0.00%	0.51%	0.00%	0.43%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	2.08%	0.76%	0.34%	0.00%	0.67%	0.00%	0.00%	0.33%	0.00%	0.85%	0.63%	0.26%	0.95%	0.00%	0.24%	0.41%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0					
		0.10%	0.23%	0.08%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	935	100	99	17	3	1	16	17	36	4	0	25	19	61	4	6	13	127	5	27	10	10	47	35	87	27	37	17	7	56	15	4	3					
		9.03%	7.82%	8.06%	5.92%	4.23%	2.63%	8.12%	12.23%	7.71%	8.00%	0.00%	12.69%	15.08%	10.97%	3.60%	6.25%	9.85%	10.84%	6.02%	9.00%	10.42%	18.18%	7.67%	9.56%	9.26%	8.44%	9.71%	16.19%	5.98%	13.66%	6.15%	7.41%	3.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	6	3	0	0	0	0	0	2	0	0	0	1	1	0	0	1	1	1	1	0	0	0	2	5	0	2	0	0	1	1	0	0					
		0.27%	0.47%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.79%	0.18%	0.00%	0.00%	0.76%	0.09%	1.20%	0.33%	0.00%	0.00%	0.00%	0.55%	0.53%	0.00%	0.52%	0.00%	0.00%	0.24%	0.41%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	3	1	2	0	0	0	0	0	0					
		0.14%	0.08%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.33%	0.27%	0.32%	0.31%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1066	126	135	32	9	2	8	27	42	4	10	23	8	55	13	8	19	132	6	24	7	5	49	42	100	42	39	14	21	35	14	8	7					
		10.29%	9.86%	10.98%	11.15%	12.68%	5.26%	4.06%	19.42%	8.99%	8.00%	20.00%	11.68%	6.35%	9.89%	11.71%	8.33%	14.39%	11.26%	7.23%	8.00%	7.29%	9.09%	7.99%	11.48%	10.64%	13.13%	10.24%	13.33%	17.95%	8.54%	5.74%	14.81%	8.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	469	61	60	12	7	0	10	8	22	2	1	9	4	42	9	3	2	47	1	7	0	3	23	11	54	24	12	0	9	21	2	0	3					
		4.53%	4.77%	4.88%	4.18%	9.86%	0.00%	5.08%	5.76%	4.71%	4.00%	2.00%	4.57%	3.17%	7.55%	8.11%	3.13%	1.52%	4.01%	1.20%	2.33%	0.00%	5.45%	3.75%	3.01%	5.74%	7.50%	3.15%	0.00%	7.69%	5.12%	0.82%	0.00%	3.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	73	6	15	0	0	1	1	0	7	0	0	1	0	0	1	1	1	9	0	1	1	0	4	2	9	4	1	0	0	4	1	0	3					
		0.70%	0.47%	1.22%	0.00%	0.00%	2.63%	0.51%	0.00%	1.50%	0.00%	0.00%	0.51%	0.00%	0.00%	0.90%	1.04%	0.76%	0.77%	0.00%	0.33%	1.04%	0.00%	0.65%	0.55%	0.96%	1.25%	0.26%	0.00%	0.00%	0.98%	0.41%	0.00%	3.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7353	919	852	219	50	34	155	83	336	40	39	131	86	384	84	69	88	817	66	223	77	35	469	263	631	209	278	68	75	271	200	40	62					
		70.99%	71.91%	69.32%	76.31%	70.42%	89.47%	78.68%	59.71%	71.95%	80.00%	78.00%	66.50%	68.25%	69.06%	75.68%	71.88%	66.67%	69.71%	79.52%	74.33%	80.21%	63.64%	76.51%	71.86%	67.13%	65.31%	72.97%	64.76%	64.10%	66.10%	81.97%	74.07%	79.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	7	17	0	0	0	1	0	4	0	0	0	0	0	0	0	0	6	0	1	0	1	2	4	3	2	2	0	0	2	0	1	0					
		0.51%	0.55%	1.38%	0.00%	0.00%	0.00%	0.51%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.33%	0.00%	1.82%	0.33%	1.09%	0.32%	0.63%	0.52%	0.00%	0.00%	0.49%	0.00%	1.85%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
