Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Бобровская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1042	15	36	11	20	9	35	35	9	25	16	8	35	13	15	15	30	14	11	33	11	20	30	65	60	25	63	35	3	20	21	20	28	20	82	20	3	3	5	70	20	20	13	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	959	14	28	8	13	9	34	35	9	25	16	4	28	12	13	15	26	14	10	33	10	20	26	61	60	25	61	35	0	20	21	18	27	15	82	9	0	0	5	70	17	18	13	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	441	12	30	8	21	10	21	23	26	8	18	5	12	7	3	7	5	2	4	5	5	11	3	18	11	7	2	5	3	4	8	2	13	2	3	5	2	1	0	7	15	10	24	17	36					
14	Число погашенных неиспользованных открепительных удостоверений	83	1	8	3	7	0	1	0	0	0	0	4	7	1	2	0	4	0	1	0	1	0	4	4	0	0	2	0	3	0	0	2	1	5	0	11	3	3	0	0	3	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	603	16	22	6	8	13	25	29	12	26	21	12	6	4	17	15	10	3	14	5	0	11	5	21	41	33	27	10	11	21	7	14	4	10	23	6	0	4	10	25	15	13	22	3	3					
		1.82%	1.64%	1.74%	1.34%	0.73%	1.38%	2.50%	2.45%	1.34%	2.33%	2.01%	1.72%	1.19%	0.77%	2.46%	1.81%	2.70%	2.56%	1.62%	1.81%	0.00%	0.83%	2.17%	2.90%	2.50%	2.42%	4.26%	1.84%	3.59%	1.84%	0.63%	1.76%	0.53%	1.37%	3.08%	0.91%	0.00%	1.94%	1.44%	1.67%	1.54%	1.68%	2.15%	1.92%	3.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	132	5	6	1	4	4	11	10	2	3	9	0	2	2	2	0	1	0	0	0	0	0	2	6	7	2	3	3	1	2	4	2	3	2	4	3	0	0	2	0	11	6	5	2	0					
		0.40%	0.51%	0.48%	0.22%	0.37%	0.43%	1.10%	0.85%	0.22%	0.27%	0.86%	0.00%	0.40%	0.38%	0.29%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.83%	0.43%	0.15%	0.47%	0.55%	0.33%	0.18%	0.36%	0.25%	0.40%	0.27%	0.54%	0.46%	0.00%	0.00%	0.29%	0.00%	1.13%	0.78%	0.49%	1.28%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	1	2	0	0	2	1	0	0	0	1	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0					
		0.07%	0.10%	0.16%	0.00%	0.00%	0.21%	0.10%	0.00%	0.00%	0.00%	0.10%	0.57%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.14%	0.00%	0.00%	0.16%	0.00%	0.00%	0.09%	0.00%	0.25%	0.00%	0.14%	0.27%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2962	85	171	48	120	117	135	152	93	87	106	58	17	7	77	44	37	11	27	14	13	22	10	109	225	59	69	56	19	54	89	52	42	76	57	54	13	13	58	97	116	96	122	15	20					
		8.92%	8.73%	13.56%	10.71%	11.02%	12.46%	13.47%	12.86%	10.40%	7.79%	10.13%	8.33%	3.37%	1.35%	11.14%	5.30%	9.97%	9.40%	3.12%	5.07%	14.13%	1.67%	4.35%	15.06%	13.69%	4.33%	10.88%	10.29%	6.21%	4.74%	7.95%	6.54%	5.61%	10.41%	7.63%	8.19%	6.95%	6.31%	8.35%	6.50%	11.95%	12.42%	11.90%	9.62%	21.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	0	2	2	2	0	0	6	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	1	0	2	1	0	0	0	0	1	0	1	2	2	0	0	0					
		0.11%	0.00%	0.16%	0.45%	0.18%	0.00%	0.00%	0.51%	0.22%	0.27%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.18%	0.00%	0.16%	0.18%	0.00%	0.09%	0.00%	0.25%	0.13%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.07%	0.21%	0.26%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	4	0	0	3	0	2	2	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	1	2	3	0	1	2	0	2	0	1	0	4	1	1	0	0					
		0.13%	0.10%	0.32%	0.00%	0.00%	0.32%	0.00%	0.17%	0.22%	0.18%	0.19%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.12%	0.15%	0.16%	0.18%	0.00%	0.09%	0.18%	0.38%	0.00%	0.14%	0.27%	0.00%	1.07%	0.00%	0.14%	0.00%	0.41%	0.13%	0.10%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2684	114	131	67	109	121	71	125	109	131	111	48	18	25	53	45	15	1	22	21	7	16	32	69	163	106	58	35	18	85	84	43	53	33	45	38	7	18	36	93	86	72	122	19	9					
		8.08%	11.70%	10.39%	14.96%	10.01%	12.89%	7.09%	10.58%	12.19%	11.73%	10.61%	6.90%	3.57%	4.81%	7.67%	5.42%	4.04%	0.85%	2.54%	7.61%	7.61%	1.21%	13.91%	9.53%	9.92%	7.78%	9.15%	6.43%	5.88%	7.46%	7.50%	5.41%	7.08%	4.52%	6.02%	5.77%	3.74%	8.74%	5.18%	6.23%	8.86%	9.31%	11.90%	12.18%	9.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2185	92	69	58	81	82	100	102	59	62	68	32	9	6	51	27	38	25	18	11	4	14	16	56	77	75	103	43	37	55	68	49	61	30	55	59	12	16	35	65	105	76	70	5	9					
		6.58%	9.45%	5.47%	12.95%	7.44%	8.73%	9.98%	8.63%	6.60%	5.55%	6.50%	4.60%	1.79%	1.15%	7.38%	3.25%	10.24%	21.37%	2.08%	3.99%	4.35%	1.06%	6.96%	7.73%	4.69%	5.51%	16.25%	7.90%	12.09%	4.82%	6.07%	6.16%	8.14%	4.11%	7.36%	8.95%	6.42%	7.77%	5.04%	4.35%	10.81%	9.83%	6.83%	3.21%	9.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	187	14	9	5	6	7	6	2	7	2	7	4	1	1	2	3	4	0	0	2	0	5	0	4	9	2	4	8	0	1	2	14	5	2	10	6	2	0	0	1	17	7	3	3	0					
		0.56%	1.44%	0.71%	1.12%	0.55%	0.75%	0.60%	0.17%	0.78%	0.18%	0.67%	0.57%	0.20%	0.19%	0.29%	0.36%	1.08%	0.00%	0.00%	0.72%	0.00%	0.38%	0.00%	0.55%	0.55%	0.15%	0.63%	1.47%	0.00%	0.09%	0.18%	1.76%	0.67%	0.27%	1.34%	0.91%	1.07%	0.00%	0.00%	0.07%	1.75%	0.91%	0.29%	1.92%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23969	638	825	257	748	579	635	731	596	777	700	535	447	474	478	694	260	76	782	218	68	1250	162	440	1090	1073	357	377	216	909	855	599	572	570	537	491	147	154	549	1203	603	476	665	108	48					
		72.17%	65.50%	65.42%	57.37%	68.69%	61.66%	63.37%	61.84%	66.67%	69.56%	66.92%	76.87%	88.69%	91.15%	69.18%	83.61%	70.08%	64.96%	90.40%	78.99%	73.91%	94.70%	70.43%	60.77%	66.34%	78.78%	56.31%	69.30%	70.59%	79.74%	76.34%	75.35%	76.37%	78.08%	71.89%	74.51%	78.61%	74.76%	78.99%	80.58%	62.10%	61.58%	64.88%	69.23%	52.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	128	2	3	2	1	5	2	11	6	6	7	1	0	1	0	1	1	1	0	4	0	1	0	8	9	5	1	2	0	7	5	11	6	4	2	0	0	0	1	1	4	5	1	1	0					
		0.39%	0.21%	0.24%	0.45%	0.09%	0.53%	0.20%	0.93%	0.67%	0.54%	0.67%	0.14%	0.00%	0.19%	0.00%	0.12%	0.27%	0.85%	0.00%	1.45%	0.00%	0.08%	0.00%	1.10%	0.55%	0.37%	0.16%	0.37%	0.00%	0.61%	0.45%	1.38%	0.80%	0.55%	0.27%	0.00%	0.00%	0.00%	0.14%	0.07%	0.41%	0.65%	0.10%	0.64%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
