Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Алексеевская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	147	14	12	7	1	3	1	2	3	6	2	6	7	10	1	9	5	21	4	9	0	2	1	9	0	8	0	2	2	0					
		1.56%	0.75%	1.78%	2.08%	1.0%	1.32%	0.59%	0.62%	2.08%	2.41%	1.05%	2.16%	3.34%	1.66%	1.42%	2.28%	1.36%	2.26%	1.41%	1.90%	0.0%	2.02%	0.38%	2.60%	0.0%	1.68%	0.0%	2.04%	2.70%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	211	63	9	9	2	4	5	6	3	4	4	7	2	8	1	6	10	24	8	13	1	1	5	5	0	6	0	1	4	0					
		2.24%	3.40%	1.34%	2.67%	2.0%	1.76%	2.95%	1.88%	2.08%	1.61%	2.10%	2.52%	0.95%	1.33%	1.42%	1.52%	2.73%	2.58%	2.83%	2.75%	1.23%	1.01%	1.93%	1.44%	0.0%	1.26%	0.0%	1.02%	5.40%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	177	32	19	5	0	5	8	5	3	3	2	3	4	8	0	2	7	18	4	19	2	4	3	8	2	8	0	0	1	2					
		1.88%	1.73%	2.83%	1.48%	0.0%	2.20%	4.73%	1.56%	2.08%	1.20%	1.05%	1.08%	1.91%	1.33%	0.0%	0.50%	1.91%	1.93%	1.41%	4.02%	2.46%	4.04%	1.15%	2.31%	5.0%	1.68%	0.0%	0.0%	1.35%	6.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	82	21	7	3	2	1	2	0	2	3	0	1	2	5	0	2	0	16	0	3	0	0	0	5	0	6	0	0	1	0					
		0.87%	1.13%	1.04%	0.89%	2.0%	0.44%	1.18%	0.0%	1.38%	1.20%	0.0%	0.36%	0.95%	0.83%	0.0%	0.50%	0.0%	1.72%	0.0%	0.63%	0.0%	0.0%	0.0%	1.44%	0.0%	1.26%	0.0%	0.0%	1.35%	0.0%					
22	"5. ""За Русь Святую"""	34	4	3	0	0	2	1	1	0	1	0	0	4	1	0	3	1	5	0	0	0	0	4	0	0	2	1	1	0	0					
		0.36%	0.21%	0.44%	0.0%	0.0%	0.88%	0.59%	0.31%	0.0%	0.40%	0.0%	0.0%	1.91%	0.16%	0.0%	0.76%	0.27%	0.53%	0.0%	0.0%	0.0%	0.0%	1.54%	0.0%	0.0%	0.42%	2.0%	1.02%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	4	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0					
		0.11%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	1.35%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	5	1	0	0	1	0	2	0	0	0	0	1	2	0	2	1	5	2	0	0	5	1	2	0	1	0	0	0	0					
		0.32%	0.27%	0.14%	0.0%	0.0%	0.44%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.47%	0.33%	0.0%	0.50%	0.27%	0.53%	0.70%	0.0%	0.0%	5.05%	0.38%	0.57%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0					
		0.09%	0.0%	0.14%	0.59%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.38%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	4	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0					
		0.12%	0.21%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.35%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	604	83	38	18	1	6	7	10	12	41	6	26	20	41	0	15	17	58	26	23	2	2	39	29	2	59	3	9	11	0					
		6.42%	4.48%	5.66%	5.35%	1.0%	2.64%	4.14%	3.13%	8.33%	16.53%	3.15%	9.38%	9.56%	6.83%	0.0%	3.80%	4.64%	6.25%	9.21%	4.87%	2.46%	2.02%	15.05%	8.38%	5.0%	12.39%	6.0%	9.18%	14.86%	0.0%					
28	"11. ""Истинные патриоты России"""	9	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0					
		0.09%	0.05%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	25	5	0	1	0	1	2	0	2	0	2	2	2	0	4	0	9	2	6	0	0	1	2	0	5	0	1	0	1					
		0.77%	1.35%	0.74%	0.0%	1.0%	0.0%	0.59%	0.62%	0.0%	0.80%	0.0%	0.72%	0.95%	0.33%	0.0%	1.01%	0.0%	0.96%	0.70%	1.27%	0.0%	0.0%	0.38%	0.57%	0.0%	1.05%	0.0%	1.02%	0.0%	3.33%					
30	"13. ""Демократическая партия России"""	14	5	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0					
		0.14%	0.27%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.32%	0.0%	0.21%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	1	2	0	0	0	1	1	0	1	0	1	0	2	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0					
		0.15%	0.05%	0.29%	0.0%	0.0%	0.0%	0.59%	0.31%	0.0%	0.40%	0.0%	0.36%	0.0%	0.33%	1.42%	0.0%	0.0%	0.10%	0.0%	0.0%	1.23%	0.0%	0.38%	0.28%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%					
32	"15. ""Партия СЛОН"""	14	2	1	0	2	0	0	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.14%	0.10%	0.14%	0.0%	2.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	1.02%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	539	166	18	15	3	23	3	14	4	7	8	5	5	52	19	14	9	93	13	8	1	4	12	11	0	25	3	3	1	0					
		5.73%	8.97%	2.68%	4.46%	3.0%	10.13%	1.77%	4.38%	2.77%	2.82%	4.21%	1.80%	2.39%	8.66%	27.14%	3.55%	2.45%	10.02%	4.60%	1.69%	1.23%	4.04%	4.63%	3.17%	0.0%	5.25%	6.0%	3.06%	1.35%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	1	2	0	0	0	0	0	1	0	1	1	2	0	2	1	2	3	1	0	0	0	2	0	0	0	0	0	0					
		0.22%	0.10%	0.14%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.36%	0.47%	0.33%	0.0%	0.50%	0.27%	0.21%	1.06%	0.21%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1045	162	66	41	10	26	57	52	12	23	26	30	8	88	8	64	50	85	39	43	7	24	22	27	3	42	3	9	13	5					
		11.11%	8.76%	9.83%	12.20%	10.0%	11.45%	33.72%	16.30%	8.33%	9.27%	13.68%	10.83%	3.82%	14.66%	11.42%	16.24%	13.66%	9.15%	13.82%	9.11%	8.64%	24.24%	8.49%	7.80%	7.5%	8.82%	6.0%	9.18%	17.56%	16.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	54	17	6	2	4	1	3	2	2	2	8	2	2	0	6	9	14	1	8	0	1	2	3	0	11	0	1	1	0					
		1.72%	2.92%	2.53%	1.78%	2.0%	1.76%	0.59%	0.94%	1.38%	0.80%	1.05%	2.88%	0.95%	0.33%	0.0%	1.52%	2.45%	1.50%	0.35%	1.69%	0.0%	1.01%	0.77%	0.86%	0.0%	2.31%	0.0%	1.02%	1.35%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4297	761	300	183	49	96	56	174	88	93	112	147	99	262	19	202	200	361	80	267	56	41	135	190	23	199	36	33	23	12					
		45.69%	41.15%	44.70%	54.46%	49.0%	42.29%	33.13%	54.54%	61.11%	37.5%	58.94%	53.06%	47.36%	43.66%	27.14%	51.26%	54.64%	38.90%	28.36%	56.56%	69.13%	41.41%	52.12%	54.91%	57.5%	41.80%	72.0%	33.67%	31.08%	40.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	1	0	0	0	0	0	0	2	2	1	0	2	0	4	1	2	0	0	0	0	0	1	0	1	0	0	0	0					
		0.18%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	1.05%	0.36%	0.0%	0.33%	0.0%	1.01%	0.27%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	4	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.21%	0.14%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1345	339	135	24	15	43	17	33	6	36	18	31	46	71	15	35	44	130	74	51	10	3	24	23	8	61	2	33	11	7					
		14.30%	18.33%	20.11%	7.14%	15.0%	18.94%	10.05%	10.34%	4.16%	14.51%	9.47%	11.19%	22.00%	11.83%	21.42%	8.88%	12.02%	14.00%	26.24%	10.80%	12.34%	3.03%	9.26%	6.64%	20.0%	12.81%	4.0%	33.67%	14.86%	23.33%					
																																				
41	Против всех	272	61	19	3	2	10	8	12	0	7	5	3	1	13	2	9	9	40	9	12	0	0	7	13	1	14	2	3	4	3					
		2.89%	3.29%	2.83%	0.89%	2.0%	4.40%	4.73%	3.76%	0.0%	2.82%	2.63%	1.08%	0.47%	2.16%	2.85%	2.28%	2.45%	4.31%	3.19%	2.54%	0.0%	0.0%	2.70%	3.75%	2.5%	2.94%	4.0%	3.06%	5.40%	10.0%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
