12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	623	39	7	12	10	5	17	34	29	7	12	2	5	5	29	22	9	12	16	24	19	29	28	9	29	12	14	10	17	15	22	5	5	25	5	10	12	5	10	0	5	0	5	20	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	227	16	5	2	1	1	4	5	6	2	5	0	1	0	7	3	2	6	0	28	16	20	9	3	17	3	4	1	8	3	6	0	1	9	1	7	5	1	1	0	0	0	1	12	5					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	177	1	0	3	7	10	7	3	0	2	0	0	0	0	11	9	4	6	0	4	7	20	2	6	9	4	4	6	7	7	8	4	4	4	5	0	0	0	10	0	0	0	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	386	15	4	2	2	9	11	0	14	5	6	3	0	0	12	15	11	9	14	22	20	39	12	10	24	2	21	4	17	2	0	1	0	10	1	6	9	2	8	0	2	5	0	20	17					
		0.80%	0.61%	0.27%	0.21%	0.39%	1.11%	0.88%	0.00%	0.79%	1.72%	0.35%	0.66%	0.00%	0.00%	0.60%	1.52%	1.27%	0.65%	0.78%	1.31%	1.55%	2.04%	0.55%	0.80%	0.93%	0.13%	1.31%	0.45%	1.14%	0.23%	0.00%	0.40%	0.00%	1.28%	0.62%	2.05%	0.81%	0.47%	1.12%	0.00%	1.05%	2.24%	0.00%	0.91%	1.00%					
19	Жириновский Владимир Вольфович	4025	230	149	58	24	74	125	0	48	2	192	51	23	43	179	147	96	172	131	186	58	195	84	151	146	22	83	45	174	21	133	35	38	81	18	29	135	32	82	14	23	33	50	247	166					
		8.33%	9.42%	10.05%	6.03%	4.65%	9.14%	9.98%	0.00%	2.69%	0.69%	11.21%	11.18%	13.53%	18.53%	8.96%	14.91%	11.12%	12.37%	7.28%	11.10%	4.50%	10.19%	3.82%	12.02%	5.67%	1.39%	5.18%	5.08%	11.62%	2.39%	10.87%	14.11%	17.27%	10.40%	11.11%	9.93%	12.15%	7.55%	11.44%	9.72%	12.04%	14.80%	9.09%	11.27%	9.78%					
20	Зюганов Геннадий Андреевич	9837	481	213	58	84	145	216	497	454	65	348	79	39	57	321	186	221	380	384	481	139	383	190	317	195	453	363	208	317	188	276	37	61	107	45	74	402	123	255	32	28	45	115	460	315					
		20.35%	19.71%	14.36%	6.03%	16.28%	17.90%	17.24%	29.99%	25.48%	22.41%	20.32%	17.32%	22.94%	24.57%	16.07%	18.86%	25.61%	27.32%	21.35%	28.70%	10.78%	20.01%	8.64%	25.24%	7.58%	28.53%	22.66%	23.50%	21.18%	21.41%	22.57%	14.92%	27.73%	13.74%	27.78%	25.34%	36.18%	29.01%	35.56%	22.22%	14.66%	20.18%	20.91%	20.99%	18.55%					
21	Медведев Дмитрий Анатольевич	33041	1584	1102	829	400	536	895	1160	1240	217	1162	314	108	130	1473	625	524	815	1260	971	1055	1289	1479	754	2181	1109	1121	626	965	667	765	171	117	575	97	182	547	258	372	97	135	138	376	1427	1193					
		68.36%	64.89%	74.31%	86.17%	77.52%	66.17%	71.43%	70.01%	69.58%	74.83%	67.83%	68.86%	63.53%	56.03%	73.76%	63.39%	60.72%	58.59%	70.04%	57.94%	81.85%	67.35%	67.29%	60.03%	84.73%	69.84%	69.98%	70.73%	64.46%	75.97%	62.55%	68.95%	53.18%	73.81%	59.88%	62.33%	49.23%	60.85%	51.88%	67.36%	70.68%	61.88%	68.36%	65.13%	70.26%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
